plasmid	contigs
GP_Isolated_0	2:1
GP_Isolated_1	9:1
GP_Isolated_2	10:1
GP_Isolated_3	12:1
GP_Isolated_4	13:1
GP_Isolated_5	15:1
GP_Isolated_6	16:1
GP_unb_1	18:1
GP_Isolated_7	19:1
GP_Isolated_8	20:1
GP_Isolated_9	23:1
GP_Isolated_10	24:1
GP_Isolated_11	25:1
GP_Isolated_12	26:1
GP_Isolated_13	27:1
GP_Isolated_14	30:1
GP_unb_2	31:1
GP_Isolated_15	33:1
GP_Isolated_16	35:1
GP_Isolated_17	36:1
GP_Isolated_18	37:1
GP_Isolated_19	39:1
GP_Isolated_20	42:1
GP_Isolated_21	43:1
GP_Isolated_22	44:1
GP_Isolated_23	46:1
GP_Isolated_24	47:1
GP_Isolated_25	48:1
GP_Isolated_26	50:1
GP_Isolated_27	52:1
GP_Isolated_28	53:1
GP_Isolated_29	55:1
GP_Isolated_30	57:1
GP_Isolated_31	59:1
GP_Isolated_32	60:1
GP_Isolated_33	61:1
GP_Isolated_34	62:1
GP_Isolated_35	64:1
GP_Isolated_36	66:1
GP_Isolated_37	67:1
GP_Isolated_38	68:1
GP_Isolated_39	69:1
GP_Isolated_40	70:1
GP_Isolated_41	71:1
GP_Isolated_42	74:1
GP_Isolated_43	75:1
GP_Isolated_44	77:1
GP_Isolated_45	81:1
GP_Isolated_46	82:1
GP_Isolated_47	83:1
GP_Isolated_48	84:1
GP_Isolated_49	85:1
GP_Isolated_50	86:1
GP_Isolated_51	87:1
GP_Isolated_52	89:1
GP_Isolated_53	97:1
GP_Isolated_54	100:1
GP_Isolated_55	105:1
GP_Isolated_56	107:1
GP_Isolated_57	108:1
GP_Isolated_58	110:1
GP_Isolated_59	111:1
GP_Isolated_60	113:1
GP_Isolated_61	115:1
GP_Isolated_62	118:1
GP_Isolated_63	120:1
GP_Isolated_64	123:1
GP_Isolated_65	125:1
GP_Isolated_66	126:1
GP_Isolated_67	128:1
GP_Isolated_68	129:1
GP_Isolated_69	132:1
GP_Isolated_70	133:1
GP_Isolated_71	134:1
GP_Isolated_72	137:1
GP_Isolated_73	139:1
GP_Isolated_74	141:1
GP_Isolated_75	142:1
GP_Isolated_76	144:1
GP_Isolated_77	154:1
GP_Isolated_78	155:1
GP_Isolated_79	157:1
GP_Isolated_80	158:1
GP_Isolated_81	161:1
GP_Isolated_82	162:1
GP_Isolated_83	163:1
GP_Isolated_84	165:1
GP_Isolated_85	167:1
GP_Isolated_86	173:1
GP_Isolated_87	178:1
GP_Isolated_88	181:1
GP_Isolated_89	184:1
GP_Isolated_90	186:1
GP_Isolated_91	188:1
GP_Isolated_92	193:1
GP_Isolated_93	195:1
GP_Isolated_94	198:1
GP_Isolated_95	199:1
GP_unb_3	201:1
GP_Isolated_96	202:1
GP_Isolated_97	204:1
GP_Isolated_98	206:1
GP_Isolated_99	210:1
GP_Isolated_100	212:1
GP_Isolated_101	219:1
GP_Isolated_102	222:1
GP_Isolated_103	223:1
GP_Isolated_104	224:1
GP_Isolated_105	227:1
GP_Isolated_106	228:1
GP_Isolated_107	230:1
GP_Isolated_108	231:1
GP_Isolated_109	237:1
GP_Isolated_110	238:1
GP_Isolated_111	240:1
GP_Isolated_112	242:1
GP_Isolated_113	243:1
GP_Isolated_114	246:1
GP_Isolated_115	247:1
GP_Isolated_116	248:1
GP_0	249:1,250:1
GP_unb_4	251:1
