plasmid	contigs
PBF_P1	110:1
PBF_P2	15:1
PBF_P3	12:1
PBF_P4	162:1
PBF_P5	106:1
PBF_P6	133:1
PBF_P7	86:1
PBF_P8	60:1
PBF_P9	69:1
PBF_P10	163:1
PBF_P11	132:1
PBF_P12	141:1
PBF_P13	155:1
PBF_P14	25:1
PBF_P15	16:1
PBF_P16	137:1
PBF_P17	64:1
PBF_P18	74:1
PBF_P19	52:1
PBF_P20	165:1
PBF_P21	87:1
PBF_P22	142:1
PBF_P23	115:1
PBF_P24	129:1
PBF_P25	81:1
PBF_P26	89:1
PBF_P27	157:1
PBF_P28	26:1
PBF_P29	188:1
PBF_P30	128:1
PBF_P31	62:1
PBF_P32	68:1
PBF_P33	53:1
PBF_P34	57:1
PBF_P35	134:1
PBF_P36	30:1
PBF_P37	19:1
PBF_P38	48:1
PBF_P39	18:1
PBF_P40	186:1
PBF_P41	44:1
PBF_P42	107:1
PBF_P43	75:1
PBF_P44	39:1
PBF_P45	31:1
PBF_P46	2:1
PBF_P47	118:1
PBF_P48	123:1
PBF_P49	161:1
PBF_P50	55:1
PBF_P51	77:1
PBF_P52	144:1
PBF_P53	139:1
PBF_P54	120:1
PBF_P55	167:1
PBF_P56	83:1
PBF_P57	20:1
PBF_P58	178:1
PBF_P59	125:1
PBF_P60	85:1
PBF_P61	173:1
PBF_P62	67:1
PBF_P63	181:1
PBF_P64	105:1
PBF_P65	43:1
PBF_P66	66:1
PBF_P67	154:1
PBF_P68	108:1
PBF_P69	24:1
PBF_P70	71:1
PBF_P71	33:1
PBF_P72	100:1
PBF_P73	111:1
PBF_P74	27:1
PBF_P75	70:1
PBF_P76	126:1
PBF_P77	10:1
PBF_P78	184:1
