plasmid	contigs	copy_number
PBF_P1	110:1	26.076827712380542
PBF_P2	15:1	24.967092493030865
PBF_P3	12:1	15.861549987835941
PBF_P4	162:1	7.322344190077274
PBF_P5,PBF_P39	106:1,18:1	0.5056606725884194
PBF_P6	133:1	4.408222246075734
PBF_P7	86:1	3.6742134276979375
PBF_P8	60:1	3.08373654943309
PBF_P9	69:1	3.060650923184324
PBF_P10	163:1	2.864001829517826
PBF_P11	132:1	3.1051019635387167
PBF_P12	141:1	2.6496413182157386
PBF_P13	155:1	2.431904624347031
PBF_P14	25:1	2.2434281793890376
PBF_P15	16:1	2.123913723790954
PBF_P16	137:1	1.9480913473226646
PBF_P17	64:1	1.6550456175826294
PBF_P18	74:1	1.2889434534556221
PBF_P19	52:1	1.6024168893382442
PBF_P20	165:1	1.4253809489420093
PBF_P21	87:1	1.2244469319467515
PBF_P22	142:1	0.9993079126645965
PBF_P23	115:1	1.2184648901085675
PBF_P24	129:1	1.258256902818902
PBF_P25	81:1	1.069587877037144
PBF_P26	89:1	1.0564683084181894
PBF_P27	157:1	0.9234972677595629
PBF_P28	26:1	0.9952336246118294
PBF_P29	188:1	0.7258371247683013
PBF_P30	128:1	0.7995293806119257
PBF_P31	62:1	0.7105570400327388
PBF_P32	68:1	0.5152677992346414
PBF_P33	53:1	0.792975614453191
PBF_P34	57:1	0.6081882959004358
PBF_P35	134:1	0.5093106810139381
PBF_P36	30:1	0.5656508028213091
PBF_P37	19:1	0.7287438915769963
PBF_P38	48:1	0.5908638453575986
PBF_P40	186:1	0.5171065934859537
PBF_P41	44:1	0.34713415661635494
PBF_P42	107:1	0.411095664524205
PBF_P43	75:1	0.6291735875400208
PBF_P44	39:1	0.5713403625334008
PBF_P45	31:1	0.39213307334922126
PBF_P46	2:1	0.5663079848824053
PBF_P47	118:1	0.34063094292385837
PBF_P48	123:1	0.33159107869333915
PBF_P49	161:1	0.6216087720565225
PBF_P50	55:1	0.33710791747911706
PBF_P51	77:1	0.2827212874028069
PBF_P52	144:1	0.5275980356755976
PBF_P53	139:1	0.47033533135937994
PBF_P54	120:1	0.3191804482318673
PBF_P55	167:1	0.3153396644279146
PBF_P56	83:1	0.3571477576370333
PBF_P57	20:1	0.29233769047447106
PBF_P58	178:1	0.44789545268529884
PBF_P59	125:1	0.36458318287956476
PBF_P60	85:1	0.49520594111841315
PBF_P61	173:1	0.40718747743193473
PBF_P62	67:1	0.32780445824607013
PBF_P63	181:1	0.45012517753544695
PBF_P64	105:1	0.2702998242699983
PBF_P65	43:1	0.2524391564959919
PBF_P66	66:1	0.48101213259189723
PBF_P67	154:1	0.2959239065020101
PBF_P68	108:1	0.45389073445511663
PBF_P69	24:1	0.4281926289689704
PBF_P70	71:1	0.3439457403529044
PBF_P71	33:1	0.2844575238920585
PBF_P72	100:1	0.3994421174261573
PBF_P73	111:1	0.36656736717941313
PBF_P74	27:1	0.2813852579379409
PBF_P75	70:1	0.34421896439662025
PBF_P76	126:1	0.35147203967164975
PBF_P77	10:1	0.2590031535109892
PBF_P78	184:1	0.25477961531980453
