plasmid	contigs
PBF_P1	101:1,51:1,83:1,132:1,94:1,108:1,79:1,111:1,95:1,92:1,49:1,112:1,41:1,149:1,143:1,86:1,59:1,98:1,13:1,52:1,121:1,113:1,104:1,5:1,55:1,23:1,72:1,116:1,126:1,85:1,58:1,118:1,71:1,152:1,145:1,46:1,89:1,129:1,73:1,63:1,115:1,76:1,80:1,93:1,97:1,144:1,100:1,119:1,78:1,102:1,44:1,136:1,138:1,122:1,77:1,68:1,67:1,69:1,130:1,91:1,81:1,57:1,66:1
PBF_P2	101:1,51:1,83:1,132:1,79:1,111:1,108:1,140:1,95:1,94:1,92:1,49:1,133:1,41:1,112:1,149:1,128:1,86:1,13:1,59:1,52:1,98:1,104:1,55:1,72:1,23:1,116:1,126:1,58:1,118:1,47:1,74:1,152:1,89:1,106:1,145:1,73:1,21:1,129:1,63:1,115:1,76:1,80:1,93:1,97:1,144:1,100:1,119:1,114:1,99:1,17:1,136:1,122:1,138:1,77:1,60:1,19:1,42:1,69:1,91:1,102:1
PBF_P3	61:1,139:1,51:1,101:1,79:1,2:1,111:1,4:1,108:1,94:1,140:1,83:1,92:1,95:1,49:1,133:1,149:1,18:1,128:1,86:1,59:1,98:1,82:1,104:1,55:1,72:1,116:1,132:1,137:1,126:1,148:1,152:1,106:1,89:1,129:1,73:1,115:1,76:1,80:1,93:1,97:1,119:1,114:1,136:1,105:1,138:1,77:1,67:1,19:1,123:1,69:1,91:1,14:1
PBF_P4	61:1,139:1,101:1,51:1,79:1,2:1,111:1,109:1,84:1,108:1,140:1,94:1,92:1,49:1,133:1,149:1,128:1,86:1,59:1,98:1,82:1,55:1,72:1,22:1,116:1,132:1,137:1,126:1,87:1,50:1,147:1,47:1,152:1,145:1,89:1,106:1,129:1,63:1,115:1,80:1,26:1,93:1,97:1,119:1,136:1,90:1,138:1,28:1,62:1,83:1,60:1,19:1,123:1,91:1,81:1,134:1,35:1,105:1
PBF_P5	53:1
PBF_P6	25:1,111:1,108:1,88:1,38:1,6:1,92:1,40:1,86:1,146:1,131:1,98:1,151:1,15:1,153:1,58:1,75:1,47:1,64:1,89:1,73:1,63:1,80:1,117:1,97:1,119:1,67:1
PBF_P7	47:1,90:1,111:1,108:1,119:1,92:1,97:1,50:1,86:1,98:1,24:1
PBF_P8	102:1,47:1,51:1,94:1,55:1,80:1,112:1,118:1
PBF_P9	47:1,90:1,111:1,119:1,92:1,97:1,50:1,86:1,98:1,24:1
PBF_P10	56:1
