plasmid	contigs
GP_unb_1	Contig:107:93.6084:1
GP_2	Contig:109:106.709:1,Contig:115:496.02:1,Contig:121:56.9599:1,Contig:141:51.4419:1,Contig:15:124.632:1,Contig:30:108.782:1,Contig:56:55.288:1,Contig:60:745.323:1,Contig:61:122.455:1,Contig:97:48.5387:1,Contig:105:200.428:3p:1:2:1,Contig:105:200.428:3p:1:13:1,Contig:105:200.428:3p:1:84:1,Contig:105:200.428:3p:1:85:1,Contig:105:200.428:3p:1:90:1,Contig:105:200.428:3p:1:93:1,Contig:105:200.428:3p:1:109:1,Contig:109:106.709:3p:1:8:1,Contig:44:54.792:3p:1:2:1
GP_0	Contig:112:317.28:1,Contig:12:102.11:1,Contig:136:170.198:1,Contig:21:227.209:1,Contig:7:122.06:1,Contig:87:177.248:1,Contig:102:118.99:3p:1:10:1,Contig:102:118.99:3p:1:14:1,Contig:105:200.428:3p:1:75:1,Contig:105:200.428:3p:1:80:1,Contig:112:317.28:3p:1:6:1,Contig:112:317.28:3p:1:8:1,Contig:112:317.28:3p:1:9:1,Contig:21:227.209:5p:1:1:1
GP_1	Contig:115:496.02:1,Contig:60:745.323:1,Contig:105:200.428:3p:1:84:1,Contig:105:200.428:3p:1:85:1,Contig:105:200.428:3p:1:93:1,Contig:105:200.428:3p:1:94:1,Contig:105:200.428:3p:1:105:1,Contig:105:200.428:3p:1:106:1,Contig:105:200.428:3p:1:109:1,Contig:109:106.709:3p:1:10:1,Contig:111:49.3152:5p:1:4:1,Contig:54:70.0514:5p:1:12:1
GP_unb_2	Contig:123:41.5629:1
GP_unb_3	Contig:48:74.9819:1
GP_unb_4	Contig:90:56.7604:1
GP_unb_5	Contig:91:230.107:1
GP_unb_6	Contig:102:118.99:3p:1:13:1
GP_unb_7	Contig:102:118.99:3p:1:17:1
GP_unb_8	Contig:105:200.428:3p:1:76:1
GP_unb_9	Contig:105:200.428:3p:1:77:1
GP_unb_10	Contig:105:200.428:3p:1:98:1
GP_unb_11	Contig:105:200.428:3p:1:120:1
GP_unb_12	Contig:109:106.709:3p:1:9:1
GP_unb_13	Contig:119:94.8888:5p:1:1:1
GP_unb_14	Contig:127:150.955:3p:1:7:1
GP_unb_15	Contig:127:150.955:3p:1:8:1
GP_unb_16	Contig:22:320.166:3p:1:2:1
GP_unb_17	Contig:22:320.166:3p:1:5:1
GP_unb_18	Contig:22:320.166:3p:1:10:1
GP_unb_19	Contig:22:320.166:3p:1:12:1
GP_unb_20	Contig:22:320.166:3p:1:14:1
GP_unb_21	Contig:54:70.0514:5p:1:3:1
GP_unb_22	Contig:73:97.1532:5p:1:7:1
GP_unb_23	Contig:8:146.985:3p:1:3:1
GP_unb_24	Contig:8:146.985:3p:1:4:1
