plasmid	contigs
GP_3	40:1,64:1,80:1,88:1,100:1,102:1,108:1,128:1,129:1,133:1,137:1,146:1,157:1,159:1,172:1,185:1,207:1,220:1,244:1,246:1,248:1,266:1
GP_2	83:1,117:1,141:1,145:1,153:1,221:1,244:1
GP_4	85:1,130:1,146:1,171:1,185:1,203:1,205:1,220:1,221:1,248:1,266:1
GP_5	92:1,134:1,178:1,221:1,246:1,248:1,266:1
GP_6	95:1
GP_0	103:1
GP_1	107:1
GP_unb_1	187:1
GP_unb_2	197:1
GP_unb_3	213:1
GP_unb_4	215:1
GP_unb_5	216:1
GP_unb_6	226:1
GP_unb_7	231:1
GP_unb_8	233:1
GP_unb_9	234:1
GP_unb_10	237:1
GP_unb_11	239:1
GP_unb_12	240:1
GP_unb_13	257:1
