plasmid	contigs
GP_0	21:1,31:1,34:1,40:1,42:1,54:1,64:1,66:1,67:1,69:1,70:1,74:1,79:1,80:1,82:1,83:1,84:1,86:1,88:1,89:1,91:1,92:1,93:1,97:1,100:1,102:1,105:1,108:1,109:1,113:1,114:1,117:1,128:1,129:1,130:1,131:1,132:1,134:1,135:1,137:1,139:1,140:1,141:1,143:1,144:1,145:1,146:1,148:1,149:1,150:1,151:1,153:1,155:1,156:1,157:1,158:1,159:1,161:1,162:1,164:1,167:1,168:1,170:1,171:1,174:1,176:1,177:1,178:1,179:1,180:1,182:1,185:1,186:1,187:1,188:1,189:1,194:1,196:1,198:1,203:1,207:1,219:1,220:1,221:1,223:1,243:1,244:1,246:1,248:1,250:1,252:1,258:1,260:1,264:1,266:1
GP_1	95:1
GP_unb_1	192:1
GP_unb_2	199:1
GP_unb_3	200:1
GP_unb_4	201:1
GP_unb_5	208:1
GP_unb_6	209:1
GP_unb_7	213:1
GP_unb_8	215:1
GP_unb_9	217:1
GP_unb_10	218:1
GP_unb_11	222:1
GP_unb_12	231:1
GP_unb_13	234:1
GP_unb_14	235:1
GP_unb_15	242:1
GP_unb_16	249:1
GP_unb_17	251:1
GP_unb_18	253:1
GP_unb_19	265:1
