plasmid	contigs
GP_1	31:1,34:1,40:1,42:1,64:1,67:1,70:1,74:1,79:1,80:1,86:1,88:1,89:1,91:1,93:1,94:1,99:1,102:1,105:1,106:1,109:1,113:1,114:1,118:1,123:1,124:1,125:1,126:1,128:1,129:1,132:1,133:1,134:1,137:1,138:1,140:1,143:1,144:1,146:1,149:1,150:1,151:1,153:1,154:1,155:1,156:1,157:1,158:1,159:1,164:1,165:1,166:1,167:1,168:1,170:1,171:1,172:1,173:1,174:1,175:1,176:1,177:1,179:1,180:1,182:1,185:1,186:1,188:1,189:1,190:1,194:1,196:1,198:1,207:1,220:1,221:1,223:1,243:1,244:1,245:1,246:1,248:1,250:1,252:1,258:1,260:1,264:1,266:1
GP_3	83:1,117:1,141:1,145:1,153:1,221:1,244:1
GP_unb_1	92:1
GP_4	95:1
GP_0	103:1
GP_2	107:1
GP_unb_2	187:1
GP_unb_3	192:1
GP_unb_4	193:1
GP_unb_5	195:1
GP_unb_6	197:1
GP_unb_7	199:1
GP_unb_8	200:1
GP_unb_9	201:1
GP_unb_10	202:1
GP_unb_11	208:1
GP_unb_12	209:1
GP_unb_13	211:1
GP_unb_14	213:1
GP_unb_15	215:1
GP_unb_16	216:1
GP_unb_17	217:1
GP_unb_18	218:1
GP_unb_19	222:1
GP_unb_20	224:1
GP_unb_21	226:1
GP_unb_22	231:1
GP_unb_23	233:1
GP_unb_24	234:1
GP_unb_25	235:1
GP_unb_26	237:1
GP_unb_27	239:1
GP_unb_28	240:1
GP_unb_29	242:1
GP_unb_30	247:1
GP_unb_31	249:1
GP_unb_32	251:1
GP_unb_33	253:1
GP_unb_34	257:1
GP_unb_35	265:1
