plasmid	contigs
GP_1	31:1,34:1,40:1,54:1,64:1,69:1,70:1,74:1,79:1,80:1,85:1,86:1,88:1,89:1,91:1,92:1,93:1,94:1,99:1,102:1,105:1,106:1,109:1,113:1,114:1,118:1,128:1,129:1,130:1,132:1,133:1,137:1,138:1,139:1,140:1,143:1,144:1,146:1,148:1,150:1,151:1,153:1,155:1,156:1,157:1,158:1,159:1,161:1,168:1,170:1,171:1,172:1,173:1,176:1,177:1,178:1,179:1,182:1,185:1,186:1,188:1,189:1,194:1,196:1,198:1,203:1,205:1,207:1,220:1,221:1,223:1,243:1,244:1,246:1,248:1,250:1,252:1,264:1,266:1
GP_4	80:1,134:1,146:1,167:1,174:1,185:1,207:1,220:1,221:1,246:1,248:1,266:1
GP_3	83:1,117:1,141:1,145:1,153:1,221:1
GP_5	95:1
GP_0	103:1
GP_2	107:1
GP_unb_1	187:1
GP_unb_2	195:1
GP_unb_3	201:1
GP_unb_4	208:1
GP_unb_5	211:1
GP_unb_6	213:1
GP_unb_7	217:1
GP_unb_8	265:1
