plasmid	contigs
PBF_P1	107:1
PBF_P2	95:1
PBF_P3	103:1
PBF_P4	184:1,74:1,113:1,92:1,109:1,153:1,105:1,167:1,243:1,213:1,94:1,108:1,198:1,134:1,215:1,220:1,137:1,168:1,133:1,266:1,178:1,117:1,76:1,40:1,265:1,208:1,158:1,139:1,141:1,122:1,217:1,148:1,86:1,80:1,138:1,170:1,83:1,203:1,177:1,31:1,244:1,159:1,171:1,145:1,93:1,232:1,149:1,85:1,140:1,169:1,207:1,230:1,180:1,246:1,102:1,188:1,146:1,226:1,164:1,155:1,143:1,88:1,181:1,248:1,172:1,100:1,264:1,69:1,227:1,150:1,189:1,129:1,214:1,176:1,99:1,144:1,211:1,54:1,106:1,182:1,239:1,89:1,235:1,223:1,221:1,34:1,205:1,174:1,114:1,186:1,173:1,70:1,130:1,185:1,132:1,195:1,156:1,91:1,179:1,157:1,118:1,128:1,247:1,252:1,151:1,194:1
PBF_P5	184:1,74:1,113:1,92:1,109:1,153:1,105:1,240:1,243:1,215:1,220:1,137:1,168:1,133:1,266:1,178:1,117:1,40:1,265:1,79:1,208:1,158:1,204:1,141:1,122:1,217:1,148:1,86:1,80:1,253:1,170:1,83:1,64:1,203:1,177:1,31:1,244:1,159:1,171:1,145:1,93:1,232:1,149:1,85:1,140:1,169:1,207:1,230:1,246:1,102:1,188:1,146:1,226:1,164:1,155:1,143:1,88:1,181:1,248:1,172:1,100:1,69:1,150:1,189:1,216:1,214:1,196:1,176:1,99:1,211:1,54:1,182:1,89:1,235:1,234:1,223:1,221:1,34:1,205:1,174:1,114:1,173:1,70:1,199:1,130:1,185:1,197:1,195:1,179:1,247:1,252:1,194:1,225:1
PBF_P6	74:1,187:1,250:1,67:1,113:1,92:1,109:1,153:1,105:1,240:1,243:1,198:1,215:1,220:1,137:1,168:1,266:1,178:1,117:1,40:1,265:1,208:1,158:1,141:1,122:1,217:1,148:1,80:1,253:1,138:1,170:1,83:1,203:1,177:1,31:1,244:1,171:1,145:1,232:1,149:1,140:1,169:1,207:1,230:1,180:1,246:1,102:1,188:1,146:1,226:1,143:1,181:1,248:1,172:1,100:1,69:1,150:1,189:1,216:1,214:1,176:1,99:1,211:1,54:1,106:1,182:1,222:1,235:1,223:1,221:1,34:1,114:1,70:1,130:1,185:1,161:1,233:1,195:1,219:1,156:1,179:1,247:1,252:1,151:1,194:1,225:1
PBF_P7	265:1,208:1,246:1,184:1,188:1,70:1,146:1,226:1,130:1,67:1,141:1,143:1,122:1,181:1,92:1,185:1,248:1,148:1,80:1,138:1,253:1,170:1,69:1,153:1,83:1,105:1,203:1,240:1,150:1,216:1,214:1,31:1,243:1,156:1,176:1,244:1,171:1,145:1,179:1,232:1,54:1,106:1,198:1,215:1,149:1,220:1,182:1,247:1,151:1,222:1,169:1,207:1,266:1,178:1,117:1,225:1,223:1,230:1,221:1,34:1,205:1
PBF_P8	80:1
PBF_P9	179:1,153:1,83:1,149:1
PBF_P10	265:1,184:1,188:1,146:1,226:1,204:1,67:1,141:1,143:1,130:1,122:1,92:1,197:1,248:1,148:1,185:1,170:1,69:1,153:1,64:1,203:1,240:1,150:1,196:1,156:1,176:1,171:1,145:1,179:1,232:1,149:1,215:1,220:1,182:1,169:1,266:1,178:1,117:1,234:1,223:1,221:1,205:1
PBF_P11	265:1,117:1,221:1,248:1
PBF_P12	171:1,147:1,266:1,67:1,182:1,248:1
PBF_P13	79:1
