plasmid	contigs
GP_unb_11,GP_0,GP_unb_14,GP_unb_10,GP_2,GP_unb_3,GP_unb_13,GP_unb_4,GP_unb_1,GP_unb_6,GP_unb_8,GP_1,GP_unb_12,GP_unb_7,GP_unb_9	Contig:130:641.021:5p:1:6:1,Contig:107:103.001:5p:1:15:1,Contig:107:103.001:5p:1:16:1,Contig:107:103.001:5p:1:17:1,Contig:107:103.001:5p:1:20:1,Contig:107:103.001:5p:1:21:1,Contig:107:103.001:5p:1:22:1,Contig:69:208.073:3p:1:3:1,Contig:12:339.842:5p:1:3:1,Contig:112:1318.02:1,Contig:124:169.414:1,Contig:126:151.993:1,Contig:132:162.905:1,Contig:139:140.88:1,Contig:142:1086.01:1,Contig:143:153.809:1,Contig:147:167.952:1,Contig:150:85.129:1,Contig:158:275.364:1,Contig:25:156.07:1,Contig:31:183.049:1,Contig:39:304.609:1,Contig:43:2355.34:1,Contig:52:170.151:1,Contig:65:144.123:1,Contig:90:2213.83:1,Contig:91:152.637:1,Contig:92:143.238:1,Contig:95:1413.64:1,Contig:97:150.74:1,Contig:101:90.8015:5p:1:2:1,Contig:101:90.8015:5p:1:30:1,Contig:101:90.8015:5p:1:32:1,Contig:101:90.8015:5p:1:35:1,Contig:142:1086.01:5p:1:5:1,Contig:142:1086.01:5p:1:7:1,Contig:142:1086.01:5p:1:12:1,Contig:32:103.457:3p:1:16:1,Contig:94:253.435:1,Contig:14:166.593:5p:1:39:1,Contig:101:90.8015:5p:1:4:1,Contig:163:445.352:1,Contig:107:103.001:5p:1:13:1,Contig:107:103.001:5p:1:19:1,Contig:106:171.243:1,Contig:118:111.578:1,Contig:119:133.123:1,Contig:11:83.4634:1,Contig:129:969.938:1,Contig:145:247.66:1,Contig:151:85.2288:1,Contig:154:96.2273:1,Contig:159:109.463:1,Contig:167:92.8396:1,Contig:26:84.8434:1,Contig:44:93.6864:1,Contig:53:319.818:1,Contig:57:148.624:1,Contig:58:79.6548:1,Contig:60:94.2559:1,Contig:66:130.725:1,Contig:74:91.2471:1,Contig:75:95.3395:1,Contig:80:1049.91:1,Contig:99:87.7351:1,Contig:9:347.171:1,Contig:106:171.243:3p:1:49:1,Contig:107:103.001:5p:1:7:1,Contig:107:103.001:5p:1:9:1,Contig:107:103.001:5p:1:12:1,Contig:107:103.001:5p:1:26:1,Contig:107:103.001:5p:1:31:1,Contig:113:100.887:5p:1:3:1,Contig:75:95.3395:5p:1:2:1,Contig:130:641.021:5p:1:11:1,Contig:107:103.001:5p:1:18:1,Contig:107:103.001:5p:1:25:1
GP_3	Contig:1:103.326:Circ:1
GP_4	Contig:2:58.1699:Circ:1
GP_5	Contig:3:47.5084:Circ:1
GP_6	Contig:4:151.85:Circ:1
GP_7	Contig:5:179.249:Circ:1
GP_8	Contig:6:44.8981:Circ:1
GP_unb_2	Contig:72:250.379:1
GP_unb_5	Contig:106:171.243:3p:1:46:1
GP_unb_15	Contig:79:233.731:3p:1:3:1
GP_unb_16	Contig:79:233.731:3p:1:4:1
