plasmid	contigs	copy_number
PBF_P4,PBF_P14,PBF_P5,PBF_P2,PBF_P1,PBF_P3,PBF_P10,PBF_P11,PBF_P12	Contig:49:183.843:1,Contig:154:96.2273:1,Contig:101:90.8015:5p:1:2:1,Contig:69:208.073:3p:1:3:1,Contig:79:233.731:3p:1:4:1,Contig:129:969.938:1,Contig:55:231.039:1,Contig:62:89.5073:1,Contig:167:92.8396:1,Contig:142:1086.01:1,Contig:145:247.66:1,Contig:34:122.679:1,Contig:70:98.7413:1,Contig:80:1049.91:1,Contig:79:233.731:1,Contig:97:150.74:1,Contig:124:169.414:1,Contig:22:187.959:1,Contig:26:84.8434:1,Contig:92:143.238:1,Contig:111:217.079:1,Contig:112:1318.02:1,Contig:43:2355.34:1,Contig:23:103.217:1,Contig:64:93.1638:1,Contig:101:90.8015:5p:1:4:1,Contig:119:133.123:1,Contig:69:208.073:1,Contig:118:111.578:1,Contig:113:100.887:5p:1:3:1,Contig:101:90.8015:5p:1:32:1,Contig:95:1413.64:1,Contig:90:2213.83:1,Contig:101:90.8015:5p:1:30:1,Contig:142:1086.01:5p:1:12:1,Contig:163:445.352:1,Contig:158:275.364:1,Contig:59:116.093:1,Contig:75:95.3395:5p:1:2:1,Contig:152:222.909:1,Contig:150:85.129:1,Contig:157:179.83:1,Contig:18:95.5858:1,Contig:35:89.4509:1,Contig:142:1086.01:5p:1:5:1,Contig:137:97.3592:1,Contig:8:101.727:1,Contig:106:171.243:3p:1:43:1,Contig:69:208.073:3p:1:4:1,Contig:17:98.1654:1,Contig:39:304.609:1,Contig:58:79.6548:1,Contig:103:284.155:1,Contig:132:162.905:1,Contig:142:1086.01:5p:1:7:1,Contig:25:156.07:1,Contig:101:90.8015:5p:1:35:1,Contig:68:101.195:1,Contig:91:152.637:1,Contig:31:183.049:1,Contig:153:95.7942:5p:1:7:1,Contig:159:109.463:1,Contig:151:85.2288:1,Contig:52:170.151:1,Contig:57:148.624:1,Contig:71:94.8871:1,Contig:79:233.731:3p:1:3:1,Contig:139:140.88:1,Contig:153:95.7942:5p:1:2:1,Contig:106:171.243:3p:1:49:1,Contig:147:167.952:1,Contig:28:123.021:1,Contig:99:87.7351:1,Contig:72:250.379:1,Contig:48:687.394:1,Contig:161:102.28:1,Contig:65:144.123:1,Contig:32:103.457:3p:1:17:1,Contig:106:171.243:1,Contig:162:138.697:1,Contig:75:95.3395:1,Contig:14:166.593:5p:1:39:1,Contig:130:641.021:1,Contig:87:665.851:1,Contig:9:347.171:1,Contig:130:641.021:5p:1:6:1,Contig:126:151.993:1,Contig:160:667.502:1,Contig:66:130.725:1,Contig:60:94.2559:1,Contig:44:93.6864:1,Contig:117:104.145:5p:1:2:1,Contig:14:166.593:1,Contig:143:153.809:1,Contig:11:83.4634:1,Contig:113:100.887:1,Contig:135:106.612:1,Contig:32:103.457:3p:1:3:1,Contig:130:641.021:5p:1:3:1,Contig:94:253.435:1,Contig:88:92.1477:1,Contig:85:164.696:1,Contig:148:91.0977:1,Contig:36:98.5415:1,Contig:83:95.1282:1,Contig:141:117.835:1,Contig:153:95.7942:1,Contig:63:90.8634:1,Contig:138:580.092:1,Contig:82:101.711:1,Contig:24:92.697:1,Contig:165:93.8001:1	0.4078105670705554
PBF_P6	Contig:154:96.2273:1,Contig:103:284.155:1,Contig:101:90.8015:5p:1:2:1,Contig:79:233.731:3p:1:4:1,Contig:129:969.938:1,Contig:62:89.5073:1,Contig:167:92.8396:1,Contig:142:1086.01:1,Contig:145:247.66:1,Contig:34:122.679:1,Contig:80:1049.91:1,Contig:79:233.731:1,Contig:124:169.414:1,Contig:111:217.079:1,Contig:112:1318.02:1,Contig:43:2355.34:1,Contig:71:94.8871:1,Contig:23:103.217:1,Contig:101:90.8015:5p:1:4:1,Contig:139:140.88:1,Contig:153:95.7942:5p:1:2:1,Contig:119:133.123:1,Contig:113:100.887:5p:1:3:1,Contig:101:90.8015:5p:1:32:1,Contig:90:2213.83:1,Contig:95:1413.64:1,Contig:101:90.8015:5p:1:30:1,Contig:142:1086.01:5p:1:12:1,Contig:163:445.352:1,Contig:158:275.364:1,Contig:86:107.646:1,Contig:122:92.8281:1	0.8618439866006956
PBF_P7	Contig:141:117.835:1,Contig:103:284.155:1,Contig:101:90.8015:5p:1:2:1,Contig:79:233.731:3p:1:4:1,Contig:129:969.938:1,Contig:62:89.5073:1,Contig:145:247.66:1,Contig:142:1086.01:1,Contig:34:122.679:1,Contig:80:1049.91:1,Contig:79:233.731:1,Contig:124:169.414:1,Contig:111:217.079:1,Contig:112:1318.02:1,Contig:43:2355.34:1,Contig:101:90.8015:5p:1:4:1,Contig:139:140.88:1,Contig:153:95.7942:5p:1:2:1,Contig:114:97.3846:1,Contig:101:90.8015:5p:1:32:1,Contig:95:1413.64:1,Contig:90:2213.83:1,Contig:101:90.8015:5p:1:30:1,Contig:142:1086.01:5p:1:12:1,Contig:163:445.352:1,Contig:158:275.364:1,Contig:86:107.646:1,Contig:8:101.727:1	0.8618439866006956
PBF_P8	Contig:83:95.1282:1,Contig:103:284.155:1,Contig:152:222.909:1,Contig:101:90.8015:5p:1:2:1,Contig:142:1086.01:1,Contig:18:95.5858:1,Contig:35:89.4509:1,Contig:153:95.7942:1,Contig:153:95.7942:5p:1:7:1,Contig:112:1318.02:1,Contig:52:170.151:1,Contig:43:2355.34:1,Contig:71:94.8871:1,Contig:101:90.8015:5p:1:4:1,Contig:153:95.7942:5p:1:2:1,Contig:101:90.8015:5p:1:32:1,Contig:95:1413.64:1,Contig:90:2213.83:1,Contig:101:90.8015:5p:1:30:1,Contig:142:1086.01:5p:1:12:1,Contig:163:445.352:1,Contig:106:171.243:3p:1:43:1	0.8665184626127345
PBF_P9	Contig:141:117.835:1,Contig:103:284.155:1,Contig:101:90.8015:5p:1:2:1,Contig:88:92.1477:1,Contig:150:85.129:1,Contig:129:969.938:1,Contig:142:1086.01:1,Contig:18:95.5858:1,Contig:80:1049.91:1,Contig:79:233.731:1,Contig:35:89.4509:1,Contig:142:1086.01:5p:1:5:1,Contig:111:217.079:1,Contig:112:1318.02:1,Contig:43:2355.34:1,Contig:79:233.731:3p:1:3:1,Contig:101:90.8015:5p:1:4:1,Contig:153:95.7942:5p:1:2:1,Contig:101:90.8015:5p:1:32:1,Contig:95:1413.64:1,Contig:90:2213.83:1,Contig:101:90.8015:5p:1:30:1,Contig:163:445.352:1,Contig:86:107.646:1,Contig:8:101.727:1,Contig:162:138.697:1	0.8665184626127345
PBF_P13	Contig:132:162.905:1,Contig:142:1086.01:5p:1:7:1,Contig:142:1086.01:1,Contig:48:687.394:1,Contig:130:641.021:1,Contig:13:170.601:1,Contig:142:1086.01:5p:1:5:1,Contig:112:1318.02:1,Contig:32:103.457:3p:1:3:1,Contig:130:641.021:5p:1:3:1,Contig:76:105.634:1,Contig:101:90.8015:5p:1:4:1,Contig:101:90.8015:5p:1:32:1,Contig:95:1413.64:1,Contig:90:2213.83:1,Contig:32:103.457:3p:1:17:1,Contig:40:91.4668:1,Contig:142:1086.01:5p:1:12:1,Contig:101:90.8015:5p:1:30:1,Contig:130:641.021:5p:1:6:1,Contig:148:91.0977:1	0.8994886386236782
PBF_P15	Contig:101:90.8015:5p:1:2:1,Contig:150:85.129:1,Contig:142:1086.01:1,Contig:48:687.394:1,Contig:47:79.8581:1,Contig:130:641.021:1,Contig:13:170.601:1,Contig:142:1086.01:5p:1:5:1,Contig:112:1318.02:1,Contig:32:103.457:3p:1:3:1,Contig:43:2355.34:1,Contig:130:641.021:5p:1:3:1,Contig:76:105.634:1,Contig:101:90.8015:1,Contig:101:90.8015:5p:1:4:1,Contig:101:90.8015:5p:1:32:1,Contig:90:2213.83:1,Contig:32:103.457:3p:1:17:1,Contig:101:90.8015:5p:1:30:1,Contig:142:1086.01:5p:1:12:1,Contig:130:641.021:5p:1:6:1	0.7925795231196717
PBF_P16	Contig:5:179.249:Circ:1	1.7474609169549946
PBF_P17	Contig:1:103.326:Circ:1	0.735349270124521
PBF_P18	Contig:2:58.1699:Circ:1	0.5617367338628061
