plasmid	contigs
PBF_P11	Contig:194:105.307:1,Contig:101:1381.9:5p:1:145:1,Contig:85:1188.98:1,Contig:101:1381.9:5p:1:156:1,Contig:130:223.868:1,Contig:103:54.2508:3p:1:12:1,Contig:101:1381.9:5p:1:88:1,Contig:37:51.1295:1,Contig:103:54.2508:5p:1:13:1,Contig:200:147.077:1,Contig:124:85.5458:5p:1:4:1,Contig:124:85.5458:1,Contig:55:124.661:1,Contig:101:1381.9:5p:1:144:1,Contig:71:140.873:1,Contig:106:67.4695:3p:1:64:1,Contig:106:67.4695:3p:1:80:1,Contig:197:136.649:1,Contig:126:43.8668:1,Contig:101:1381.9:5p:1:89:1,Contig:133:100.69:1,Contig:147:206.625:1
PBF_P12	Contig:194:105.307:1,Contig:104:86.0024:1,Contig:101:1381.9:5p:1:145:1,Contig:101:1381.9:5p:1:156:1,Contig:130:223.868:1,Contig:103:54.2508:3p:1:12:1,Contig:196:91.3521:5p:1:7:1,Contig:103:54.2508:5p:1:13:1,Contig:200:147.077:1,Contig:101:1381.9:5p:1:95:1,Contig:124:85.5458:5p:1:4:1,Contig:183:394.985:5p:1:13:1,Contig:124:85.5458:1,Contig:55:124.661:1,Contig:101:1381.9:5p:1:144:1,Contig:196:91.3521:1,Contig:196:91.3521:5p:1:5:1,Contig:71:140.873:1,Contig:183:394.985:1,Contig:197:136.649:1,Contig:52:48.2158:1,Contig:14:45.5133:1,Contig:133:100.69:1,Contig:147:206.625:1
PBF_P13	Contig:94:86.0482:1,Contig:138:125.912:1,Contig:61:109.292:1,Contig:185:167.207:1,Contig:74:91.1587:1
PBF_P14	Contig:103:54.2508:5p:1:13:1,Contig:194:105.307:1,Contig:176:121.579:1,Contig:55:124.661:1,Contig:124:85.5458:5p:1:4:1,Contig:147:206.625:1,Contig:103:54.2508:3p:1:12:1,Contig:25:101.301:1,Contig:133:100.69:1,Contig:71:140.873:1,Contig:124:85.5458:1
PBF_P15	Contig:119:56.773:3p:1:3:1,Contig:106:67.4695:3p:1:80:1,Contig:57:67.4491:1,Contig:33:104.516:1,Contig:47:64.5093:1,Contig:101:1381.9:5p:1:100:1,Contig:182:62.2216:1,Contig:85:1188.98:1,Contig:37:51.1295:1,Contig:106:67.4695:3p:1:64:1
PBF_P16	Contig:183:394.985:1,Contig:183:394.985:3p:1:1:1,Contig:183:394.985:5p:1:13:1,Contig:14:45.5133:1,Contig:196:91.3521:1,Contig:196:91.3521:5p:1:7:1,Contig:183:394.985:3p:1:12:1,Contig:196:91.3521:5p:1:5:1,Contig:210:52.0251:1
PBF_P17	Contig:68:43.6765:1,Contig:101:1381.9:5p:1:100:1
PBF_P18	Contig:203:107.125:3p:1:2:1,Contig:203:107.125:1,Contig:127:87.1105:1,Contig:18:122.093:5p:1:3:1
PBF_P19	Contig:138:125.912:1,Contig:188:54.8603:1,Contig:74:91.1587:1,Contig:191:97.3817:1
PBF_P22	Contig:176:121.579:1,Contig:103:54.2508:1,Contig:103:54.2508:3p:1:12:1,Contig:25:101.301:1,Contig:103:54.2508:5p:1:3:1,Contig:103:54.2508:5p:1:15:1,Contig:103:54.2508:5p:1:4:1,Contig:147:206.625:1
PBF_P23	Contig:183:394.985:1,Contig:104:86.0024:1,Contig:183:394.985:5p:1:13:1,Contig:117:996.318:1,Contig:195:1025.6:5p:1:10:1,Contig:165:42.4791:1,Contig:195:1025.6:5p:1:6:1
PBF_P24	Contig:183:394.985:1,Contig:183:394.985:5p:1:13:1,Contig:95:54.7274:1
PBF_P25	Contig:101:1381.9:5p:1:188:1,Contig:28:61.0294:1
PBF_P26	Contig:157:44.1832:1,Contig:171:96.3865:1,Contig:24:150.879:1,Contig:101:1381.9:5p:1:100:1,Contig:85:1188.98:1,Contig:106:67.4695:3p:1:81:1,Contig:13:54.9394:1,Contig:24:150.879:3p:1:7:1,Contig:24:150.879:3p:1:2:1,Contig:106:67.4695:3p:1:64:1
PBF_P27	Contig:11:98.2483:3p:1:2:1,Contig:9:101.902:5p:1:5:1,Contig:9:101.902:1,Contig:106:67.4695:1,Contig:9:101.902:5p:1:3:1,Contig:11:98.2483:1
PBF_P28	Contig:160:78.1318:1,Contig:12:45.8914:5p:1:3:1
PBF_P29	Contig:101:1381.9:5p:1:188:1,Contig:141:49.3465:1
PBF_P30	Contig:187:77.314:1
PBF_P31	Contig:127:87.1105:1
PBF_P32	Contig:202:57.9346:1
PBF_P33	Contig:107:44.2079:1
PBF_P34	Contig:25:101.301:1
PBF_P35	Contig:183:394.985:1,Contig:125:71.433:1,Contig:145:79.4038:5p:1:3:1,Contig:166:35.5186:1,Contig:183:394.985:3p:1:1:1,Contig:183:394.985:5p:1:13:1,Contig:155:47.1433:1,Contig:102:45.209:1,Contig:183:394.985:3p:1:12:1,Contig:21:35.0849:1
