plasmid	contigs
GP_1	Contig:103:54.2508:1,Contig:110:176.25:1,Contig:120:112.16:1,Contig:124:85.5458:1,Contig:133:100.69:1,Contig:147:206.625:1,Contig:168:69.3745:1,Contig:180:55.8077:1,Contig:183:394.985:1,Contig:194:105.307:1,Contig:197:136.649:1,Contig:200:147.077:1,Contig:55:124.661:1,Contig:71:140.873:1,Contig:85:1188.98:1,Contig:89:60.7951:1,Contig:101:1381.9:5p:1:156:1,Contig:103:54.2508:3p:1:10:1,Contig:103:54.2508:3p:1:12:1,Contig:103:54.2508:3p:1:13:1,Contig:103:54.2508:5p:1:13:1,Contig:106:67.4695:3p:1:66:1,Contig:106:67.4695:3p:1:81:1,Contig:124:85.5458:5p:1:4:1,Contig:183:394.985:3p:1:1:1,Contig:183:394.985:3p:1:12:1
GP_2	Contig:111:74.9841:1,Contig:114:95.8988:1,Contig:119:56.773:1,Contig:138:125.912:1,Contig:140:79.0343:1,Contig:141:49.3465:1,Contig:142:63.4872:1,Contig:156:94.1106:1,Contig:185:167.207:1,Contig:188:54.8603:1,Contig:191:97.3817:1,Contig:199:75.3668:1,Contig:201:68.6203:1,Contig:26:90.0968:1,Contig:27:106.844:1,Contig:33:104.516:1,Contig:56:87.1657:1,Contig:65:68.4409:1,Contig:70:55.274:1,Contig:7:1509.57:1,Contig:88:79.8782:1,Contig:101:1381.9:5p:1:10:1,Contig:101:1381.9:5p:1:22:1,Contig:101:1381.9:5p:1:99:1,Contig:101:1381.9:5p:1:100:1,Contig:101:1381.9:5p:1:149:1,Contig:101:1381.9:5p:1:153:1,Contig:101:1381.9:5p:1:154:1,Contig:101:1381.9:5p:1:185:1,Contig:101:1381.9:5p:1:188:1,Contig:119:56.773:3p:1:3:1,Contig:18:122.093:5p:1:3:1
GP_5	Contig:115:104.069:1,Contig:127:87.1105:1,Contig:185:167.207:1,Contig:18:122.093:1,Contig:190:46.4253:1,Contig:203:107.125:1,Contig:59:122.452:1,Contig:61:109.292:1,Contig:74:91.1587:1,Contig:8:117.804:1,Contig:94:86.0482:1,Contig:101:1381.9:5p:1:3:1,Contig:101:1381.9:5p:1:188:1,Contig:106:67.4695:3p:1:64:1,Contig:18:122.093:5p:1:3:1,Contig:18:122.093:5p:1:8:1,Contig:203:107.125:3p:1:2:1
GP_3	Contig:117:996.318:1,Contig:130:223.868:1,Contig:13:54.9394:1,Contig:195:1025.6:1,Contig:28:61.0294:1,Contig:38:44.084:1,Contig:49:74.6187:1,Contig:85:1188.98:1,Contig:101:1381.9:5p:1:88:1,Contig:101:1381.9:5p:1:89:1,Contig:101:1381.9:5p:1:188:1,Contig:106:67.4695:3p:1:25:1,Contig:106:67.4695:3p:1:64:1,Contig:106:67.4695:3p:1:81:1,Contig:195:1025.6:5p:1:6:1
GP_4	Contig:195:1025.6:1,Contig:198:50.7915:1,Contig:50:98.8431:1,Contig:90:71.6497:1,Contig:101:1381.9:5p:1:6:1,Contig:101:1381.9:5p:1:8:1,Contig:101:1381.9:5p:1:98:1,Contig:101:1381.9:5p:1:197:1,Contig:101:1381.9:5p:1:203:1,Contig:198:50.7915:3p:1:4:1,Contig:198:50.7915:3p:1:14:1,Contig:198:50.7915:3p:1:15:1
GP_6	Contig:1:772.587:Circ:1
GP_7	Contig:2:1045.16:Circ:1
GP_unb_1	Contig:44:119.093:1
GP_unb_2	Contig:47:64.5093:1
GP_unb_3	Contig:48:134.734:1
GP_0	Contig:80:195.394:1,Contig:101:1381.9:5p:1:8:1,Contig:101:1381.9:5p:1:206:1,Contig:198:50.7915:3p:1:2:1,Contig:198:50.7915:3p:1:3:1,Contig:198:50.7915:3p:1:4:1,Contig:198:50.7915:3p:1:6:1,Contig:198:50.7915:3p:1:8:1,Contig:198:50.7915:3p:1:16:1
GP_unb_4	Contig:101:1381.9:5p:1:61:1
GP_unb_5	Contig:101:1381.9:5p:1:85:1
GP_unb_6	Contig:101:1381.9:5p:1:132:1
GP_unb_7	Contig:101:1381.9:5p:1:143:1
GP_unb_8	Contig:101:1381.9:5p:1:144:1
GP_unb_9	Contig:101:1381.9:5p:1:159:1
GP_unb_10	Contig:101:1381.9:5p:1:165:1
GP_unb_11	Contig:101:1381.9:5p:1:202:1
GP_unb_12	Contig:101:1381.9:5p:1:209:1
GP_unb_13	Contig:103:54.2508:5p:1:6:1
GP_unb_14	Contig:119:56.773:3p:1:9:1
GP_unb_15	Contig:195:1025.6:5p:1:4:1
GP_unb_16	Contig:195:1025.6:5p:1:7:1
GP_unb_17	Contig:198:50.7915:3p:1:5:1
GP_unb_18	Contig:198:50.7915:3p:1:12:1
GP_unb_19	Contig:198:50.7915:3p:1:13:1
GP_unb_20	Contig:26:90.0968:5p:1:3:1
GP_unb_21	Contig:26:90.0968:5p:1:4:1
