plasmid	contigs
GP_0	Contig:110:53.2079:1,Contig:150:52.3048:1,Contig:159:1127.35:1,Contig:180:54.2441:1,Contig:184:115.061:1,Contig:187:1327.25:1,Contig:191:64.8687:1,Contig:213:54.421:1,Contig:22:679.436:1,Contig:231:58.4504:1,Contig:258:861.771:1,Contig:46:124.708:1,Contig:78:60.4527:1,Contig:99:348.789:1,Contig:102:58.8987:5p:1:97:1,Contig:102:58.8987:5p:1:203:1,Contig:102:58.8987:5p:1:206:1,Contig:102:58.8987:5p:1:208:1,Contig:102:58.8987:5p:1:420:1,Contig:102:58.8987:5p:1:564:1,Contig:102:58.8987:5p:1:568:1,Contig:104:56.6346:5p:1:25:1,Contig:104:56.6346:5p:1:87:1,Contig:104:56.6346:5p:1:92:1,Contig:104:56.6346:5p:1:93:1
GP_1	Contig:115:59.7027:1,Contig:143:798.314:1,Contig:149:48.3333:1,Contig:152:61.1644:1,Contig:156:59.8219:1,Contig:159:1127.35:1,Contig:15:47.33:1,Contig:167:145.698:1,Contig:173:425.618:1,Contig:174:53.2671:1,Contig:187:1327.25:1,Contig:192:119.534:1,Contig:226:1331.72:1,Contig:252:80.0439:1,Contig:253:180.871:1,Contig:257:51.0385:1,Contig:258:861.771:1,Contig:25:1216.5:1,Contig:264:60.2443:1,Contig:279:741.814:1,Contig:27:51.6492:1,Contig:28:642.33:1,Contig:290:1522.57:1,Contig:36:60.3239:1,Contig:47:367.635:1,Contig:66:49.3137:1,Contig:99:348.789:1,Contig:102:58.8987:5p:1:72:1,Contig:102:58.8987:5p:1:79:1,Contig:102:58.8987:5p:1:91:1,Contig:102:58.8987:5p:1:93:1,Contig:102:58.8987:5p:1:130:1,Contig:102:58.8987:5p:1:396:1,Contig:102:58.8987:5p:1:407:1,Contig:102:58.8987:5p:1:420:1,Contig:102:58.8987:5p:1:423:1,Contig:102:58.8987:5p:1:442:1,Contig:102:58.8987:5p:1:530:1,Contig:102:58.8987:5p:1:535:1,Contig:102:58.8987:5p:1:536:1,Contig:104:56.6346:5p:1:25:1,Contig:104:56.6346:5p:1:28:1,Contig:104:56.6346:5p:1:98:1,Contig:125:386.812:3p:1:4:1
GP_unb_1	Contig:122:146.377:1
GP_2	Contig:158:116.008:1,Contig:159:1127.35:1,Contig:222:91.1807:1,Contig:277:154.912:1,Contig:286:97.7983:1,Contig:28:642.33:1,Contig:292:55.0433:1,Contig:72:235.242:1,Contig:84:349.577:1,Contig:96:92.4443:1,Contig:102:58.8987:5p:1:366:1
GP_3	Contig:1:96.4167:Circ:1
GP_4	Contig:235:182.324:1,Contig:84:349.577:1
GP_5	Contig:2:132.973:Circ:1
GP_6	Contig:3:178.378:Circ:1
GP_unb_2	Contig:42:99.5244:1
GP_unb_3	Contig:45:52.9764:1
GP_unb_4	Contig:102:58.8987:5p:1:126:1
GP_unb_5	Contig:102:58.8987:5p:1:129:1
GP_unb_6	Contig:102:58.8987:5p:1:210:1
GP_unb_7	Contig:102:58.8987:5p:1:227:1
GP_unb_8	Contig:102:58.8987:5p:1:302:1
GP_unb_9	Contig:102:58.8987:5p:1:344:1
GP_unb_10	Contig:102:58.8987:5p:1:356:1
GP_unb_11	Contig:102:58.8987:5p:1:393:1
GP_unb_12	Contig:102:58.8987:5p:1:414:1
GP_unb_13	Contig:102:58.8987:5p:1:488:1
GP_unb_14	Contig:102:58.8987:5p:1:513:1
GP_unb_15	Contig:102:58.8987:5p:1:573:1
GP_unb_16	Contig:104:56.6346:5p:1:27:1
GP_unb_17	Contig:104:56.6346:5p:1:83:1
GP_unb_18	Contig:104:56.6346:5p:1:102:1
GP_unb_19	Contig:190:421.538:5p:1:2:1
GP_unb_20	Contig:190:421.538:5p:1:4:1
GP_unb_21	Contig:225:63.2795:3p:1:9:1
