plasmid	contigs
PBF_P1	Contig:43:34.8762:1,Contig:342:243.474:1
PBF_P2	Contig:325:140.426:1,Contig:115:70.2898:3p:1:59:1,Contig:158:22.5924:1,Contig:346:197.45:1,Contig:115:70.2898:3p:1:61:1,Contig:115:70.2898:3p:1:60:1,Contig:342:243.474:1,Contig:186:46.1085:3p:1:21:1
PBF_P3	Contig:78:43.1653:1
PBF_P4	Contig:383:24.9493:1
PBF_P5	Contig:111:28.6761:1
PBF_P6	Contig:307:19.938:1
PBF_P7	Contig:1:25.3582:Circ:1
PBF_P8	Contig:2:21.0363:Circ:1
PBF_P9	Contig:209:8.11666:1
PBF_P10	Contig:269:8.55438:1
PBF_P11	Contig:22:8.2494:1
PBF_P12	Contig:103:7.5993:1
