plasmid	contigs	copy_number
PBF_P17,PBF_P5,PBF_P23,PBF_P42,PBF_P34,PBF_P39,PBF_P31,PBF_P26,PBF_P45,PBF_P20,PBF_P33,PBF_P21,PBF_P29,PBF_P2,PBF_P36,PBF_P8,PBF_P3,PBF_P7,PBF_P15,PBF_P12,PBF_P38,PBF_P30,PBF_P16,PBF_P9,PBF_P13,PBF_P11,PBF_P6,PBF_P22,PBF_P27,PBF_P40,PBF_P32,PBF_P4,PBF_P18,PBF_P37,PBF_P19,PBF_P1,PBF_P43,PBF_P10	Contig:175:49.3327:3p:1:6:1,Contig:175:49.3327:3p:1:3:1,Contig:381:44.0322:1,Contig:250:65.4087:3p:1:5:1,Contig:175:49.3327:5p:1:8:1,Contig:251:60.231:1,Contig:175:49.3327:5p:1:7:1,Contig:375:41.7949:1,Contig:175:49.3327:1,Contig:21:59.8173:3p:1:8:1,Contig:123:48.9414:1,Contig:228:144.445:1,Contig:174:126.148:1,Contig:340:75.4536:1,Contig:49:36.56:1,Contig:280:66.6787:1,Contig:336:110.167:1,Contig:190:68.541:3p:1:2:1,Contig:21:59.8173:1,Contig:128:223.424:3p:1:36:1,Contig:186:46.1085:3p:1:8:1,Contig:10:70.3419:5p:1:32:1,Contig:126:30.1126:3p:1:13:1,Contig:124:39.6374:5p:1:50:1,Contig:128:223.424:3p:1:26:1,Contig:91:65.2541:1,Contig:38:43.2549:1,Contig:240:77.2541:1,Contig:336:110.167:5p:1:18:1,Contig:174:126.148:3p:1:5:1,Contig:128:223.424:3p:1:23:1,Contig:128:223.424:3p:1:10:1,Contig:20:22.2206:1,Contig:231:71.6362:1,Contig:126:30.1126:3p:1:16:1,Contig:6:199.514:1,Contig:10:70.3419:5p:1:36:1,Contig:336:110.167:5p:1:13:1,Contig:186:46.1085:1,Contig:176:107.606:1,Contig:10:70.3419:5p:1:33:1,Contig:126:30.1126:3p:1:22:1,Contig:210:98.7797:1,Contig:234:44.0861:1,Contig:124:39.6374:5p:1:29:1,Contig:336:110.167:5p:1:10:1,Contig:124:39.6374:5p:1:12:1,Contig:124:39.6374:5p:1:28:1,Contig:336:110.167:5p:1:12:1,Contig:336:110.167:5p:1:15:1,Contig:201:98.6906:1,Contig:186:46.1085:3p:1:19:1,Contig:186:46.1085:5p:1:3:1,Contig:198:125.25:1,Contig:336:110.167:5p:1:11:1,Contig:128:223.424:3p:1:29:1,Contig:228:144.445:5p:1:2:1,Contig:128:223.424:3p:1:20:1,Contig:186:46.1085:3p:1:6:1,Contig:186:46.1085:3p:1:11:1,Contig:341:80.903:1,Contig:336:110.167:5p:1:5:1,Contig:123:48.9414:5p:1:5:1,Contig:115:70.2898:3p:1:66:1,Contig:126:30.1126:3p:1:14:1,Contig:21:59.8173:3p:1:2:1,Contig:231:71.6362:3p:1:3:1,Contig:346:197.45:1,Contig:190:68.541:1,Contig:228:144.445:5p:1:1:1,Contig:170:72.8841:1,Contig:231:71.6362:3p:1:6:1,Contig:75:39.2837:1,Contig:228:144.445:5p:1:10:1,Contig:126:30.1126:3p:1:12:1,Contig:126:30.1126:3p:1:18:1,Contig:189:81.2401:1,Contig:124:39.6374:5p:1:17:1,Contig:174:126.148:3p:1:4:1,Contig:336:110.167:5p:1:23:1,Contig:347:317.468:1,Contig:342:243.474:1,Contig:186:46.1085:3p:1:9:1,Contig:228:144.445:5p:1:4:1,Contig:336:110.167:5p:1:6:1,Contig:186:46.1085:3p:1:12:1,Contig:153:50.9394:1,Contig:124:39.6374:5p:1:11:1,Contig:336:110.167:5p:1:22:1,Contig:199:46.5814:1,Contig:70:28.8749:1,Contig:66:37.0165:1,Contig:383:24.9493:1,Contig:78:43.1653:1,Contig:115:70.2898:3p:1:55:1,Contig:221:42.0943:5p:1:2:1,Contig:8:88.3855:1,Contig:115:70.2898:3p:1:18:1,Contig:50:65.9182:1,Contig:112:48.6156:3p:1:5:1,Contig:115:70.2898:3p:1:37:1,Contig:221:42.0943:1,Contig:181:43.0741:1,Contig:115:70.2898:3p:1:17:1,Contig:282:76.5926:1,Contig:366:42.5079:1,Contig:221:42.0943:3p:1:3:1,Contig:221:42.0943:3p:1:2:1,Contig:160:39.4882:1,Contig:279:40.9141:1,Contig:327:42.1606:1,Contig:177:42.8737:1,Contig:182:45.5299:1,Contig:31:50.9102:1,Contig:292:38.4456:1,Contig:351:65.1831:1,Contig:79:50.3616:1,Contig:303:436.279:1,Contig:7:36.0715:1,Contig:362:52.3022:1,Contig:175:49.3327:3p:1:5:1,Contig:277:53.0304:1,Contig:34:49.7352:1,Contig:202:48.3055:1,Contig:250:65.4087:1,Contig:212:37.2016:1,Contig:288:115.629:1,Contig:172:82.1768:1,Contig:253:37.4313:1,Contig:115:70.2898:3p:1:71:1,Contig:331:187.533:1,Contig:350:58.7526:1,Contig:237:60.6453:1,Contig:125:228.748:1,Contig:133:60.125:1,Contig:300:48.4905:5p:1:12:1,Contig:349:52.7381:1,Contig:10:70.3419:5p:1:59:1,Contig:371:236.635:1,Contig:149:270.797:3p:1:9:1,Contig:108:37.1526:5p:1:2:1,Contig:10:70.3419:5p:1:17:1,Contig:186:46.1085:3p:1:21:1,Contig:125:228.748:5p:1:20:1,Contig:306:60.4761:1,Contig:384:90.4751:1,Contig:124:39.6374:5p:1:40:1,Contig:186:46.1085:3p:1:7:1,Contig:19:90.821:1,Contig:350:58.7526:5p:1:3:1,Contig:87:65.0544:3p:1:3:1,Contig:186:46.1085:3p:1:25:1,Contig:56:228.596:1,Contig:108:37.1526:1,Contig:125:228.748:5p:1:14:1,Contig:135:41.3241:1,Contig:287:55.6676:1,Contig:329:137.98:1,Contig:186:46.1085:3p:1:37:1,Contig:132:31.1029:1,Contig:186:46.1085:3p:1:17:1,Contig:106:63.676:5p:1:9:1,Contig:137:38.6297:5p:1:10:1,Contig:186:46.1085:3p:1:32:1,Contig:151:76.8035:3p:1:6:1,Contig:223:53.3975:1,Contig:128:223.424:3p:1:13:1,Contig:131:83.7786:1,Contig:137:38.6297:5p:1:9:1,Contig:10:70.3419:5p:1:65:1,Contig:215:39.5689:1,Contig:238:45.39:1,Contig:300:48.4905:5p:1:9:1,Contig:125:228.748:5p:1:24:1,Contig:217:62.8621:1,Contig:301:60.0539:1,Contig:310:84.2162:3p:1:8:1,Contig:310:84.2162:1,Contig:36:69.0925:1,Contig:185:49.1743:1,Contig:10:70.3419:5p:1:43:1,Contig:149:270.797:5p:1:6:1,Contig:10:70.3419:5p:1:81:1,Contig:310:84.2162:3p:1:4:1,Contig:233:40.0335:5p:1:3:1,Contig:128:223.424:1,Contig:314:39.9182:1,Contig:215:39.5689:3p:1:3:1,Contig:35:50.4091:1,Contig:125:228.748:5p:1:26:1,Contig:149:270.797:1,Contig:312:132.425:1,Contig:233:40.0335:1,Contig:125:228.748:5p:1:27:1,Contig:125:228.748:5p:1:31:1,Contig:10:70.3419:5p:1:82:1,Contig:119:58.0411:1,Contig:87:65.0544:3p:1:4:1,Contig:10:70.3419:5p:1:58:1,Contig:319:565.721:1,Contig:370:58.7989:1,Contig:360:37.6562:1,Contig:107:41.5803:1,Contig:361:78.277:1,Contig:206:38.4811:1,Contig:149:270.797:5p:1:7:1,Contig:128:223.424:3p:1:14:1,Contig:247:34.8388:1,Contig:317:38.4243:1,Contig:86:36.5646:1,Contig:372:68.4728:1,Contig:186:46.1085:3p:1:26:1,Contig:87:65.0544:1,Contig:106:63.676:1,Contig:43:34.8762:1,Contig:186:46.1085:3p:1:42:1,Contig:42:34.8132:1,Contig:148:49.9498:1,Contig:186:46.1085:3p:1:18:1,Contig:151:76.8035:3p:1:3:1,Contig:386:38.5643:1,Contig:186:46.1085:3p:1:27:1,Contig:126:30.1126:3p:1:23:1,Contig:124:39.6374:5p:1:32:1,Contig:150:47.5642:3p:1:6:1,Contig:290:41.3935:1,Contig:137:38.6297:5p:1:7:1,Contig:300:48.4905:5p:1:14:1,Contig:149:270.797:5p:1:3:1,Contig:284:32.5171:1,Contig:200:47.674:1,Contig:185:49.1743:5p:1:5:1,Contig:281:113.758:1,Contig:151:76.8035:3p:1:4:1,Contig:325:140.426:1,Contig:186:46.1085:3p:1:14:1,Contig:186:46.1085:3p:1:29:1,Contig:186:46.1085:3p:1:20:1,Contig:149:270.797:5p:1:4:1,Contig:10:70.3419:5p:1:44:1,Contig:300:48.4905:5p:1:10:1,Contig:137:38.6297:5p:1:8:1,Contig:88:39.8144:1,Contig:10:70.3419:5p:1:52:1,Contig:10:70.3419:5p:1:55:1,Contig:137:38.6297:5p:1:5:1,Contig:236:57.8748:1,Contig:81:37.3633:1,Contig:137:38.6297:5p:1:4:1,Contig:151:76.8035:1,Contig:10:70.3419:5p:1:30:1,Contig:4:100.196:1,Contig:135:41.3241:3p:1:5:1,Contig:3:51.5772:1,Contig:326:44.9518:1,Contig:68:38.5256:1,Contig:186:46.1085:3p:1:31:1,Contig:135:41.3241:3p:1:3:1,Contig:186:46.1085:3p:1:36:1,Contig:169:39.2901:1,Contig:10:70.3419:5p:1:38:1,Contig:128:223.424:3p:1:15:1,Contig:73:77.1045:1,Contig:363:37.0475:1,Contig:307:19.938:1,Contig:179:58.1449:1,Contig:32:40.5167:1,Contig:117:51.9706:5p:1:7:1,Contig:272:66.4841:1,Contig:32:40.5167:3p:1:2:1,Contig:117:51.9706:5p:1:11:1,Contig:62:40.4164:1,Contig:161:63.9572:1,Contig:117:51.9706:5p:1:10:1,Contig:356:37.4782:1,Contig:117:51.9706:1,Contig:322:27.2758:1,Contig:186:46.1085:3p:1:24:1,Contig:291:38.4834:1,Contig:348:38.8035:1,Contig:136:37.0098:1,Contig:115:70.2898:3p:1:19:1,Contig:127:40.4518:1,Contig:300:48.4905:5p:1:11:1,Contig:23:37.2264:1,Contig:264:40.2582:1,Contig:144:53.1997:1,Contig:106:63.676:5p:1:7:1,Contig:106:63.676:5p:1:8:1,Contig:249:76.4201:1,Contig:304:40.6465:1,Contig:69:44.4785:1,Contig:180:48.5555:1,Contig:263:38.9634:1,Contig:141:162.955:1,Contig:115:70.2898:3p:1:23:1,Contig:128:223.424:3p:1:22:1,Contig:128:223.424:3p:1:17:1,Contig:128:223.424:3p:1:25:1,Contig:128:223.424:3p:1:27:1,Contig:128:223.424:3p:1:30:1,Contig:231:71.6362:3p:1:5:1,Contig:80:41.6088:1,Contig:358:52.2893:1,Contig:185:49.1743:5p:1:6:1,Contig:332:33.0438:1,Contig:10:70.3419:5p:1:12:1,Contig:10:70.3419:5p:1:13:1,Contig:10:70.3419:5p:1:67:1,Contig:10:70.3419:5p:1:11:1,Contig:155:38.5567:3p:1:6:1,Contig:85:52.069:1,Contig:286:49.8634:1,Contig:10:70.3419:5p:1:75:1,Contig:63:35.1351:1,Contig:121:49.808:1,Contig:289:50.9328:1,Contig:10:70.3419:5p:1:76:1,Contig:241:37.2461:1,Contig:115:70.2898:3p:1:50:1,Contig:102:39.163:1,Contig:115:70.2898:3p:1:60:1,Contig:114:58.901:1,Contig:67:52.8681:1,Contig:109:37.2612:1,Contig:378:40.6787:1,Contig:173:47.3345:1,Contig:215:39.5689:3p:1:7:1,Contig:258:47.2815:1,Contig:289:50.9328:3p:1:3:1,Contig:110:58.3499:5p:1:3:1,Contig:159:68.9378:1,Contig:215:39.5689:3p:1:13:1,Contig:10:70.3419:5p:1:80:1,Contig:214:66.6412:1,Contig:97:55.006:1,Contig:115:70.2898:3p:1:59:1,Contig:158:22.5924:1,Contig:155:38.5567:3p:1:3:1,Contig:248:50.2837:1,Contig:155:38.5567:3p:1:5:1,Contig:324:52.6409:1,Contig:126:30.1126:3p:1:24:1,Contig:126:30.1126:3p:1:10:1,Contig:126:30.1126:3p:1:6:1	0.0
PBF_P14	Contig:10:70.3419:5p:1:59:1,Contig:10:70.3419:5p:1:32:1,Contig:10:70.3419:5p:1:58:1,Contig:10:70.3419:5p:1:38:1,Contig:10:70.3419:1	1.5918853383776062
PBF_P28	Contig:111:28.6761:1,Contig:9:63.0356:1	0.7105632565631735
PBF_P35	Contig:120:104.105:1,Contig:45:63.4677:1,Contig:207:35.6984:1	0.6467252988726288
PBF_P41	Contig:1:25.3582:Circ:1	0.5886684607078793
PBF_P44	Contig:2:21.0363:Circ:1	0.4906407747630784
PBF_P46	Contig:269:8.55438:1	0.19451733337026436
PBF_P47	Contig:17:8.05293:1	0.2123945965831452
PBF_P48	Contig:321:9.10998:1	0.22739840211335138
PBF_P49	Contig:30:8.82719:1	0.2056114437829156
PBF_P50	Contig:195:8.89087:1	0.2155964838763758
PBF_P51	Contig:209:8.11666:1	0.1876776290209703
PBF_P52	Contig:103:7.5993:1	0.16343403208868365
PBF_P53	Contig:157:7.95633:1	0.1780719600412971
