plasmid	contigs
GP_0	4:1,5:1,6:1,9:1,13:1,17:1,18:1,19:1,26:1,28:1,29:1,30:1,32:1,34:1,37:1,38:1,40:1,41:1,42:1,45:1,46:1,50:1,53:1,54:1,55:1,56:1,57:1,58:1,59:1,60:1,61:1,62:1,67:1,70:1,75:1,77:1,79:1,83:1,92:1,94:1,97:1,98:1,100:1,106:1,107:1,109:1,110:1,111:1
GP_1	44:1
GP_unb_1	65:1
GP_unb_2	66:1
GP_unb_3	69:1
GP_unb_4	71:1
GP_unb_5	72:1
GP_unb_6	73:1
GP_unb_7	74:1
GP_unb_8	76:1
GP_unb_9	87:1
GP_unb_10	88:1
GP_unb_11	90:1
GP_unb_12	95:1
GP_unb_13	101:1
GP_unb_14	102:1
GP_unb_15	104:1
GP_unb_16	105:1
