plasmid	contigs
GP_2	38:1,52:1,56:1,57:1,65:1,76:1,78:1,79:1,80:1,88:1,103:1,105:1,107:1,108:1,116:1,140:1,163:1,181:1,195:1
GP_1	46:1,60:1,63:1,78:1,89:1,103:1,111:1,115:1,116:1,123:1,136:1,154:1,160:1,187:1
GP_3	59:1,66:1,82:1,83:1,86:1,91:1,92:1,93:1,96:1,105:1,114:1,187:1,194:1
GP_4	71:1
GP_0	87:1,90:1,102:1,112:1,117:1,145:1
GP_unb_1	127:1
GP_unb_2	131:1
GP_unb_3	135:1
GP_unb_4	139:1
GP_unb_5	141:1
GP_unb_6	142:1
GP_unb_7	144:1
GP_unb_8	148:1
GP_unb_9	152:1
GP_unb_10	153:1
GP_unb_11	168:1
GP_unb_12	169:1
GP_unb_13	182:1
GP_unb_14	186:1
