plasmid	contigs
GP_0	23:1,43:1,55:1,96:1,99:1,132:1
GP_1	25:1,26:1,34:1,35:1,37:1,45:1,49:1,58:1,60:1,61:1,64:1,73:1,79:1,90:1,92:1,94:1,97:1
GP_2	41:1,48:1,52:1,54:1,56:1,57:1,62:1,65:1,78:1,106:1
GP_3	42:1
GP_4	59:1,71:1
GP_5	66:1,70:1,120:1
GP_unb_1	74:1
GP_unb_2	81:1
GP_unb_3	84:1
GP_unb_4	85:1
GP_unb_5	88:1
GP_unb_6	93:1
GP_unb_7	95:1
GP_unb_8	100:1
GP_unb_9	103:1
GP_unb_10	104:1
GP_unb_11	110:1
GP_unb_12	111:1
GP_unb_13	118:1
GP_unb_14	119:1
GP_unb_15	121:1
GP_unb_16	125:1
GP_unb_17	127:1
GP_unb_18	128:1
GP_unb_19	134:1
