plasmid	contigs
GP_0	23:1,43:1,55:1,96:1,99:1,132:1
GP_1	25:1,26:1,34:1,35:1,37:1,45:1,47:1,58:1,60:1,61:1,73:1,79:1,89:1,90:1,92:1,94:1,97:1
GP_2	42:1
GP_3	57:1,62:1,65:1,78:1,106:1
GP_4	59:1,63:1,71:1,87:1
GP_5	66:1,70:1,120:1
GP_unb_1	74:1
GP_unb_2	75:1
GP_unb_3	77:1
GP_unb_4	81:1
GP_unb_5	82:1
GP_unb_6	84:1
GP_unb_7	85:1
GP_unb_8	86:1
GP_unb_9	88:1
GP_unb_10	91:1
GP_unb_11	93:1
GP_unb_12	95:1
GP_unb_13	98:1
GP_unb_14	100:1
GP_unb_15	103:1
GP_unb_16	104:1
GP_unb_17	107:1
GP_unb_18	110:1
GP_unb_19	111:1
GP_unb_20	113:1
GP_unb_21	114:1
GP_unb_22	118:1
GP_unb_23	119:1
GP_unb_24	121:1
GP_unb_25	122:1
GP_unb_26	123:1
GP_unb_27	125:1
GP_unb_28	127:1
GP_unb_29	128:1
GP_unb_30	130:1
GP_unb_31	134:1
