plasmid	contigs
PBF_P1	56:1
PBF_P2	61:1
PBF_P3	54:1,130:1,43:1,87:1,38:1,63:1,129:1,53:1,146:1,42:1,50:1,23:1,51:1,107:1,78:1,67:1,115:1,60:1,99:1,166:1,82:1,165:1,102:1,15:1,68:1,141:1,92:1,134:1,96:1,33:1,179:1,81:1,88:1,173:1,52:1,79:1,143:1,55:1,103:1,85:1,153:1,84:1,46:1,62:1,158:1,48:1,170:1,70:1,89:1,121:1,57:1,131:1,98:1,49:1,41:1,163:1,145:1,69:1,117:1,94:1,66:1,108:1,110:1,167:1,30:1,120:1,5:1,125:1
PBF_P4	54:1,130:1,43:1,87:1,151:1,63:1,129:1,47:1,53:1,91:1,146:1,42:1,50:1,51:1,107:1,78:1,67:1,115:1,99:1,166:1,82:1,165:1,15:1,92:1,141:1,68:1,134:1,71:1,179:1,81:1,88:1,173:1,79:1,143:1,55:1,153:1,84:1,62:1,46:1,158:1,48:1,170:1,70:1,89:1,121:1,57:1,131:1,98:1,49:1,41:1,163:1,145:1,117:1,94:1,66:1,167:1,30:1,120:1,125:1
PBF_P5	54:1,130:1,43:1,87:1,63:1,129:1,53:1,146:1,42:1,23:1,51:1,67:1,115:1,166:1,60:1,99:1,82:1,165:1,68:1,92:1,141:1,134:1,179:1,81:1,88:1,173:1,79:1,55:1,103:1,85:1,153:1,46:1,62:1,158:1,170:1,89:1,145:1,57:1,45:1,131:1,49:1,41:1,69:1,117:1,94:1,66:1,108:1,167:1,30:1,90:1,120:1,5:1
PBF_P6	54:1,130:1,43:1,87:1,63:1,53:1,146:1,42:1,23:1,51:1,67:1,115:1,60:1,166:1,82:1,174:1,165:1,92:1,141:1,134:1,179:1,81:1,173:1,103:1,46:1,170:1,89:1,145:1,57:1,131:1,69:1,94:1,108:1,120:1,5:1
PBF_P7	130:1,43:1,87:1,151:1,63:1,146:1,42:1,51:1,107:1,67:1,115:1,99:1,166:1,9:1,82:1,174:1,165:1,92:1,141:1,134:1,179:1,81:1,173:1,52:1,170:1,145:1,131:1,69:1,94:1,66:1,167:1,120:1
PBF_P8	130:1,43:1,87:1,146:1,42:1,51:1,107:1,115:1,99:1,174:1,164:1,92:1,141:1,52:1,145:1,131:1,94:1,66:1,167:1,120:1
PBF_P9	58:1
PBF_P10	123:1,173:1,165:1,27:1,134:1,64:1
PBF_P11	65:1
PBF_P12	68:1
PBF_P13	54:1
PBF_P14	43:1,94:1,51:1,120:1
PBF_P15	130:1,87:1,151:1,63:1,146:1,78:1,115:1,99:1,9:1,82:1,174:1,165:1,164:1,92:1,141:1,134:1,179:1,173:1,170:1,145:1,131:1,69:1,66:1,167:1,125:1
PBF_P16	71:1,173:1,115:1,151:1,99:1,66:1,100:1,167:1,165:1,12:1,141:1,134:1,145:1
PBF_P17	20:1,173:1,37:1,103:1,136:1,83:1,108:1,165:1,27:1,177:1,134:1,127:1
PBF_P18	20:1,123:1,173:1,74:1,136:1,83:1,165:1,51:1,177:1,134:1,127:1,44:1
PBF_P19	74:1,136:1,83:1,51:1,127:1,44:1
