plasmid	contigs
PBF_P1	56:1
PBF_P2	61:1
PBF_P3	49:1,68:1,79:1,30:1,51:1,96:1,53:1,92:1,38:1,99:1,89:1,115:1,110:1,42:1,48:1,45:1,66:1,41:1,167:1,88:1,158:1,52:1,179:1,43:1,62:1,82:1,170:1,63:1,131:1,85:1,33:1,129:1,107:1,153:1,141:1,55:1,15:1,90:1,57:1
PBF_P4	49:1,79:1,68:1,30:1,51:1,96:1,92:1,99:1,67:1,89:1,115:1,110:1,42:1,66:1,41:1,167:1,88:1,52:1,43:1,120:1,131:1,85:1,33:1,153:1,94:1,107:1,141:1,60:1,90:1,57:1
PBF_P5	68:1
PBF_P6	49:1,30:1,51:1,96:1,92:1,89:1,115:1,110:1,42:1,45:1,66:1,88:1,158:1,47:1,43:1,62:1,120:1,131:1,107:1,153:1,94:1,141:1,60:1,90:1,57:1
PBF_P7	69:1
PBF_P8	141:1,57:1
PBF_P9	89:1,60:1
PBF_P10	51:1
PBF_P11	141:1,84:1,47:1,115:1,66:1,107:1
