plasmid	contigs
GP_0	30:1,61:1,63:1,91:1,93:1,103:1
GP_1	56:1,85:1,86:1,87:1,92:1,102:1,117:1,124:1,135:1,136:1,150:1
GP_unb_1	82:1
GP_2	88:1,94:1,95:1,96:1,109:1,118:1,140:1
GP_unb_2	101:1
GP_unb_3	105:1
GP_unb_4	106:1
GP_unb_5	108:1
GP_unb_6	110:1
GP_unb_7	112:1
GP_unb_8	113:1
GP_unb_9	120:1
GP_unb_10	123:1
GP_unb_11	127:1
GP_unb_12	129:1
GP_unb_13	131:1
GP_unb_14	132:1
GP_unb_15	139:1
GP_unb_16	141:1
GP_unb_17	143:1
GP_unb_18	145:1
GP_unb_19	148:1
GP_unb_20	158:1
GP_unb_21	161:1
GP_unb_22	162:1
GP_unb_23	164:1
GP_unb_24	166:1
GP_unb_25	167:1
GP_unb_26	168:1
GP_unb_27	169:1
