plasmid	contigs
GP_0	24:1,36:1,43:1,44:1,50:1,59:1,60:1,66:1,73:1,74:1,76:1,77:1,78:1,83:1,86:1,90:1,94:1,95:1,99:1,100:1,103:1,104:1,111:1,118:1,120:1,121:1,125:1,126:1,127:1,133:1,141:1,162:1,166:1,172:1,176:1,177:1,178:1,181:1,182:1,192:1,193:1,196:1,202:1,205:1,207:1,221:1,237:1,238:1,246:1,250:1,251:1,273:1,274:1,276:1,278:1,280:1,282:1,283:1,284:1,290:1,291:1
GP_2	26:1,28:1,29:1,35:1,41:1,46:1,49:1,56:1,57:1,65:1,67:1,74:1,82:1,88:1,89:1,92:1,93:1,98:1,101:1,110:1,113:1,114:1,115:1,116:1,117:1,118:1,128:1,129:1,131:1,141:1,165:1,177:1,179:1,181:1,185:1,188:1,215:1,231:1,234:1,252:1,257:1,260:1
GP_1	31:1,32:1,33:1,38:1,39:1,40:1,42:1,47:1,48:1,52:1,54:1,55:1,64:1,71:1,79:1,80:1,84:1,86:1,87:1,88:1,89:1,98:1,99:1,109:1,112:1,113:1,131:1,133:1,159:1,163:1,176:1,177:1,179:1,181:1,185:1,194:1,202:1,215:1,221:1,277:1,280:1,285:1
GP_4	58:1
GP_5	62:1
GP_6	69:1
GP_7	81:1
GP_8	91:1,96:1,97:1,105:1,106:1,108:1,199:1,200:1,241:1,249:1,275:1,281:1
GP_unb_1	107:1
GP_3	119:1,122:1,124:1,130:1,263:1,271:1
GP_unb_2	132:1
GP_unb_3	134:1
GP_unb_4	135:1
GP_unb_5	136:1
GP_unb_6	137:1
GP_unb_7	138:1
GP_unb_8	139:1
GP_unb_9	142:1
GP_unb_10	143:1
GP_unb_11	144:1
GP_unb_12	145:1
GP_unb_13	146:1
GP_unb_14	150:1
GP_unb_15	151:1
GP_unb_16	152:1
GP_unb_17	153:1
GP_unb_18	154:1
GP_unb_19	155:1
GP_unb_20	156:1
GP_unb_21	157:1
GP_unb_22	161:1
GP_unb_23	169:1
GP_unb_24	170:1
GP_unb_25	173:1
GP_unb_26	174:1
GP_unb_27	180:1
GP_unb_28	183:1
GP_unb_29	184:1
GP_unb_30	186:1
GP_unb_31	187:1
GP_unb_32	190:1
GP_unb_33	191:1
GP_unb_34	195:1
GP_unb_35	197:1
GP_unb_36	203:1
GP_unb_37	206:1
GP_unb_38	211:1
GP_unb_39	212:1
GP_unb_40	214:1
GP_unb_41	217:1
GP_unb_42	219:1
GP_unb_43	220:1
GP_unb_44	222:1
GP_unb_45	223:1
GP_unb_46	224:1
GP_unb_47	225:1
GP_unb_48	226:1
GP_unb_49	228:1
GP_unb_50	229:1
GP_unb_51	230:1
GP_unb_52	233:1
GP_unb_53	235:1
GP_unb_54	236:1
GP_unb_55	239:1
GP_unb_56	242:1
GP_unb_57	243:1
GP_unb_58	244:1
GP_unb_59	253:1
GP_unb_60	254:1
GP_unb_61	258:1
GP_unb_62	259:1
GP_unb_63	261:1
GP_unb_64	262:1
GP_unb_65	265:1
GP_unb_66	268:1
GP_unb_67	269:1
GP_unb_68	272:1
GP_unb_69	279:1
GP_unb_70	286:1
GP_unb_71	287:1
GP_unb_72	288:1
GP_unb_73	289:1
GP_unb_74	292:1
GP_unb_75	293:1
GP_unb_76	294:1
