plasmid	contigs
PBF_P1	Contig:105:973.655:3p:1:32:1,Contig:62:186.146:1,Contig:89:527.513:1,Contig:109:222.235:1,Contig:65:1603.22:1,Contig:2:226.567:1,Contig:8:230.525:1,Contig:105:973.655:3p:1:34:1,Contig:124:419.406:1,Contig:105:973.655:3p:1:31:1,Contig:105:973.655:3p:1:41:1,Contig:105:973.655:3p:1:30:1,Contig:10:219.95:1,Contig:105:973.655:3p:1:19:1,Contig:105:973.655:3p:1:15:1,Contig:77:232.148:1,Contig:5:1147.19:1,Contig:58:473.771:1,Contig:105:973.655:1
PBF_P2	Contig:105:973.655:3p:1:32:1,Contig:77:232.148:1,Contig:89:527.513:1,Contig:65:1603.22:1,Contig:34:60.3258:1,Contig:180:1981.36:1,Contig:5:1147.19:1,Contig:8:230.525:1,Contig:105:973.655:3p:1:34:1,Contig:78:154.107:1,Contig:105:973.655:3p:1:19:1,Contig:105:973.655:3p:1:31:1,Contig:105:973.655:1,Contig:105:973.655:3p:1:41:1
PBF_P3	Contig:105:973.655:3p:1:32:1,Contig:65:1603.22:1,Contig:105:973.655:3p:1:20:1,Contig:105:973.655:3p:1:34:1,Contig:174:155.385:1,Contig:5:1147.19:1,Contig:105:973.655:3p:1:31:1,Contig:105:973.655:1,Contig:105:973.655:3p:1:41:1
PBF_P4	Contig:105:973.655:3p:1:32:1,Contig:65:1603.22:1,Contig:5:1147.19:1,Contig:82:202.806:1,Contig:105:973.655:3p:1:34:1,Contig:105:973.655:3p:1:19:1,Contig:167:217.407:1,Contig:105:973.655:3p:1:31:1,Contig:105:973.655:1,Contig:105:973.655:3p:1:41:1
PBF_P5	Contig:34:60.3258:1,Contig:180:1981.36:1
PBF_P6	Contig:179:160.343:3p:1:8:1,Contig:83:201.64:1
PBF_P7	Contig:60:384.574:1,Contig:177:130.439:1
PBF_P8	Contig:78:154.107:1,Contig:89:527.513:1
PBF_P9	Contig:32:141.23:1
PBF_P10	Contig:147:141.717:1
PBF_P11	Contig:22:97.2542:1
