plasmid	contigs
GP_unb_6,GP_unb_5,GP_unb_7,GP_unb_1,GP_unb_4,GP_unb_8,GP_0,GP_unb_3	Contig:105:973.655:3p:1:27:1,Contig:58:473.771:1,Contig:105:973.655:3p:1:30:1,Contig:112:17.4393:1,Contig:45:1710.41:1,Contig:105:973.655:3p:1:34:1,Contig:105:973.655:1,Contig:109:222.235:1,Contig:2:226.567:1,Contig:82:202.806:1,Contig:89:527.513:1,Contig:105:973.655:3p:1:19:1,Contig:36:1603.99:1
GP_Isolated_0	Contig:117:63.5072:1
GP_Isolated_1	Contig:152:55.4309:1
GP_unb_2	Contig:177:130.439:1
GP_Isolated_2	Contig:22:97.2542:1
GP_Isolated_3	Contig:38:47.1244:1
GP_Isolated_4	Contig:42:43.7554:1
GP_Isolated_5	Contig:43:31.9864:1
GP_Isolated_6	Contig:4:83.7456:1
GP_Isolated_7	Contig:56:31.5414:1
GP_Isolated_8	Contig:67:43.7146:1
GP_Isolated_9	Contig:76:30.447:1
GP_Isolated_10	Contig:79:33.3098:1
GP_Isolated_11	Contig:90:57.7104:1
GP_Isolated_12	Contig:97:69.7764:1
