plasmid	contigs
GP_0	Contig:12:112.296:1,Contig:13:117.934:1,Contig:18:118.873:1,Contig:24:136.869:1,Contig:25:388.164:1,Contig:26:131.624:1,Contig:2:119.703:1,Contig:33:117.6:1,Contig:34:322.585:1,Contig:43:115.931:1,Contig:48:132.814:1,Contig:4:122.508:1,Contig:50:121.875:1,Contig:53:120.9:1,Contig:54:115.546:1,Contig:58:140.06:1,Contig:59:129.976:1,Contig:65:112.824:1,Contig:7:113.308:1,Contig:12:112.296:3p:1:14:1,Contig:12:112.296:3p:1:18:1,Contig:12:112.296:3p:1:19:1,Contig:12:112.296:3p:1:22:1,Contig:12:112.296:3p:1:23:1,Contig:12:112.296:3p:1:25:1
GP_1	Contig:19:106.027:1,Contig:44:200.21:1,Contig:55:191.211:1,Contig:62:109.58:1,Contig:8:99.6705:1,Contig:10:98.1349:5p:1:9:1,Contig:19:106.027:3p:1:10:1,Contig:19:106.027:3p:1:11:1,Contig:19:106.027:3p:1:17:1,Contig:31:100.089:3p:1:30:1
GP_2	Contig:1:676.099:Circ:1
GP_unb_1	Contig:15:94.8523:3p:1:7:1
GP_unb_2	Contig:15:94.8523:3p:1:9:1
GP_unb_3	Contig:15:94.8523:3p:1:24:1
GP_unb_4	Contig:15:94.8523:3p:1:25:1
GP_unb_5	Contig:15:94.8523:3p:1:32:1
GP_unb_6	Contig:15:94.8523:3p:1:54:1
GP_unb_7	Contig:15:94.8523:3p:1:55:1
GP_unb_8	Contig:15:94.8523:3p:1:59:1
GP_unb_9	Contig:31:100.089:3p:1:15:1
