plasmid	contigs
PBF_P1	185:1,323:1,306:1,169:1,272:1,280:1,93:1,242:1,48:1,127:1,106:1,344:1,233:1,144:1,150:1,103:1,264:1,44:1,115:1,100:1,189:1,360:1,208:1,181:1,223:1,245:1,279:1,161:1,164:1,200:1,176:1,104:1,213:1,250:1,285:1,329:1,222:1,205:1,305:1,155:1,101:1,255:1,199:1,125:1,109:1,248:1,117:1,173:1,191:1,178:1,335:1,265:1,118:1,321:1,330:1,182:1,259:1,224:1,231:1,74:1,314:1,135:1,319:1,163:1,227:1,317:1,341:1,303:1,318:1,297:1,320:1,293:1,64:1,149:1,356:1,304:1,336:1,315:1,221:1,261:1,219:1,351:1,349:1,158:1,243:1,120:1,168:1,203:1,187:1,290:1,113:1,66:1,268:1,286:1,295:1,99:1,240:1,82:1,193:1,328:1,334:1,276:1,70:1,172:1,218:1,157:1,119:1,151:1,291:1,138:1,192:1,260:1,289:1,122:1,311:1,348:1,136:1,88:1,153:1,270:1,126:1,229:1,67:1,108:1,249:1,130:1
PBF_P2	323:1,272:1,169:1,347:1,280:1,93:1,127:1,106:1,344:1,233:1,144:1,150:1,103:1,264:1,44:1,100:1,189:1,208:1,181:1,223:1,245:1,279:1,200:1,176:1,104:1,225:1,213:1,250:1,329:1,222:1,205:1,305:1,155:1,101:1,255:1,199:1,109:1,248:1,117:1,173:1,191:1,265:1,258:1,330:1,182:1,277:1,314:1,231:1,74:1,294:1,319:1,163:1,227:1,317:1,341:1,324:1,310:1,303:1,318:1,297:1,320:1,293:1,64:1,149:1,356:1,304:1,315:1,261:1,351:1,349:1,170:1,228:1,243:1,168:1,203:1,187:1,66:1,359:1,195:1,286:1,268:1,212:1,240:1,82:1,193:1,328:1,334:1,70:1,218:1,157:1,119:1,354:1,192:1,260:1,289:1,122:1,300:1,348:1,136:1,270:1,126:1,229:1,67:1,108:1,249:1,130:1
PBF_P3	323:1,272:1,169:1,347:1,280:1,93:1,127:1,106:1,344:1,233:1,144:1,103:1,44:1,100:1,189:1,208:1,181:1,223:1,245:1,200:1,176:1,104:1,250:1,329:1,222:1,205:1,305:1,155:1,109:1,248:1,117:1,173:1,191:1,265:1,258:1,321:1,330:1,182:1,277:1,231:1,319:1,227:1,341:1,324:1,303:1,318:1,297:1,320:1,293:1,64:1,356:1,304:1,315:1,221:1,261:1,351:1,349:1,228:1,232:1,168:1,66:1,359:1,286:1,268:1,295:1,212:1,240:1,193:1,70:1,218:1,180:1,157:1,119:1,192:1,260:1,289:1,122:1,348:1,136:1,270:1,126:1,229:1,67:1,249:1,130:1
PBF_P4	323:1,23:1,272:1,169:1,347:1,280:1,93:1,106:1,127:1,344:1,233:1,103:1,44:1,100:1,208:1,181:1,223:1,245:1,200:1,176:1,225:1,250:1,329:1,222:1,205:1,305:1,123:1,109:1,248:1,117:1,173:1,191:1,265:1,258:1,182:1,277:1,224:1,231:1,135:1,294:1,319:1,227:1,341:1,324:1,303:1,318:1,320:1,297:1,293:1,64:1,356:1,304:1,315:1,261:1,351:1,349:1,168:1,203:1,148:1,216:1,66:1,359:1,195:1,286:1,268:1,214:1,212:1,240:1,193:1,334:1,70:1,180:1,157:1,354:1,260:1,289:1,309:1,122:1,300:1,136:1,270:1,126:1,229:1,249:1,130:1
PBF_P5	93:1,173:1
PBF_P6	250:1,185:1,212:1,323:1,329:1,222:1,205:1,305:1,297:1,272:1,306:1,193:1,347:1,356:1,199:1,334:1,127:1,315:1,117:1,191:1,286:1,103:1,351:1,157:1,349:1,100:1,258:1,354:1,182:1,277:1,309:1,300:1,181:1,208:1,231:1,136:1,168:1,203:1,294:1,66:1,359:1,341:1,324:1,130:1
PBF_P7	240:1,323:1,222:1,272:1,193:1,347:1,199:1,334:1,127:1,106:1,315:1,351:1,157:1,303:1,349:1,100:1,258:1,138:1,354:1,182:1,309:1,300:1,181:1,136:1,203:1,66:1,195:1,341:1,295:1,130:1
PBF_P8	135:1
PBF_P9	99:1
PBF_P10	334:1,157:1,203:1,138:1,354:1,300:1
PBF_P11	125:1,344:1
PBF_P12	88:1
PBF_P13	136:1
PBF_P14	110:1
PBF_P15	158:1,319:1,113:1,227:1
PBF_P16	264:1,82:1
PBF_P17	115:1,223:1,245:1,344:1,308:1,329:1,173:1,202:1,163:1,116:1,268:1,208:1,230:1
PBF_P18	119:1
