plasmid	contigs
GP_0	35:1,44:1,48:1,53:1,56:1,66:1,67:1,70:1,74:1,78:1,82:1,85:1,86:1,88:1,93:1,96:1,99:1,100:1,101:1,102:1,103:1,105:1,106:1,108:1,109:1,110:1,111:1,113:1,115:1,118:1,120:1,125:1,126:1,132:1,134:1,135:1,139:1,141:1,142:1,143:1,144:1,146:1,149:1,150:1,153:1,155:1,157:1,158:1,159:1,160:1,161:1,163:1,164:1,165:1,168:1,169:1,170:1,172:1,173:1,175:1,176:1,178:1,179:1,181:1,182:1,186:1,187:1,189:1,190:1,191:1,192:1,193:1,195:1,196:1,203:1,204:1,206:1,208:1,209:1,210:1,211:1,214:1,219:1,224:1,226:1,227:1,229:1,231:1,232:1,233:1,234:1,240:1,245:1,246:1,249:1,253:1,261:1,262:1,264:1,266:1,270:1,272:1,279:1,290:1,291:1,293:1,303:1,304:1,306:1,319:1,323:1,324:1,329:1,330:1,333:1,334:1,335:1,336:1,339:1,341:1,344:1,345:1,351:1,360:1
GP_unb_1	239:1
GP_unb_2	242:1
GP_unb_3	243:1
GP_unb_4	254:1
GP_unb_5	257:1
GP_unb_6	259:1
GP_unb_7	267:1
GP_unb_8	268:1
GP_unb_9	274:1
GP_unb_10	277:1
GP_unb_11	278:1
GP_unb_12	281:1
GP_unb_13	284:1
GP_unb_14	285:1
GP_unb_15	286:1
GP_unb_16	292:1
GP_unb_17	299:1
GP_unb_18	300:1
GP_unb_19	301:1
GP_unb_20	308:1
GP_unb_21	309:1
GP_unb_22	318:1
GP_unb_23	320:1
GP_unb_24	321:1
GP_unb_25	343:1
GP_unb_26	358:1
