plasmid	contigs
PBF_P1	44:1,256:1,270:1,224:1,268:1,120:1,134:1,126:1,226:1,168:1,48:1,117:1,278:1,149:1,329:1,67:1,155:1,135:1,192:1,264:1,208:1,158:1,290:1,240:1,53:1,229:1,304:1,189:1,200:1,334:1,82:1,119:1,163:1,330:1,187:1,231:1,291:1,81:1,74:1,351:1,232:1,348:1,103:1,169:1,293:1,279:1,125:1,341:1,70:1,303:1,132:1,311:1,112:1,40:1,159:1,199:1,176:1,328:1,336:1,185:1,172:1,239:1,289:1,207:1,314:1,213:1,118:1,93:1,106:1,182:1,144:1,181:1,195:1,136:1,344:1,138:1,153:1,127:1,295:1,335:1,150:1,221:1,306:1,360:1,315:1,109:1,178:1,320:1,139:1,108:1,142:1,319:1,193:1,227:1,170:1,261:1,101:1,88:1,272:1,258:1,99:1,161:1,115:1,66:1,157:1,151:1,122:1,245:1,242:1,183:1,113:1,177:1,137:1,317:1,130:1,280:1,203:1,164:1,255:1,35:1,243:1,173:1,265:1,249:1,209:1,110:1,223:1,100:1,323:1,349:1
PBF_P2	44:1,270:1,224:1,268:1,120:1,168:1,48:1,149:1,329:1,67:1,310:1,192:1,264:1,208:1,290:1,240:1,53:1,229:1,304:1,189:1,200:1,334:1,82:1,291:1,81:1,351:1,232:1,348:1,169:1,293:1,279:1,219:1,341:1,70:1,303:1,312:1,199:1,176:1,328:1,185:1,172:1,289:1,118:1,106:1,182:1,354:1,181:1,195:1,136:1,344:1,127:1,295:1,150:1,221:1,175:1,306:1,360:1,315:1,109:1,108:1,228:1,300:1,319:1,193:1,227:1,170:1,261:1,88:1,272:1,258:1,66:1,157:1,122:1,245:1,242:1,317:1,130:1,280:1,164:1,203:1,255:1,243:1,321:1,173:1,265:1,249:1,209:1,223:1,100:1,323:1,349:1
PBF_P3	173:1,93:1
PBF_P4	256:1,44:1,184:1,270:1,224:1,268:1,120:1,168:1,67:1,192:1,165:1,290:1,240:1,191:1,294:1,229:1,356:1,304:1,189:1,200:1,334:1,330:1,291:1,81:1,351:1,232:1,169:1,293:1,222:1,341:1,70:1,303:1,199:1,40:1,176:1,289:1,118:1,106:1,182:1,354:1,181:1,195:1,136:1,344:1,127:1,315:1,218:1,360:1,109:1,300:1,319:1,193:1,227:1,170:1,272:1,161:1,115:1,66:1,157:1,347:1,309:1,122:1,259:1,245:1,130:1,280:1,203:1,321:1,173:1,265:1,249:1,223:1,100:1,323:1,349:1
PBF_P5	360:1,290:1,291:1,99:1
PBF_P6	240:1,294:1,193:1,272:1,161:1,120:1,200:1,66:1,334:1,118:1,157:1,347:1,106:1,168:1,182:1,309:1,181:1,354:1,259:1,195:1,136:1,351:1,130:1,127:1,222:1,203:1,219:1,341:1,303:1,315:1,249:1,173:1,100:1,323:1,300:1,349:1
PBF_P7	360:1,290:1,291:1,125:1
PBF_P8	138:1,157:1
PBF_P9	169:1,360:1,290:1,291:1,88:1
PBF_P10	161:1,115:1,268:1,120:1,334:1,118:1,168:1,291:1,245:1,67:1,169:1,344:1,203:1,219:1,360:1,173:1,290:1,223:1
PBF_P11	142:1,240:1,272:1,161:1,120:1,334:1,157:1,226:1,168:1,354:1,291:1,195:1,137:1,203:1,219:1,331:1,35:1,360:1,173:1,112:1,290:1,114:1,110:1,139:1,300:1
PBF_P12	240:1,331:1,241:1,360:1,173:1,170:1,290:1,291:1,272:1,195:1,161:1,82:1
PBF_P13	79:1
PBF_P14	169:1,119:1,360:1,289:1,208:1,261:1,270:1,290:1,291:1,304:1,225:1,329:1
PBF_P15	169:1,344:1,241:1,223:1,173:1,360:1,168:1,219:1,290:1,291:1,245:1,161:1,115:1,268:1,67:1
PBF_P16	169:1,360:1,163:1,208:1,101:1,187:1,290:1,291:1,225:1,329:1
