plasmid	contigs
GP_0	44:1,48:1,66:1,67:1,70:1,74:1,82:1,88:1,93:1,99:1,100:1,101:1,103:1,104:1,106:1,108:1,109:1,113:1,115:1,117:1,118:1,120:1,122:1,125:1,126:1,127:1,135:1,136:1,144:1,146:1,149:1,150:1,151:1,153:1,155:1,157:1,158:1,159:1,163:1,164:1,168:1,169:1,170:1,172:1,173:1,178:1,181:1,182:1,185:1,187:1,188:1,189:1,192:1,193:1,194:1,195:1,196:1,198:1,199:1,200:1,201:1,203:1,204:1,205:1,207:1,208:1,209:1,210:1,211:1,212:1,213:1,214:1,216:1,217:1,218:1,219:1,221:1,222:1,224:1,225:1,227:1,228:1,229:1,231:1,232:1,233:1,234:1,235:1,236:1,240:1,246:1,249:1,250:1,252:1,253:1,261:1,264:1,270:1,272:1,279:1,290:1,291:1,293:1,303:1,304:1,305:1,306:1,319:1,323:1,324:1,329:1,330:1,333:1,334:1,335:1,336:1,339:1,341:1,344:1,346:1,349:1,350:1,351:1,356:1,360:1
GP_1	154:1
GP_unb_1	190:1
GP_unb_2	237:1
GP_unb_3	238:1
GP_unb_4	239:1
GP_unb_5	241:1
GP_unb_6	242:1
GP_unb_7	243:1
GP_unb_8	244:1
GP_unb_9	247:1
GP_unb_10	251:1
GP_unb_11	254:1
GP_unb_12	257:1
GP_unb_13	258:1
GP_unb_14	259:1
GP_unb_15	260:1
GP_unb_16	263:1
GP_unb_17	267:1
GP_unb_18	268:1
GP_unb_19	269:1
GP_unb_20	271:1
GP_unb_21	273:1
GP_unb_22	274:1
GP_unb_23	276:1
GP_unb_24	277:1
GP_unb_25	278:1
GP_unb_26	281:1
GP_unb_27	282:1
GP_unb_28	283:1
GP_unb_29	284:1
GP_unb_30	285:1
GP_unb_31	286:1
GP_unb_32	287:1
GP_unb_33	288:1
GP_unb_34	289:1
GP_unb_35	292:1
GP_unb_36	294:1
GP_unb_37	295:1
GP_unb_38	296:1
GP_unb_39	298:1
GP_unb_40	299:1
GP_unb_41	300:1
GP_unb_42	301:1
GP_unb_43	308:1
GP_unb_44	309:1
GP_unb_45	310:1
GP_unb_46	311:1
GP_unb_47	312:1
GP_unb_48	314:1
GP_unb_49	316:1
GP_unb_50	318:1
GP_unb_51	320:1
GP_unb_52	321:1
GP_unb_53	327:1
GP_unb_54	331:1
GP_unb_55	343:1
GP_unb_56	347:1
GP_unb_57	348:1
GP_unb_58	357:1
GP_unb_59	358:1
GP_unb_60	359:1
