plasmid	contigs
PBF_P1	Contig:16:143.265:1
PBF_P2	Contig:1:87.3141:Circ:1
PBF_P3	Contig:30:51.4892:3p:1:7:1,Contig:26:48.5818:1
PBF_P4	Contig:70:60.0701:1,Contig:40:29.957:1
PBF_P5	Contig:46:11.1036:1,Contig:44:11.0308:1
PBF_P6	Contig:76:9.82042:1
PBF_P7	Contig:35:9.55687:1
PBF_P8	Contig:68:10.4778:1
PBF_P9	Contig:22:9.87856:1
PBF_P10	Contig:47:9.84947:1
PBF_P11	Contig:32:9.92689:1
PBF_P12	Contig:33:10.2064:1
PBF_P13	Contig:8:9.34312:1
PBF_P14	Contig:51:9.48397:1
PBF_P15	Contig:74:9.01554:1
PBF_P16	Contig:15:8.9745:1
PBF_P17	Contig:39:9.32226:1
PBF_P18	Contig:48:9.54631:1
PBF_P19	Contig:21:17.5003:1
PBF_P20	Contig:14:9.01802:1
PBF_P21	Contig:27:10.7913:1
