plasmid	contigs
GP_0	24:1,28:1,34:1,38:1,40:1,46:1,49:1,50:1,52:1,54:1,57:1,58:1,59:1,65:1,66:1,67:1,68:1,69:1,70:1,71:1,72:1,73:1,74:1,75:1,76:1,79:1,81:1,101:1,105:1,115:1,122:1,142:1,145:1,158:1,161:1,165:1,173:1,192:1,196:1,197:1,203:1,206:1,207:1,208:1
GP_1	29:1,31:1,36:1,42:1,44:1,45:1,47:1,51:1,56:1,58:1,64:1,65:1,74:1,78:1,80:1,106:1,114:1,119:1,165:1
GP_2	48:1,63:1,85:1,119:1
GP_3	82:1,136:1
GP_unb_1	91:1
GP_unb_2	92:1
GP_unb_3	93:1
GP_unb_4	94:1
GP_unb_5	97:1
GP_unb_6	98:1
GP_unb_7	100:1
GP_unb_8	103:1
GP_unb_9	104:1
GP_unb_10	108:1
GP_unb_11	111:1
GP_unb_12	121:1
GP_unb_13	127:1
GP_unb_14	128:1
GP_unb_15	129:1
GP_unb_16	130:1
GP_unb_17	131:1
GP_unb_18	138:1
GP_unb_19	139:1
GP_unb_20	141:1
GP_unb_21	146:1
GP_unb_22	152:1
GP_unb_23	153:1
GP_unb_24	156:1
GP_unb_25	157:1
GP_unb_26	159:1
GP_unb_27	162:1
GP_unb_28	179:1
GP_unb_29	189:1
GP_unb_30	195:1
GP_unb_31	201:1
GP_unb_32	202:1
GP_unb_33	204:1
GP_unb_34	209:1
