plasmid	contigs
GP_0	7:1,10:1,11:1,48:1,49:1,51:1,55:1,62:1,64:1,69:1,70:1,71:1,85:1,86:1,87:1,88:1,89:1,91:1,93:1,94:1,96:1,97:1,98:1,99:1,101:1,102:1,108:1,109:1,112:1,115:1,117:1,119:1,120:1,125:1,126:1,135:1,141:1,143:1,145:1,148:1,150:1,157:1,160:1,170:1,171:1,177:1,180:1
GP_1	59:1
GP_2	60:1
GP_3	73:1
GP_unb_1	92:1
GP_unb_2	103:1
GP_unb_3	105:1
GP_unb_4	107:1
GP_unb_5	114:1
GP_unb_6	116:1
GP_unb_7	118:1
GP_unb_8	122:1
GP_unb_9	124:1
GP_unb_10	127:1
GP_unb_11	128:1
GP_unb_12	129:1
GP_unb_13	142:1
GP_unb_14	147:1
GP_unb_15	151:1
GP_unb_16	155:1
GP_unb_17	156:1
GP_unb_18	162:1
GP_unb_19	163:1
GP_unb_20	164:1
GP_unb_21	167:1
GP_unb_22	169:1
GP_unb_23	182:1
