plasmid	contigs
PBF_P1	164:1,89:1,211:1,86:1,190:1,201:1,210:1,68:1,110:1,104:1,122:1,157:1,131:1,128:1,188:1,21:1,166:1,149:1,24:1,50:1,191:1,99:1,120:1,1:1,90:1,150:1,160:1,176:1,118:1,195:1,114:1,165:1,75:1,93:1,167:1,138:1,205:1,82:1,34:1,193:1,145:1,179:1,186:1,139:1,125:1,54:1,121:1,134:1,153:1,168:1,88:1,159:1,152:1,180:1,129:1,194:1,197:1,181:1,199:1,151:1,146:1,141:1,177:1,80:1,144:1,142:1,156:1,96:1,137:1
PBF_P2	164:1,89:1,211:1,86:1,190:1,201:1,210:1,68:1,104:1,122:1,131:1,128:1,188:1,21:1,166:1,24:1,50:1,191:1,120:1,1:1,90:1,150:1,160:1,176:1,195:1,114:1,165:1,75:1,93:1,167:1,28:1,205:1,34:1,193:1,145:1,179:1,186:1,139:1,54:1,125:1,121:1,134:1,153:1,168:1,152:1,180:1,129:1,194:1,197:1,181:1,199:1,151:1,146:1,141:1,177:1,80:1,144:1,142:1,156:1,96:1,137:1
PBF_P3	37:1,164:1,89:1,211:1,86:1,190:1,210:1,110:1,104:1,122:1,163:1,128:1,131:1,21:1,166:1,24:1,50:1,191:1,120:1,1:1,130:1,160:1,176:1,195:1,114:1,165:1,75:1,93:1,167:1,28:1,205:1,34:1,193:1,145:1,179:1,186:1,125:1,54:1,168:1,121:1,134:1,153:1,152:1,129:1,194:1,181:1,146:1,141:1,177:1,80:1,144:1,142:1,156:1,96:1,137:1
PBF_P4	164:1,89:1,190:1,86:1,210:1,110:1,104:1,122:1,163:1,128:1,21:1,166:1,24:1,50:1,191:1,120:1,160:1,176:1,195:1,114:1,30:1,165:1,75:1,93:1,167:1,28:1,205:1,34:1,193:1,145:1,186:1,125:1,54:1,168:1,121:1,134:1,153:1,152:1,129:1,181:1,194:1,53:1,74:1,146:1,177:1,211:1,144:1,156:1,96:1,137:1
PBF_P5	164:1,89:1,86:1,190:1,210:1,104:1,122:1,163:1,59:1,24:1,50:1,191:1,120:1,61:1,160:1,176:1,118:1,114:1,165:1,93:1,28:1,193:1,145:1,186:1,54:1,125:1,121:1,134:1,153:1,152:1,74:1,146:1,177:1,211:1,156:1,137:1
PBF_P6	37:1,164:1,89:1,86:1,190:1,210:1,110:1,122:1,104:1,163:1,50:1,191:1,120:1,160:1,114:1,165:1,143:1,28:1,193:1,145:1,94:1,186:1,125:1,54:1,121:1,134:1,153:1,152:1,141:1,177:1,211:1,156:1
PBF_P7	92:1
PBF_P8	164:1,98:1,86:1,190:1,210:1,110:1,122:1,104:1,163:1,59:1,191:1,120:1,35:1,160:1,165:1,28:1,193:1,145:1,186:1,125:1,54:1,121:1,134:1,153:1,177:1,211:1,156:1
PBF_P9	96:1,86:1,129:1,193:1,145:1,190:1,133:1,90:1,160:1,156:1,134:1,143:1
PBF_P10	190:1,122:1,104:1,188:1,59:1,162:1,160:1,143:1,145:1,73:1,125:1,54:1,121:1,134:1,202:1,153:1,177:1,144:1
PBF_P11	19:1,164:1,98:1,190:1,210:1,104:1,188:1,191:1,120:1,35:1,90:1,160:1,76:1,165:1,145:1,186:1,121:1,134:1,153:1,177:1,156:1
