plasmid	contigs
PBF_P1	103:1
PBF_P2	75:1,104:1,86:1,129:1,146:1,89:1,134:1,125:1,68:1,120:1,168:1,50:1,90:1,114:1,133:1,122:1,96:1,54:1,166:1,162:1,156:1,143:1,110:1,160:1,145:1,24:1
PBF_P3	92:1
PBF_P4	199:1,82:1,75:1,104:1,91:1,86:1,183:1,129:1,188:1,196:1,146:1,89:1,134:1,106:1,125:1,135:1,161:1,120:1,168:1,167:1,50:1,105:1,68:1,144:1,90:1,99:1,139:1,78:1,204:1,175:1,114:1,164:1,56:1,127:1,141:1,171:1,191:1,133:1,142:1,54:1,166:1,95:1,162:1,190:1,156:1,143:1,110:1,160:1,177:1,151:1,121:1,130:1,145:1
PBF_P5	75:1,202:1,86:1,146:1,134:1,68:1,161:1,167:1,144:1,168:1,99:1,139:1,73:1,114:1,164:1,191:1,142:1,166:1,162:1,156:1,143:1,110:1,160:1,177:1,121:1,130:1,145:1
PBF_P6	86:1,89:1,134:1,84:1,125:1,161:1,99:1,128:1,139:1,114:1,164:1,56:1,127:1,141:1,191:1,142:1,54:1,156:1,159:1,143:1,110:1,160:1,177:1,151:1,137:1,121:1,145:1
PBF_P7	6:1
PBF_P8	82:1,91:1,165:1,86:1,129:1,196:1,183:1,146:1,134:1,84:1,106:1,125:1,135:1,161:1,105:1,168:1,149:1,139:1,204:1,175:1,140:1,164:1,56:1,141:1,171:1,191:1,34:1,142:1,54:1,166:1,162:1,156:1,110:1,160:1,177:1,151:1,121:1,145:1
PBF_P9	156:1,86:1,110:1,160:1,121:1,134:1
PBF_P10	34:1,129:1
