plasmid	contigs
GP_Isolated_0	6:1
GP_4	24:1,50:1,54:1,68:1,75:1,89:1,114:1,120:1,125:1,134:1,145:1,146:1,166:1,167:1,168:1
GP_1	86:1,90:1,96:1,104:1,110:1,121:1,122:1,129:1,133:1,134:1,143:1,145:1,156:1,160:1,162:1
GP_5	92:1
GP_0	103:1,198:1
GP_2	106:1,108:1,131:1,134:1,135:1,136:1,137:1,139:1,141:1,142:1,145:1,146:1,151:1,159:1,161:1,163:1,164:1,170:1,180:1,191:1,197:1,200:1,201:1,210:1
GP_3	124:1
GP_unb_1	172:1
GP_unb_2	173:1
GP_unb_3	174:1
GP_unb_4	175:1
GP_unb_5	176:1
GP_unb_6	178:1
GP_unb_7	179:1
GP_unb_8	182:1
GP_unb_9	188:1
GP_unb_10	193:1
GP_unb_11	196:1
GP_unb_12	202:1
GP_unb_13	204:1
GP_unb_14	211:1
