plasmid	contigs
GP_0	Contig:15:89.185:1,Contig:18:260.68:1,Contig:20:171.903:1,Contig:48:95.8594:1,Contig:50:78.5361:1,Contig:60:659.258:1,Contig:15:89.185:3p:1:3:1,Contig:15:89.185:3p:1:4:1
GP_1	Contig:19:114.15:1,Contig:2:104.737:1,Contig:31:175.9:1,Contig:65:108.808:1,Contig:17:105.187:5p:1:3:1,Contig:21:146.999:5p:1:5:1,Contig:21:146.999:5p:1:7:1,Contig:2:104.737:3p:1:3:1
GP_2	Contig:1:79.8791:Circ:1
GP_unb_1	Contig:41:630.383:1
GP_unb_2	Contig:64:253.042:1
GP_unb_3	Contig:11:148.378:3p:1:4:1
GP_unb_4	Contig:20:171.903:5p:1:10:1
GP_unb_5	Contig:21:146.999:5p:1:9:1
GP_unb_6	Contig:38:926.101:3p:1:22:1
GP_unb_7	Contig:52:618.869:3p:1:3:1
GP_unb_8	Contig:52:618.869:3p:1:4:1
