plasmid	contigs
PBF_P1	77:1,104:1,178:1,129:1,118:1,150:1,134:1,49:1,74:1,82:1,156:1,68:1,59:1,188:1,60:1,115:1,99:1,113:1,141:1,33:1,48:1,140:1,92:1,102:1,71:1,98:1,130:1,85:1,143:1,135:1,163:1,126:1,63:1,142:1,93:1,95:1,116:1,112:1,75:1,25:1,174:1,133:1,78:1,108:1,125:1,155:1,96:1,53:1,66:1,162:1,176:1,100:1,110:1,114:1,180:1,157:1,117:1,185:1,86:1,124:1,94:1,67:1,57:1,144:1,109:1,149:1,184:1,121:1
PBF_P2	77:1,104:1,178:1,49:1,150:1,134:1,74:1,68:1,91:1,99:1,48:1,140:1,102:1,85:1,143:1,163:1,111:1,63:1,95:1,93:1,112:1,75:1,133:1,174:1,78:1,108:1,162:1,76:1,176:1,100:1,110:1,64:1,180:1,106:1,157:1,185:1,28:1,86:1,57:1,67:1,144:1,109:1,149:1,184:1,121:1
PBF_P3	104:1,47:1,150:1,49:1,68:1,91:1,99:1,115:1,113:1,141:1,48:1,102:1,85:1,143:1,63:1,26:1,111:1,93:1,95:1,112:1,7:1,174:1,133:1,78:1,108:1,155:1,162:1,66:1,76:1,64:1,106:1,157:1,86:1,94:1,57:1,144:1,109:1,149:1,121:1
PBF_P4	104:1,150:1,49:1,45:1,68:1,54:1,99:1,115:1,113:1,141:1,48:1,102:1,85:1,143:1,63:1,111:1,26:1,93:1,95:1,112:1,7:1,133:1,174:1,155:1,162:1,66:1,157:1,86:1,94:1,57:1,144:1,109:1,121:1
PBF_P5	39:1
PBF_P6	104:1,150:1,49:1,68:1,99:1,102:1,143:1,111:1,93:1,174:1,36:1,162:1,9:1,86:1,57:1,144:1,109:1
PBF_P7	55:1,104:1,150:1,49:1,68:1,183:1,99:1,102:1,85:1,143:1,62:1,63:1,26:1,111:1,95:1,112:1,174:1,7:1,133:1,157:1,86:1,57:1,109:1,121:1
PBF_P8	79:1,183:1
PBF_P9	143:1,95:1,150:1,7:1,49:1,109:1,99:1,88:1,86:1,102:1,162:1,85:1,144:1,9:1,62:1,111:1
PBF_P10	127:1,166:1,150:1,174:1,157:1,62:1,99:1,133:1,74:1,86:1,147:1,85:1,143:1,38:1,63:1
PBF_P11	62:1,183:1
PBF_P12	58:1
PBF_P13	81:1
