plasmid	contigs
GP_0	9:1,16:1,31:1,33:1,35:1,47:1,48:1,50:1,64:1,67:1,71:1,75:1,76:1,78:1,84:1,86:1,92:1,93:1,98:1,100:1,102:1,106:1,108:1,109:1,110:1,111:1,112:1,113:1,120:1,121:1,126:1,133:1,137:1,139:1,140:1,143:1,144:1,147:1,149:1,150:1,157:1,158:1,161:1,162:1,174:1,179:1,184:1
GP_1	39:1,167:1,182:1
GP_Isolated_0	58:1
GP_2	90:1
GP_unb_1	103:1
GP_unb_2	115:1
GP_unb_3	116:1
GP_unb_4	117:1
GP_unb_5	118:1
GP_unb_6	119:1
GP_unb_7	131:1
GP_unb_8	134:1
GP_unb_9	135:1
GP_unb_10	136:1
GP_unb_11	145:1
GP_unb_12	146:1
GP_unb_13	160:1
GP_unb_14	163:1
GP_unb_15	164:1
GP_unb_16	165:1
GP_unb_17	168:1
GP_unb_18	169:1
GP_unb_19	170:1
GP_unb_20	175:1
GP_unb_21	176:1
GP_unb_22	185:1
