plasmid	contigs
GP_5,GP_unb_4,GP_2,GP_unb_24,GP_unb_23,GP_unb_16,GP_unb_15	57:1,78:1,94:1,127:1,19:1,35:1,47:1,75:1,83:1,84:1,90:1,93:1,98:1,102:1,105:1,107:1,109:1,111:1,114:1,126:1,134:1,151:1,169:1,184:1,186:1,187:1,190:1,191:1,195:1,196:1,201:1,211:1,220:1,225:1,226:1,234:1,235:1,222:1,221:1,164:1,162:1
GP_unb_3,GP_unb_18,GP_unb_13,GP_4,GP_unb_7,GP_unb_21	125:1,171:1,158:1,24:1,53:1,60:1,67:1,74:1,82:1,86:1,89:1,101:1,131:1,153:1,166:1,206:1,223:1,143:1,194:1
GP_0	30:1,33:1,66:1,96:1,189:1
GP_1	31:1,58:1,77:1
GP_3	52:1
GP_6	59:1
GP_7	63:1
GP_8	64:1
GP_unb_1	103:1
GP_unb_2	116:1
GP_unb_5	136:1
GP_unb_6	138:1
GP_unb_8	144:1
GP_unb_9	146:1
GP_unb_10	149:1
GP_unb_11	150:1
GP_unb_12	154:1
GP_unb_14	160:1
GP_unb_17	168:1
GP_unb_19	182:1
GP_unb_20	193:1
GP_unb_22	217:1
GP_unb_25	224:1
