plasmid	contigs
GP_1,GP_unb_6,GP_unb_5,GP_unb_7,GP_unb_10,GP_unb_2,GP_unb_11,GP_unb_16,GP_4,GP_3,GP_unb_4,GP_unb_14,GP_unb_12,GP_unb_1,GP_unb_3	37:1,76:1,81:1,114:1,124:1,146:1,155:1,164:1,175:1,178:1,181:1,186:1,189:1,194:1,198:1,221:1,230:1,239:1,241:1,214:1,212:1,215:1,225:1,180:1,226:1,238:1,157:1,183:1,184:1,187:1,202:1,228:1,144:1,173:1,179:1,193:1,210:1,207:1,233:1,229:1,92:1,204:1
GP_Isolated_0	80:1
GP_Isolated_1	96:1
GP_0	100:1
GP_Isolated_2	102:1
GP_Isolated_3	116:1
GP_unb_8,GP_2	217:1,126:1
GP_Isolated_4	135:1
GP_Isolated_5	142:1
GP_Isolated_6	143:1
GP_Isolated_7	149:1
GP_Isolated_8	151:1
GP_Isolated_9	170:1
GP_unb_13,GP_unb_9,GP_unb_15	231:1,224:1,236:1
