plasmid	contigs
GP_1	12:1,28:1,32:1,53:1,93:1,114:1,120:1,124:1,152:1,155:1,156:1,158:1,175:1,181:1,186:1,187:1,192:1,194:1,197:1,202:1,228:1,240:1,241:1
GP_Isolated_0	13:1
GP_2	37:1,76:1,81:1,131:1,146:1,164:1,176:1,178:1,189:1,190:1,194:1,198:1,221:1,230:1,239:1
GP_Isolated_1	51:1
GP_unb_1	59:1
GP_3	63:1,92:1,134:1,136:1,145:1,147:1,188:1,196:1,202:1,213:1,228:1
GP_5	75:1,144:1,165:1,179:1,193:1,210:1
GP_Isolated_2	77:1
GP_Isolated_3	96:1
GP_Isolated_4	97:1
GP_0	100:1
GP_Isolated_5	102:1
GP_Isolated_6	105:1
GP_Isolated_7	108:1
GP_unb_2	109:1
GP_unb_3	111:1
GP_Isolated_8	123:1
GP_4	126:1
GP_Isolated_9	127:1
GP_Isolated_10	142:1
GP_Isolated_11	143:1
GP_Isolated_12	148:1
GP_Isolated_13	149:1
GP_Isolated_14	151:1
GP_Isolated_15	154:1
GP_Isolated_16	162:1
GP_Isolated_17	170:1
GP_Isolated_18	172:1
GP_6	191:1,219:1,234:1
GP_unb_4	199:1
GP_unb_5	204:1
GP_unb_6	205:1
GP_unb_7	206:1
GP_unb_8	207:1
GP_unb_9	208:1
GP_unb_10	209:1
GP_unb_11	212:1
GP_unb_12	214:1
GP_unb_13	215:1
GP_unb_14	217:1
GP_unb_15	224:1
GP_unb_16	225:1
GP_unb_17	226:1
GP_unb_18	229:1
GP_unb_19	231:1
GP_unb_20	233:1
GP_unb_21	236:1
GP_unb_22	237:1
GP_unb_23	238:1
