plasmid	contigs
GP_3	43:1,58:1,66:1,85:1,86:1,88:1,96:1,312:1,348:1,377:1,386:1,394:1,418:1,429:1,453:1
GP_1	48:1,73:1,78:1,105:1,120:1,130:1,268:1,280:1,309:1,315:1,317:1,341:1,348:1,352:1,355:1,366:1,382:1,389:1,391:1,397:1,400:1,409:1,419:1,421:1,436:1,453:1,457:1,464:1,471:1,473:1,477:1,484:1,487:1,491:1,496:1,505:1
GP_0	67:1,80:1,83:1,100:1,104:1,117:1,122:1,125:1,126:1,151:1,160:1,163:1,176:1,189:1,233:1,407:1,421:1,423:1,433:1,434:1,438:1,443:1,446:1,458:1,461:1,474:1,500:1
GP_4	76:1
GP_2	77:1,89:1,104:1,109:1,123:1,151:1,333:1,349:1,376:1,433:1
GP_unb_1	211:1
GP_unb_2	212:1
GP_unb_3	213:1
GP_unb_4	215:1
GP_unb_5	218:1
GP_unb_6	223:1
GP_unb_7	225:1
GP_unb_8	239:1
GP_unb_9	248:1
GP_unb_10	255:1
GP_unb_11	260:1
GP_unb_12	261:1
GP_unb_13	264:1
GP_unb_14	276:1
GP_unb_15	281:1
GP_unb_16	313:1
GP_unb_17	327:1
GP_unb_18	334:1
GP_unb_19	362:1
GP_unb_20	388:1
GP_unb_21	392:1
GP_unb_22	405:1
GP_unb_23	406:1
GP_unb_24	411:1
GP_unb_25	463:1
GP_unb_26	472:1
GP_unb_27	498:1
