plasmid	contigs
GP_0	23:1,24:1,27:1,29:1,31:1,32:1,35:1,36:1,38:1,41:1,42:1,43:1,44:1,46:1,47:1,48:1,49:1,50:1,51:1,54:1,55:1,56:1,57:1,58:1,59:1,60:1,62:1,64:1,67:1,68:1,70:1,71:1,73:1,74:1,75:1,76:1,80:1,81:1,89:1,92:1,94:1,99:1,104:1,109:1,111:1,113:1,122:1,129:1,131:1,134:1,136:1,140:1
GP_unb_1	30:1
GP_1	53:1
GP_unb_2	84:1
GP_unb_3	85:1
GP_unb_4	86:1
GP_unb_5	87:1
GP_unb_6	96:1
GP_unb_7	97:1
GP_unb_8	101:1
GP_unb_9	102:1
GP_unb_10	103:1
GP_unb_11	106:1
GP_unb_12	107:1
GP_unb_13	112:1
GP_unb_14	116:1
GP_unb_15	119:1
GP_unb_16	125:1
GP_unb_17	143:1
GP_unb_18	144:1
