plasmid	contigs
GP_0	23:1,24:1,27:1,29:1,31:1,32:1,35:1,36:1,38:1,39:1,41:1,42:1,43:1,44:1,46:1,47:1,48:1,49:1,50:1,51:1,55:1,56:1,58:1,59:1,60:1,62:1,64:1,67:1,68:1,70:1,71:1,73:1,74:1,75:1,76:1,80:1,81:1,82:1,89:1,92:1,94:1,95:1,99:1,104:1,109:1,111:1,113:1,122:1,129:1,131:1,134:1,136:1,140:1
GP_1	40:1,45:1,52:1,77:1,78:1
GP_2	53:1
GP_unb_1	84:1
GP_unb_2	85:1
GP_unb_3	86:1
GP_unb_4	87:1
GP_unb_5	96:1
GP_unb_6	97:1
GP_unb_7	100:1
GP_unb_8	101:1
GP_unb_9	102:1
GP_unb_10	103:1
GP_unb_11	106:1
GP_unb_12	107:1
GP_unb_13	108:1
GP_unb_14	110:1
GP_unb_15	112:1
GP_unb_16	115:1
GP_unb_17	116:1
GP_unb_18	117:1
GP_unb_19	118:1
GP_unb_20	119:1
GP_unb_21	124:1
GP_unb_22	125:1
GP_unb_23	126:1
GP_unb_24	127:1
GP_unb_25	137:1
GP_unb_26	139:1
GP_unb_27	142:1
GP_unb_28	143:1
GP_unb_29	144:1
