plasmid	contigs
GP_0	Contig:11:112.91:1,Contig:14:103.242:1,Contig:15:99.9993:1,Contig:17:328.962:1,Contig:22:120.307:1,Contig:23:569.204:1,Contig:25:99.8077:1,Contig:28:99.1247:1,Contig:29:87.6433:1,Contig:35:182.228:1,Contig:36:101.802:1,Contig:41:105.553:1,Contig:44:549.558:1,Contig:45:106.251:1,Contig:48:123.935:1,Contig:4:100.159:1,Contig:50:598.029:1,Contig:52:106.954:1,Contig:6:134.215:1,Contig:17:328.962:5p:1:7:1,Contig:17:328.962:5p:1:15:1,Contig:17:328.962:5p:1:25:1
GP_1	Contig:1:1023.18:Circ:1
GP_2	Contig:2:2176.25:Circ:1
GP_3	Contig:3:1433.53:Circ:1
GP_unb_1	Contig:10:101.122:5p:1:9:1
GP_unb_2	Contig:10:101.122:5p:1:17:1
GP_unb_3	Contig:10:101.122:5p:1:30:1
GP_unb_4	Contig:10:101.122:5p:1:40:1
GP_unb_5	Contig:16:80.5281:5p:1:14:1
GP_unb_6	Contig:16:80.5281:5p:1:15:1
GP_unb_7	Contig:32:82.1639:3p:1:3:1
GP_unb_8	Contig:34:649.407:5p:1:4:1
GP_unb_9	Contig:34:649.407:5p:1:7:1
GP_unb_10	Contig:51:623.987:5p:1:2:1
GP_unb_11	Contig:51:623.987:5p:1:3:1
GP_unb_12	Contig:51:623.987:5p:1:7:1
