plasmid	contigs
PBF_P1	Contig:191:251.722:1,Contig:200:188.26:5p:1:17:1,Contig:101:175.286:3p:1:175:1,Contig:216:1887.21:1,Contig:108:108.177:5p:1:31:1,Contig:200:188.26:5p:1:8:1,Contig:101:175.286:3p:1:212:1,Contig:101:175.286:3p:1:234:1,Contig:101:175.286:3p:1:228:1,Contig:88:143.442:1,Contig:117:77.9495:5p:1:37:1,Contig:200:188.26:5p:1:16:1,Contig:101:175.286:3p:1:88:1,Contig:229:224.872:1,Contig:196:157.722:1,Contig:44:150.947:1,Contig:231:101.618:3p:1:2:1,Contig:101:175.286:3p:1:176:1,Contig:10:694.263:3p:1:12:1,Contig:82:220.711:1,Contig:131:112.455:1,Contig:106:426.279:1,Contig:102:192.783:1,Contig:196:157.722:5p:1:5:1,Contig:18:241.367:1,Contig:200:188.26:5p:1:15:1,Contig:167:106.504:1,Contig:101:175.286:3p:1:223:1,Contig:12:386.905:1,Contig:123:168.009:5p:1:7:1,Contig:45:191.189:1,Contig:163:164.802:1,Contig:101:175.286:3p:1:230:1,Contig:101:175.286:3p:1:174:1,Contig:8:2526.53:3p:1:7:1,Contig:73:164.381:5p:1:4:1,Contig:61:189.901:1,Contig:48:146.867:1,Contig:108:108.177:5p:1:16:1,Contig:117:77.9495:5p:1:38:1,Contig:231:101.618:5p:1:3:1,Contig:10:694.263:3p:1:16:1,Contig:101:175.286:3p:1:196:1,Contig:200:188.26:5p:1:7:1,Contig:101:175.286:3p:1:192:1,Contig:101:175.286:3p:1:92:1,Contig:214:107.617:1,Contig:123:168.009:5p:1:6:1,Contig:149:1745.62:1,Contig:186:229.8:1,Contig:230:1873.22:1,Contig:243:117.354:1,Contig:231:101.618:1,Contig:108:108.177:5p:1:14:1,Contig:101:175.286:3p:1:194:1,Contig:8:2526.53:3p:1:6:1,Contig:101:175.286:3p:1:216:1,Contig:56:108.248:1,Contig:101:175.286:3p:1:87:1,Contig:112:129.848:1,Contig:21:93.8749:1,Contig:10:694.263:3p:1:15:1,Contig:101:175.286:3p:1:156:1,Contig:153:172.918:1,Contig:65:186.97:1,Contig:101:175.286:3p:1:138:1,Contig:59:199.849:1,Contig:161:112.123:1,Contig:200:188.26:5p:1:12:1,Contig:29:235.369:1,Contig:101:175.286:3p:1:185:1,Contig:200:188.26:5p:1:10:1,Contig:101:175.286:3p:1:157:1,Contig:31:169.035:1,Contig:126:114.295:1,Contig:135:79.0414:1,Contig:212:97.8246:1,Contig:200:188.26:5p:1:14:1,Contig:121:235.708:5p:1:8:1,Contig:200:188.26:5p:1:4:1,Contig:107:133.037:1,Contig:101:175.286:3p:1:220:1,Contig:8:2526.53:1,Contig:60:162.61:1,Contig:46:161.902:1,Contig:184:83.3925:1,Contig:101:175.286:3p:1:221:1,Contig:73:164.381:1,Contig:150:2965.43:1,Contig:101:175.286:3p:1:208:1,Contig:10:694.263:1,Contig:242:104.081:1,Contig:101:175.286:3p:1:229:1,Contig:200:188.26:5p:1:13:1,Contig:230:1873.22:5p:1:3:1,Contig:80:93.3912:1,Contig:121:235.708:5p:1:9:1,Contig:209:204.122:1,Contig:157:202.117:1,Contig:10:694.263:3p:1:2:1,Contig:230:1873.22:5p:1:1:1,Contig:108:108.177:3p:1:4:1,Contig:27:137.919:1,Contig:74:206.152:1,Contig:117:77.9495:5p:1:35:1,Contig:101:175.286:3p:1:94:1
PBF_P2	Contig:101:175.286:3p:1:175:1,Contig:191:251.722:1,Contig:200:188.26:5p:1:17:1,Contig:216:1887.21:1,Contig:108:108.177:5p:1:31:1,Contig:123:168.009:5p:1:3:1,Contig:53:194.957:1,Contig:117:77.9495:5p:1:37:1,Contig:200:188.26:5p:1:16:1,Contig:101:175.286:3p:1:88:1,Contig:69:78.7242:1,Contig:231:101.618:3p:1:2:1,Contig:101:175.286:3p:1:176:1,Contig:10:694.263:3p:1:12:1,Contig:131:112.455:1,Contig:145:106.808:1,Contig:207:211.47:1,Contig:200:188.26:5p:1:15:1,Contig:12:386.905:1,Contig:123:168.009:5p:1:7:1,Contig:9:317.221:1,Contig:45:191.189:1,Contig:101:175.286:3p:1:174:1,Contig:123:168.009:1,Contig:53:194.957:5p:1:2:1,Contig:101:175.286:3p:1:184:1,Contig:61:189.901:1,Contig:48:146.867:1,Contig:123:168.009:5p:1:16:1,Contig:117:77.9495:5p:1:38:1,Contig:219:380.858:5p:1:6:1,Contig:231:101.618:5p:1:3:1,Contig:10:694.263:3p:1:16:1,Contig:101:175.286:3p:1:192:1,Contig:101:175.286:3p:1:92:1,Contig:101:175.286:3p:1:155:1,Contig:214:107.617:1,Contig:123:168.009:5p:1:6:1,Contig:149:1745.62:1,Contig:219:380.858:5p:1:7:1,Contig:213:191.864:1,Contig:230:1873.22:1,Contig:243:117.354:1,Contig:231:101.618:1,Contig:101:175.286:3p:1:183:1,Contig:56:108.248:1,Contig:101:175.286:3p:1:87:1,Contig:101:175.286:3p:1:248:1,Contig:21:93.8749:1,Contig:219:380.858:1,Contig:10:694.263:3p:1:15:1,Contig:65:186.97:1,Contig:200:188.26:5p:1:12:1,Contig:81:124.73:1,Contig:25:302.475:1,Contig:101:175.286:3p:1:200:1,Contig:29:235.369:1,Contig:101:175.286:3p:1:185:1,Contig:200:188.26:5p:1:10:1,Contig:23:208.888:1,Contig:190:136.929:5p:1:2:1,Contig:31:169.035:1,Contig:111:188.238:1,Contig:126:114.295:1,Contig:121:235.708:5p:1:8:1,Contig:200:188.26:5p:1:4:1,Contig:10:694.263:1,Contig:121:235.708:5p:1:9:1,Contig:230:1873.22:5p:1:3:1,Contig:80:93.3912:1,Contig:200:188.26:5p:1:13:1,Contig:10:694.263:3p:1:2:1,Contig:108:108.177:5p:1:2:1,Contig:101:175.286:3p:1:189:1,Contig:208:177.727:1,Contig:108:108.177:3p:1:4:1,Contig:230:1873.22:5p:1:1:1,Contig:27:137.919:1,Contig:74:206.152:1,Contig:117:77.9495:5p:1:35:1
PBF_P3	Contig:101:175.286:3p:1:175:1,Contig:191:251.722:1,Contig:185:103.594:1,Contig:216:1887.21:1,Contig:108:108.177:5p:1:31:1,Contig:123:168.009:5p:1:3:1,Contig:101:175.286:3p:1:212:1,Contig:101:175.286:3p:1:228:1,Contig:117:77.9495:5p:1:37:1,Contig:234:304.701:1,Contig:69:78.7242:1,Contig:198:78.796:1,Contig:231:101.618:3p:1:2:1,Contig:101:175.286:3p:1:176:1,Contig:10:694.263:3p:1:12:1,Contig:131:112.455:1,Contig:145:106.808:1,Contig:18:241.367:1,Contig:200:188.26:5p:1:15:1,Contig:101:175.286:3p:1:223:1,Contig:12:386.905:1,Contig:123:168.009:5p:1:7:1,Contig:101:175.286:3p:1:174:1,Contig:101:175.286:3p:1:230:1,Contig:123:168.009:1,Contig:226:213.162:1,Contig:101:175.286:3p:1:184:1,Contig:61:189.901:1,Contig:117:77.9495:5p:1:38:1,Contig:219:380.858:5p:1:6:1,Contig:231:101.618:5p:1:3:1,Contig:166:72.9439:1,Contig:95:94.6377:1,Contig:101:175.286:3p:1:192:1,Contig:101:175.286:3p:1:92:1,Contig:101:175.286:3p:1:155:1,Contig:214:107.617:1,Contig:123:168.009:5p:1:6:1,Contig:149:1745.62:1,Contig:219:380.858:5p:1:7:1,Contig:75:127.455:1,Contig:230:1873.22:1,Contig:137:181.672:1,Contig:243:117.354:1,Contig:231:101.618:1,Contig:123:168.009:5p:1:5:1,Contig:101:175.286:3p:1:194:1,Contig:101:175.286:3p:1:183:1,Contig:101:175.286:3p:1:216:1,Contig:56:108.248:1,Contig:101:175.286:3p:1:87:1,Contig:21:93.8749:1,Contig:219:380.858:1,Contig:32:174.393:3p:1:2:1,Contig:81:124.73:1,Contig:200:188.26:5p:1:12:1,Contig:25:302.475:1,Contig:101:175.286:3p:1:200:1,Contig:29:235.369:1,Contig:101:175.286:3p:1:185:1,Contig:200:188.26:5p:1:10:1,Contig:32:174.393:3p:1:1:1,Contig:138:175.614:3p:1:3:1,Contig:101:175.286:3p:1:221:1,Contig:101:175.286:3p:1:208:1,Contig:10:694.263:1,Contig:104:153.015:3p:1:6:1,Contig:101:175.286:3p:1:229:1,Contig:121:235.708:5p:1:9:1,Contig:230:1873.22:5p:1:3:1,Contig:80:93.3912:1,Contig:200:188.26:5p:1:13:1,Contig:101:175.286:3p:1:207:1,Contig:104:153.015:3p:1:8:1,Contig:108:108.177:5p:1:2:1,Contig:101:175.286:3p:1:189:1,Contig:108:108.177:3p:1:4:1,Contig:230:1873.22:5p:1:1:1,Contig:27:137.919:1,Contig:58:271.712:1,Contig:117:77.9495:5p:1:35:1
PBF_P4	Contig:29:235.369:1,Contig:27:137.919:1,Contig:200:188.26:5p:1:13:1,Contig:200:188.26:5p:1:15:1,Contig:145:106.808:1,Contig:101:175.286:3p:1:87:1,Contig:200:188.26:5p:1:10:1,Contig:231:101.618:1,Contig:81:124.73:1,Contig:200:188.26:5p:1:12:1,Contig:61:189.901:1,Contig:231:101.618:3p:1:2:1
PBF_P5	Contig:219:380.858:5p:1:7:1,Contig:149:1745.62:1,Contig:246:116.379:1,Contig:200:188.26:5p:1:17:1,Contig:216:1887.21:1,Contig:108:108.177:5p:1:31:1,Contig:230:1873.22:1,Contig:231:101.618:1,Contig:200:188.26:5p:1:4:1,Contig:200:188.26:5p:1:16:1,Contig:117:77.9495:5p:1:37:1,Contig:101:175.286:3p:1:194:1,Contig:69:78.7242:1,Contig:101:175.286:3p:1:241:1,Contig:101:175.286:3p:1:184:1,Contig:61:189.901:1,Contig:21:93.8749:1,Contig:219:380.858:1,Contig:231:101.618:3p:1:2:1,Contig:141:97.886:1,Contig:79:121.733:1,Contig:230:1873.22:5p:1:3:1,Contig:219:380.858:5p:1:6:1,Contig:231:101.618:5p:1:3:1,Contig:108:108.177:5p:1:2:1,Contig:101:175.286:3p:1:189:1,Contig:101:175.286:3p:1:200:1,Contig:230:1873.22:5p:1:1:1,Contig:74:206.152:1,Contig:166:72.9439:1,Contig:95:94.6377:1,Contig:101:175.286:3p:1:192:1,Contig:12:386.905:1,Contig:117:77.9495:5p:1:35:1,Contig:123:168.009:5p:1:7:1,Contig:123:168.009:5p:1:6:1
PBF_P6	Contig:200:188.26:5p:1:13:1,Contig:200:188.26:5p:1:15:1,Contig:200:188.26:5p:1:10:1,Contig:231:101.618:1,Contig:200:188.26:5p:1:12:1,Contig:61:189.901:1,Contig:231:101.618:3p:1:2:1
PBF_P7	Contig:101:175.286:3p:1:194:1,Contig:10:694.263:3p:1:13:1,Contig:101:175.286:3p:1:200:1,Contig:108:108.177:3p:1:11:1,Contig:1:79.2615:1,Contig:123:168.009:5p:1:7:1,Contig:10:694.263:3p:1:12:1,Contig:239:132.288:1,Contig:101:175.286:3p:1:192:1,Contig:101:175.286:3p:1:184:1,Contig:12:386.905:1,Contig:108:108.177:3p:1:2:1,Contig:219:380.858:1,Contig:123:168.009:5p:1:6:1,Contig:10:694.263:1,Contig:101:175.286:3p:1:189:1
PBF_P8	Contig:101:175.286:3p:1:221:1,Contig:101:175.286:3p:1:229:1,Contig:101:175.286:3p:1:216:1,Contig:112:129.848:1,Contig:101:175.286:3p:1:228:1,Contig:101:175.286:3p:1:230:1,Contig:101:175.286:3p:1:208:1
PBF_P9	Contig:27:137.919:1,Contig:18:241.367:1,Contig:229:224.872:1,Contig:145:106.808:1,Contig:101:175.286:3p:1:212:1,Contig:101:175.286:3p:1:223:1,Contig:81:124.73:1,Contig:101:175.286:3p:1:155:1,Contig:101:175.286:3p:1:92:1
PBF_P10	Contig:149:1745.62:1,Contig:75:127.455:1,Contig:101:175.286:3p:1:221:1,Contig:101:175.286:3p:1:229:1,Contig:230:1873.22:5p:1:3:1,Contig:101:175.286:3p:1:216:1,Contig:230:1873.22:1,Contig:32:174.393:3p:1:2:1,Contig:32:174.393:3p:1:1:1,Contig:161:112.123:1,Contig:101:175.286:3p:1:228:1,Contig:101:175.286:3p:1:230:1,Contig:198:78.796:1,Contig:101:175.286:3p:1:208:1
