plasmid	contigs
GP_4	Contig:101:175.286:1,Contig:124:139.334:1,Contig:125:139.08:1,Contig:38:163.448:1,Contig:42:150.211:1,Contig:38:163.448:3p:1:1:1,Contig:38:163.448:5p:1:4:1
GP_2	Contig:10:694.263:1,Contig:130:103.49:1,Contig:131:112.455:1,Contig:140:362.361:1,Contig:149:1745.62:1,Contig:161:112.123:1,Contig:167:106.504:1,Contig:199:94.1898:1,Contig:209:204.122:1,Contig:216:1887.21:1,Contig:230:1873.22:1,Contig:45:191.189:1,Contig:56:108.248:1,Contig:72:80.6455:1,Contig:101:175.286:3p:1:156:1,Contig:101:175.286:3p:1:157:1,Contig:101:175.286:3p:1:174:1,Contig:108:108.177:3p:1:2:1,Contig:108:108.177:3p:1:4:1,Contig:108:108.177:3p:1:11:1,Contig:108:108.177:5p:1:3:1,Contig:108:108.177:5p:1:4:1,Contig:108:108.177:5p:1:5:1,Contig:108:108.177:5p:1:6:1,Contig:108:108.177:5p:1:7:1,Contig:108:108.177:5p:1:8:1,Contig:108:108.177:5p:1:23:1,Contig:108:108.177:5p:1:31:1,Contig:108:108.177:5p:1:36:1,Contig:108:108.177:5p:1:37:1,Contig:108:108.177:5p:1:38:1,Contig:10:694.263:3p:1:2:1,Contig:10:694.263:3p:1:12:1,Contig:10:694.263:3p:1:13:1,Contig:10:694.263:3p:1:15:1,Contig:10:694.263:3p:1:16:1,Contig:117:77.9495:5p:1:38:1
GP_1	Contig:121:235.708:1,Contig:137:181.672:1,Contig:183:151.311:1,Contig:189:258.132:1,Contig:191:251.722:1,Contig:194:152.988:1,Contig:57:149.244:1,Contig:89:150.477:1,Contig:101:175.286:3p:1:184:1,Contig:104:153.015:3p:1:8:1,Contig:104:153.015:3p:1:9:1,Contig:104:153.015:3p:1:10:1,Contig:121:235.708:5p:1:7:1,Contig:121:235.708:5p:1:9:1,Contig:121:235.708:5p:1:18:1,Contig:123:168.009:5p:1:3:1,Contig:123:168.009:5p:1:16:1,Contig:123:168.009:5p:1:17:1,Contig:194:152.988:3p:1:3:1,Contig:194:152.988:3p:1:4:1,Contig:219:380.858:5p:1:6:1,Contig:219:380.858:5p:1:7:1,Contig:89:150.477:5p:1:3:1,Contig:89:150.477:5p:1:4:1
GP_3	Contig:122:87.0546:1,Contig:150:2965.43:1,Contig:34:161.073:1,Contig:113:197.8:3p:1:9:1,Contig:34:161.073:3p:1:6:1,Contig:34:161.073:3p:1:7:1
GP_0	Contig:135:79.0414:1,Contig:150:2965.43:1,Contig:196:157.722:1,Contig:230:1873.22:1,Contig:29:235.369:1,Contig:60:162.61:1,Contig:73:164.381:1,Contig:90:141.492:1,Contig:101:175.286:3p:1:87:1,Contig:101:175.286:3p:1:88:1,Contig:200:188.26:5p:1:6:1,Contig:200:188.26:5p:1:8:1,Contig:200:188.26:5p:1:12:1,Contig:200:188.26:5p:1:14:1,Contig:73:164.381:5p:1:3:1,Contig:73:164.381:5p:1:4:1
GP_5	Contig:144:148.431:1,Contig:14:150.853:1,Contig:151:146.61:1,Contig:154:201.294:1,Contig:232:170.123:1,Contig:240:144.928:1,Contig:241:146.202:1,Contig:4:148.659:1,Contig:5:150.342:1,Contig:103:138.935:5p:1:3:1
GP_unb_1	Contig:147:91.2855:1
GP_unb_2	Contig:162:415.987:1
GP_unb_3	Contig:223:188.426:1
GP_unb_4	Contig:3:140.673:1
GP_6	Contig:58:271.712:1,Contig:101:175.286:3p:1:212:1,Contig:101:175.286:3p:1:216:1,Contig:101:175.286:3p:1:221:1,Contig:101:175.286:3p:1:223:1,Contig:101:175.286:3p:1:230:1
GP_unb_5	Contig:65:186.97:1
GP_unb_6	Contig:68:200.14:1
GP_unb_7	Contig:6:140.203:1
GP_unb_8	Contig:101:175.286:3p:1:53:1
GP_unb_9	Contig:101:175.286:3p:1:80:1
GP_unb_10	Contig:101:175.286:3p:1:83:1
GP_unb_11	Contig:101:175.286:3p:1:94:1
GP_unb_12	Contig:101:175.286:3p:1:98:1
GP_unb_13	Contig:101:175.286:3p:1:137:1
GP_unb_14	Contig:101:175.286:3p:1:155:1
GP_unb_15	Contig:101:175.286:3p:1:183:1
GP_unb_16	Contig:101:175.286:3p:1:200:1
GP_unb_17	Contig:101:175.286:3p:1:207:1
GP_unb_18	Contig:101:175.286:3p:1:208:1
GP_unb_19	Contig:101:175.286:3p:1:234:1
GP_unb_20	Contig:101:175.286:3p:1:247:1
GP_unb_21	Contig:101:175.286:3p:1:249:1
GP_unb_22	Contig:101:175.286:3p:1:252:1
GP_unb_23	Contig:104:153.015:3p:1:7:1
GP_unb_24	Contig:108:108.177:3p:1:3:1
GP_unb_25	Contig:108:108.177:5p:1:16:1
GP_unb_26	Contig:10:694.263:3p:1:8:1
GP_unb_27	Contig:10:694.263:3p:1:14:1
GP_unb_28	Contig:113:197.8:3p:1:15:1
GP_unb_29	Contig:118:78.2072:3p:1:8:1
GP_unb_30	Contig:121:235.708:5p:1:13:1
GP_unb_31	Contig:121:235.708:5p:1:15:1
GP_unb_32	Contig:123:168.009:5p:1:5:1
GP_unb_33	Contig:123:168.009:5p:1:6:1
GP_unb_34	Contig:123:168.009:5p:1:12:1
GP_unb_35	Contig:15:150.434:5p:1:5:1
GP_unb_36	Contig:16:550.31:3p:1:2:1
GP_unb_37	Contig:16:550.31:3p:1:8:1
GP_unb_38	Contig:16:550.31:3p:1:9:1
GP_unb_39	Contig:170:76.9099:5p:1:9:1
GP_unb_40	Contig:196:157.722:5p:1:5:1
GP_unb_41	Contig:200:188.26:5p:1:7:1
GP_unb_42	Contig:200:188.26:5p:1:15:1
GP_unb_43	Contig:200:188.26:5p:1:17:1
GP_unb_44	Contig:222:183.911:3p:1:3:1
GP_unb_45	Contig:224:117.565:3p:1:5:1
GP_unb_46	Contig:224:117.565:3p:1:8:1
GP_unb_47	Contig:230:1873.22:5p:1:1:1
GP_unb_48	Contig:230:1873.22:5p:1:3:1
GP_unb_49	Contig:2:126.01:3p:1:6:1
GP_unb_50	Contig:30:169.559:5p:1:3:1
GP_unb_51	Contig:30:169.559:5p:1:4:1
GP_unb_52	Contig:8:2526.53:3p:1:6:1
GP_unb_53	Contig:8:2526.53:3p:1:7:1
