plasmid	contigs
PBF_P1	Contig:121:235.708:5p:1:8:1,Contig:149:1745.62:1,Contig:10:694.263:3p:1:12:1,Contig:207:211.47:1,Contig:117:77.9495:5p:1:38:1,Contig:194:152.988:3p:1:3:1,Contig:89:150.477:5p:1:3:1,Contig:101:175.286:3p:1:53:1,Contig:150:2965.43:1,Contig:10:694.263:3p:1:2:1,Contig:108:108.177:5p:1:4:1,Contig:45:191.189:1,Contig:219:380.858:1,Contig:88:143.442:1,Contig:123:168.009:5p:1:12:1,Contig:227:77.062:1,Contig:101:175.286:3p:1:200:1,Contig:31:169.035:1,Contig:73:164.381:1,Contig:230:1873.22:5p:1:3:1,Contig:108:108.177:3p:1:4:1,Contig:52:198.54:1,Contig:200:188.26:5p:1:16:1,Contig:117:77.9495:5p:1:37:1,Contig:108:108.177:1,Contig:30:169.559:5p:1:4:1,Contig:5:150.342:1,Contig:183:151.311:1,Contig:123:168.009:5p:1:7:1,Contig:1:79.2615:1,Contig:23:208.888:1,Contig:246:116.379:1,Contig:101:175.286:3p:1:251:1,Contig:68:200.14:1,Contig:73:164.381:5p:1:3:1,Contig:10:694.263:3p:1:8:1,Contig:108:108.177:5p:1:31:1,Contig:219:380.858:5p:1:6:1,Contig:108:108.177:3p:1:11:1,Contig:24:160.381:1,Contig:46:161.902:1,Contig:121:235.708:5p:1:7:1,Contig:151:146.61:1,Contig:135:79.0414:1,Contig:58:271.712:1,Contig:101:175.286:3p:1:221:1,Contig:137:181.672:1,Contig:78:116.211:3p:1:2:1,Contig:170:76.9099:5p:1:8:1,Contig:133:135.38:1,Contig:108:108.177:3p:1:2:1,Contig:167:106.504:1,Contig:104:153.015:3p:1:13:1,Contig:200:188.26:5p:1:4:1,Contig:181:142.169:1,Contig:200:188.26:5p:1:14:1,Contig:193:176.267:1,Contig:101:175.286:3p:1:137:1,Contig:101:175.286:3p:1:189:1,Contig:194:152.988:1,Contig:8:2526.53:1,Contig:215:82.2145:1,Contig:224:117.565:3p:1:3:1,Contig:101:175.286:3p:1:185:1,Contig:224:117.565:3p:1:6:1,Contig:101:175.286:3p:1:234:1,Contig:243:117.354:1,Contig:152:91.3498:1,Contig:108:108.177:5p:1:3:1,Contig:103:138.935:5p:1:3:1,Contig:56:108.248:1,Contig:223:188.426:1,Contig:200:188.26:5p:1:12:1,Contig:32:174.393:1,Contig:53:194.957:5p:1:2:1,Contig:101:175.286:3p:1:176:1,Contig:136:144.483:1,Contig:131:112.455:1,Contig:12:386.905:1,Contig:196:157.722:1,Contig:90:141.492:1,Contig:138:175.614:1,Contig:111:188.238:1,Contig:44:150.947:1,Contig:86:149.486:1,Contig:43:73.3059:1,Contig:130:103.49:1,Contig:200:188.26:5p:1:13:1,Contig:196:157.722:5p:1:5:1,Contig:89:150.477:1,Contig:93:197.165:1,Contig:108:108.177:5p:1:37:1,Contig:101:175.286:3p:1:220:1,Contig:121:235.708:1,Contig:190:136.929:5p:1:2:1,Contig:8:2526.53:3p:1:6:1,Contig:64:90.6064:1,Contig:14:150.853:1,Contig:157:202.117:1,Contig:144:148.431:1,Contig:108:108.177:5p:1:40:1,Contig:230:1873.22:5p:1:1:1,Contig:108:108.177:3p:1:14:1,Contig:101:175.286:3p:1:248:1,Contig:208:177.727:1,Contig:163:164.802:1,Contig:154:201.294:1,Contig:101:175.286:3p:1:156:1,Contig:177:126.056:1,Contig:104:153.015:3p:1:9:1,Contig:121:235.708:5p:1:15:1,Contig:82:220.711:1,Contig:209:204.122:1,Contig:63:275.016:1,Contig:143:84.3559:1,Contig:10:694.263:3p:1:13:1,Contig:108:108.177:5p:1:30:1,Contig:40:151.321:1,Contig:123:168.009:5p:1:17:1,Contig:98:79.8975:1,Contig:101:175.286:3p:1:230:1,Contig:102:192.783:1,Contig:101:175.286:3p:1:241:1,Contig:15:150.434:1,Contig:241:146.202:1,Contig:101:175.286:3p:1:184:1,Contig:240:144.928:1,Contig:57:149.244:1,Contig:219:380.858:5p:1:7:1,Contig:123:168.009:5p:1:5:1,Contig:106:426.279:1,Contig:101:175.286:3p:1:138:1,Contig:108:108.177:5p:1:2:1,Contig:232:170.123:1,Contig:10:694.263:3p:1:14:1,Contig:104:153.015:3p:1:10:1,Contig:41:140.27:1,Contig:155:107.681:3p:1:5:1,Contig:101:175.286:3p:1:186:1,Contig:78:116.211:1,Contig:239:132.288:1,Contig:87:200.323:1,Contig:212:97.8246:1,Contig:101:175.286:3p:1:196:1,Contig:222:183.911:3p:1:3:1,Contig:141:97.886:1,Contig:30:169.559:1,Contig:108:108.177:3p:1:3:1,Contig:200:188.26:1,Contig:170:76.9099:1,Contig:123:168.009:5p:1:16:1,Contig:155:107.681:1,Contig:69:78.7242:1,Contig:74:206.152:1,Contig:230:1873.22:1,Contig:101:175.286:3p:1:247:1,Contig:3:140.673:1,Contig:222:183.911:1,Contig:101:175.286:3p:1:214:1,Contig:186:229.8:1,Contig:200:188.26:5p:1:10:1,Contig:21:93.8749:1,Contig:89:150.477:5p:1:4:1,Contig:108:108.177:5p:1:36:1,Contig:140:362.361:1,Contig:60:162.61:1,Contig:123:168.009:5p:1:6:1,Contig:32:174.393:3p:1:2:1,Contig:101:175.286:3p:1:194:1,Contig:29:235.369:1,Contig:216:1887.21:1,Contig:108:108.177:5p:1:23:1,Contig:123:168.009:1,Contig:161:112.123:1,Contig:108:108.177:5p:1:8:1,Contig:225:185.778:1,Contig:160:154.663:1,Contig:201:81.137:1,Contig:220:141.216:1,Contig:189:258.132:1,Contig:101:175.286:3p:1:192:1,Contig:95:94.6377:1,Contig:10:694.263:1,Contig:32:174.393:3p:1:1:1,Contig:155:107.681:3p:1:4:1,Contig:117:77.9495:5p:1:35:1,Contig:191:251.722:1,Contig:226:213.162:1,Contig:138:175.614:3p:1:3:1,Contig:121:235.708:5p:1:9:1,Contig:101:175.286:3p:1:94:1,Contig:10:694.263:3p:1:16:1,Contig:188:205.645:1,Contig:101:175.286:3p:1:174:1,Contig:103:138.935:1,Contig:4:148.659:1,Contig:224:117.565:1,Contig:8:2526.53:3p:1:7:1,Contig:101:175.286:3p:1:157:1
PBF_P2	Contig:62:89.3156:1,Contig:121:235.708:5p:1:8:1,Contig:149:1745.62:1,Contig:10:694.263:3p:1:12:1,Contig:207:211.47:1,Contig:67:247.982:1,Contig:194:152.988:3p:1:3:1,Contig:117:77.9495:5p:1:38:1,Contig:104:153.015:3p:1:8:1,Contig:101:175.286:3p:1:80:1,Contig:101:175.286:3p:1:53:1,Contig:89:150.477:5p:1:3:1,Contig:150:2965.43:1,Contig:10:694.263:3p:1:2:1,Contig:108:108.177:5p:1:4:1,Contig:101:175.286:3p:1:246:1,Contig:45:191.189:1,Contig:104:153.015:3p:1:6:1,Contig:38:163.448:5p:1:7:1,Contig:88:143.442:1,Contig:123:168.009:5p:1:12:1,Contig:73:164.381:1,Contig:52:198.54:1,Contig:230:1873.22:5p:1:3:1,Contig:108:108.177:3p:1:4:1,Contig:113:197.8:3p:1:6:1,Contig:200:188.26:5p:1:16:1,Contig:117:77.9495:5p:1:37:1,Contig:108:108.177:1,Contig:30:169.559:5p:1:4:1,Contig:5:150.342:1,Contig:99:76.0502:1,Contig:183:151.311:1,Contig:123:168.009:5p:1:7:1,Contig:101:175.286:3p:1:87:1,Contig:23:208.888:1,Contig:61:189.901:1,Contig:246:116.379:1,Contig:101:175.286:3p:1:251:1,Contig:73:164.381:5p:1:3:1,Contig:24:160.381:1,Contig:108:108.177:5p:1:31:1,Contig:108:108.177:3p:1:11:1,Contig:54:133.339:1,Contig:228:102.25:1,Contig:121:235.708:5p:1:7:1,Contig:132:116.544:1,Contig:151:146.61:1,Contig:135:79.0414:1,Contig:58:271.712:1,Contig:101:175.286:3p:1:221:1,Contig:59:199.849:1,Contig:137:181.672:1,Contig:78:116.211:3p:1:2:1,Contig:170:76.9099:5p:1:8:1,Contig:113:197.8:3p:1:13:1,Contig:133:135.38:1,Contig:108:108.177:3p:1:2:1,Contig:104:153.015:3p:1:13:1,Contig:200:188.26:5p:1:4:1,Contig:181:142.169:1,Contig:200:188.26:5p:1:14:1,Contig:194:152.988:1,Contig:8:2526.53:1,Contig:119:78.7531:3p:1:9:1,Contig:185:103.594:1,Contig:210:178.056:1,Contig:101:175.286:3p:1:185:1,Contig:243:117.354:1,Contig:108:108.177:5p:1:3:1,Contig:129:87.2124:1,Contig:56:108.248:1,Contig:103:138.935:5p:1:3:1,Contig:53:194.957:1,Contig:200:188.26:5p:1:12:1,Contig:53:194.957:5p:1:2:1,Contig:101:175.286:3p:1:176:1,Contig:131:112.455:1,Contig:12:386.905:1,Contig:113:197.8:1,Contig:196:157.722:1,Contig:90:141.492:1,Contig:138:175.614:1,Contig:110:89.1221:1,Contig:111:188.238:1,Contig:86:149.486:1,Contig:101:175.286:3p:1:228:1,Contig:196:157.722:5p:1:5:1,Contig:89:150.477:1,Contig:190:136.929:5p:1:2:1,Contig:38:163.448:5p:1:4:1,Contig:108:108.177:5p:1:37:1,Contig:121:235.708:1,Contig:75:127.455:1,Contig:8:2526.53:3p:1:6:1,Contig:64:90.6064:1,Contig:14:150.853:1,Contig:144:148.431:1,Contig:108:108.177:5p:1:40:1,Contig:10:694.263:3p:1:15:1,Contig:202:161.675:1,Contig:230:1873.22:5p:1:1:1,Contig:108:108.177:3p:1:14:1,Contig:101:175.286:3p:1:248:1,Contig:84:167.625:1,Contig:163:164.802:1,Contig:154:201.294:1,Contig:101:175.286:3p:1:156:1,Contig:177:126.056:1,Contig:121:235.708:5p:1:15:1,Contig:101:175.286:3p:1:252:1,Contig:101:175.286:3p:1:208:1,Contig:143:84.3559:1,Contig:10:694.263:3p:1:13:1,Contig:108:108.177:5p:1:30:1,Contig:40:151.321:1,Contig:101:175.286:3p:1:216:1,Contig:98:79.8975:1,Contig:101:175.286:3p:1:230:1,Contig:102:192.783:1,Contig:101:175.286:3p:1:241:1,Contig:241:146.202:1,Contig:240:144.928:1,Contig:153:172.918:1,Contig:38:163.448:3p:1:1:1,Contig:123:168.009:5p:1:5:1,Contig:106:426.279:1,Contig:159:79.1324:1,Contig:101:175.286:1,Contig:124:139.334:1,Contig:128:80.0443:1,Contig:108:108.177:5p:1:2:1,Contig:10:694.263:3p:1:14:1,Contig:232:170.123:1,Contig:41:140.27:1,Contig:155:107.681:3p:1:5:1,Contig:78:116.211:1,Contig:212:97.8246:1,Contig:101:175.286:3p:1:196:1,Contig:101:175.286:3p:1:229:1,Contig:141:97.886:1,Contig:30:169.559:1,Contig:170:76.9099:5p:1:10:1,Contig:108:108.177:3p:1:3:1,Contig:170:76.9099:1,Contig:155:107.681:1,Contig:42:150.211:1,Contig:81:124.73:1,Contig:38:163.448:1,Contig:230:1873.22:1,Contig:74:206.152:1,Contig:190:136.929:1,Contig:101:175.286:3p:1:214:1,Contig:186:229.8:1,Contig:200:188.26:5p:1:10:1,Contig:21:93.8749:1,Contig:89:150.477:5p:1:4:1,Contig:108:108.177:5p:1:36:1,Contig:27:137.919:1,Contig:140:362.361:1,Contig:60:162.61:1,Contig:123:168.009:5p:1:6:1,Contig:32:174.393:3p:1:2:1,Contig:231:101.618:3p:1:2:1,Contig:101:175.286:3p:1:194:1,Contig:29:235.369:1,Contig:216:1887.21:1,Contig:108:108.177:5p:1:23:1,Contig:123:168.009:1,Contig:161:112.123:1,Contig:108:108.177:5p:1:8:1,Contig:225:185.778:1,Contig:160:154.663:1,Contig:189:258.132:1,Contig:101:175.286:3p:1:192:1,Contig:95:94.6377:1,Contig:10:694.263:1,Contig:155:107.681:3p:1:4:1,Contig:32:174.393:3p:1:1:1,Contig:117:77.9495:5p:1:35:1,Contig:101:175.286:3p:1:207:1,Contig:191:251.722:1,Contig:226:213.162:1,Contig:138:175.614:3p:1:3:1,Contig:121:235.708:5p:1:9:1,Contig:101:175.286:3p:1:94:1,Contig:10:694.263:3p:1:16:1,Contig:188:205.645:1,Contig:101:175.286:3p:1:174:1,Contig:103:138.935:1,Contig:4:148.659:1,Contig:101:175.286:3p:1:175:1,Contig:8:2526.53:3p:1:7:1,Contig:101:175.286:3p:1:157:1
PBF_P3	Contig:62:89.3156:1,Contig:149:1745.62:1,Contig:10:694.263:3p:1:12:1,Contig:207:211.47:1,Contig:117:77.9495:5p:1:38:1,Contig:104:153.015:3p:1:8:1,Contig:101:175.286:3p:1:53:1,Contig:150:2965.43:1,Contig:10:694.263:3p:1:2:1,Contig:108:108.177:5p:1:4:1,Contig:101:175.286:3p:1:246:1,Contig:104:153.015:3p:1:6:1,Contig:88:143.442:1,Contig:123:168.009:5p:1:12:1,Contig:73:164.381:1,Contig:30:169.559:5p:1:4:1,Contig:230:1873.22:5p:1:3:1,Contig:108:108.177:3p:1:4:1,Contig:52:198.54:1,Contig:200:188.26:5p:1:16:1,Contig:5:150.342:1,Contig:117:77.9495:5p:1:37:1,Contig:113:197.8:3p:1:6:1,Contig:99:76.0502:1,Contig:123:168.009:5p:1:7:1,Contig:50:85.9903:1,Contig:23:208.888:1,Contig:61:189.901:1,Contig:246:116.379:1,Contig:101:175.286:3p:1:251:1,Contig:73:164.381:5p:1:3:1,Contig:214:107.617:1,Contig:24:160.381:1,Contig:108:108.177:5p:1:31:1,Contig:108:108.177:3p:1:11:1,Contig:54:133.339:1,Contig:151:146.61:1,Contig:132:116.544:1,Contig:58:271.712:1,Contig:101:175.286:3p:1:221:1,Contig:137:181.672:1,Contig:170:76.9099:5p:1:8:1,Contig:113:197.8:3p:1:13:1,Contig:108:108.177:3p:1:2:1,Contig:133:135.38:1,Contig:96:74.5183:1,Contig:104:153.015:3p:1:13:1,Contig:200:188.26:5p:1:4:1,Contig:181:142.169:1,Contig:200:188.26:5p:1:17:1,Contig:8:2526.53:1,Contig:119:78.7531:3p:1:9:1,Contig:215:82.2145:1,Contig:185:103.594:1,Contig:210:178.056:1,Contig:101:175.286:3p:1:185:1,Contig:170:76.9099:5p:1:9:1,Contig:243:117.354:1,Contig:108:108.177:5p:1:3:1,Contig:103:138.935:5p:1:3:1,Contig:56:108.248:1,Contig:53:194.957:1,Contig:26:94.7547:1,Contig:32:174.393:1,Contig:53:194.957:5p:1:2:1,Contig:101:175.286:3p:1:176:1,Contig:131:112.455:1,Contig:12:386.905:1,Contig:113:197.8:1,Contig:196:157.722:1,Contig:90:141.492:1,Contig:156:82.6587:1,Contig:111:188.238:1,Contig:86:149.486:1,Contig:235:140.39:1,Contig:107:133.037:1,Contig:196:157.722:5p:1:5:1,Contig:121:235.708:1,Contig:14:150.853:1,Contig:190:136.929:5p:1:2:1,Contig:108:108.177:5p:1:37:1,Contig:8:2526.53:3p:1:6:1,Contig:64:90.6064:1,Contig:108:108.177:5p:1:40:1,Contig:10:694.263:3p:1:15:1,Contig:230:1873.22:5p:1:1:1,Contig:108:108.177:3p:1:14:1,Contig:101:175.286:3p:1:248:1,Contig:84:167.625:1,Contig:154:201.294:1,Contig:163:164.802:1,Contig:101:175.286:3p:1:156:1,Contig:177:126.056:1,Contig:101:175.286:3p:1:252:1,Contig:143:84.3559:1,Contig:10:694.263:3p:1:13:1,Contig:108:108.177:5p:1:30:1,Contig:40:151.321:1,Contig:231:101.618:5p:1:3:1,Contig:17:143.16:1,Contig:231:101.618:1,Contig:101:175.286:3p:1:230:1,Contig:101:175.286:3p:1:241:1,Contig:240:144.928:1,Contig:106:426.279:1,Contig:159:79.1324:1,Contig:108:108.177:5p:1:2:1,Contig:232:170.123:1,Contig:10:694.263:3p:1:14:1,Contig:155:107.681:3p:1:5:1,Contig:80:93.3912:1,Contig:212:97.8246:1,Contig:101:175.286:3p:1:196:1,Contig:30:169.559:1,Contig:141:97.886:1,Contig:108:108.177:3p:1:3:1,Contig:170:76.9099:5p:1:10:1,Contig:200:188.26:1,Contig:170:76.9099:1,Contig:155:107.681:1,Contig:74:206.152:1,Contig:230:1873.22:1,Contig:190:136.929:1,Contig:3:140.673:1,Contig:101:175.286:3p:1:214:1,Contig:186:229.8:1,Contig:21:93.8749:1,Contig:108:108.177:5p:1:36:1,Contig:179:194.208:1,Contig:140:362.361:1,Contig:60:162.61:1,Contig:32:174.393:3p:1:2:1,Contig:123:168.009:5p:1:6:1,Contig:101:175.286:3p:1:194:1,Contig:231:101.618:3p:1:2:1,Contig:108:108.177:5p:1:23:1,Contig:216:1887.21:1,Contig:123:168.009:1,Contig:108:108.177:5p:1:8:1,Contig:225:185.778:1,Contig:160:154.663:1,Contig:189:258.132:1,Contig:101:175.286:3p:1:192:1,Contig:95:94.6377:1,Contig:10:694.263:1,Contig:155:107.681:3p:1:4:1,Contig:32:174.393:3p:1:1:1,Contig:117:77.9495:5p:1:35:1,Contig:191:251.722:1,Contig:226:213.162:1,Contig:138:175.614:3p:1:3:1,Contig:171:79.2581:1,Contig:121:235.708:5p:1:9:1,Contig:10:694.263:3p:1:16:1,Contig:101:175.286:3p:1:174:1,Contig:103:138.935:1,Contig:101:175.286:3p:1:175:1,Contig:8:2526.53:3p:1:7:1,Contig:101:175.286:3p:1:157:1
PBF_P4	Contig:62:89.3156:1,Contig:149:1745.62:1,Contig:10:694.263:3p:1:12:1,Contig:207:211.47:1,Contig:104:153.015:3p:1:8:1,Contig:150:2965.43:1,Contig:108:108.177:5p:1:4:1,Contig:101:175.286:3p:1:246:1,Contig:104:153.015:3p:1:6:1,Contig:88:143.442:1,Contig:123:168.009:5p:1:12:1,Contig:73:164.381:1,Contig:113:197.8:3p:1:6:1,Contig:230:1873.22:5p:1:3:1,Contig:108:108.177:3p:1:4:1,Contig:200:188.26:5p:1:16:1,Contig:117:77.9495:5p:1:37:1,Contig:101:175.286:3p:1:92:1,Contig:50:85.9903:1,Contig:23:208.888:1,Contig:246:116.379:1,Contig:101:175.286:3p:1:251:1,Contig:73:164.381:5p:1:3:1,Contig:10:694.263:3p:1:8:1,Contig:108:108.177:5p:1:31:1,Contig:108:108.177:3p:1:11:1,Contig:54:133.339:1,Contig:108:108.177:5p:1:38:1,Contig:228:102.25:1,Contig:121:235.708:5p:1:7:1,Contig:132:116.544:1,Contig:101:175.286:3p:1:221:1,Contig:59:199.849:1,Contig:137:181.672:1,Contig:113:197.8:3p:1:13:1,Contig:108:108.177:3p:1:2:1,Contig:96:74.5183:1,Contig:200:188.26:5p:1:4:1,Contig:8:2526.53:1,Contig:119:78.7531:3p:1:9:1,Contig:185:103.594:1,Contig:108:108.177:5p:1:3:1,Contig:53:194.957:1,Contig:53:194.957:5p:1:2:1,Contig:113:197.8:1,Contig:47:77.8073:1,Contig:196:157.722:1,Contig:90:141.492:1,Contig:138:175.614:1,Contig:156:82.6587:1,Contig:111:188.238:1,Contig:101:175.286:3p:1:228:1,Contig:66:77.7086:1,Contig:107:133.037:1,Contig:196:157.722:5p:1:5:1,Contig:121:235.708:1,Contig:190:136.929:5p:1:2:1,Contig:108:108.177:5p:1:37:1,Contig:8:2526.53:3p:1:6:1,Contig:108:108.177:5p:1:40:1,Contig:230:1873.22:5p:1:1:1,Contig:108:108.177:3p:1:14:1,Contig:101:175.286:3p:1:248:1,Contig:84:167.625:1,Contig:163:164.802:1,Contig:101:175.286:3p:1:156:1,Contig:101:175.286:3p:1:252:1,Contig:101:175.286:3p:1:208:1,Contig:10:694.263:3p:1:13:1,Contig:108:108.177:5p:1:30:1,Contig:101:175.286:3p:1:216:1,Contig:17:143.16:1,Contig:101:175.286:3p:1:230:1,Contig:101:175.286:3p:1:155:1,Contig:18:241.367:1,Contig:153:172.918:1,Contig:108:108.177:5p:1:7:1,Contig:108:108.177:5p:1:2:1,Contig:155:107.681:3p:1:5:1,Contig:239:132.288:1,Contig:212:97.8246:1,Contig:101:175.286:3p:1:229:1,Contig:141:97.886:1,Contig:139:78.9499:1,Contig:170:76.9099:5p:1:10:1,Contig:108:108.177:3p:1:3:1,Contig:200:188.26:1,Contig:81:124.73:1,Contig:230:1873.22:1,Contig:101:175.286:3p:1:214:1,Contig:21:93.8749:1,Contig:108:108.177:5p:1:36:1,Contig:27:137.919:1,Contig:60:162.61:1,Contig:108:108.177:5p:1:23:1,Contig:216:1887.21:1,Contig:108:108.177:5p:1:8:1,Contig:201:81.137:1,Contig:189:258.132:1,Contig:95:94.6377:1,Contig:155:107.681:3p:1:4:1,Contig:10:694.263:1,Contig:117:77.9495:5p:1:35:1,Contig:101:175.286:3p:1:207:1,Contig:226:213.162:1,Contig:138:175.614:3p:1:3:1,Contig:171:79.2581:1,Contig:8:2526.53:3p:1:7:1
PBF_P9	Contig:141:97.886:1,Contig:202:161.675:1,Contig:149:1745.62:1,Contig:10:694.263:3p:1:12:1,Contig:230:1873.22:5p:1:1:1,Contig:42:150.211:1,Contig:34:161.073:3p:1:7:1,Contig:101:175.286:3p:1:248:1,Contig:84:167.625:1,Contig:38:163.448:1,Contig:230:1873.22:1,Contig:101:175.286:3p:1:80:1,Contig:150:2965.43:1,Contig:101:175.286:3p:1:156:1,Contig:8:2526.53:1,Contig:101:175.286:3p:1:246:1,Contig:108:108.177:5p:1:4:1,Contig:101:175.286:3p:1:214:1,Contig:108:108.177:5p:1:5:1,Contig:119:78.7531:3p:1:9:1,Contig:38:163.448:5p:1:7:1,Contig:108:108.177:5p:1:36:1,Contig:108:108.177:5p:1:6:1,Contig:101:175.286:3p:1:252:1,Contig:101:175.286:3p:1:185:1,Contig:230:1873.22:5p:1:3:1,Contig:122:87.0546:1,Contig:243:117.354:1,Contig:108:108.177:5p:1:30:1,Contig:129:87.2124:1,Contig:113:197.8:3p:1:9:1,Contig:216:1887.21:1,Contig:108:108.177:5p:1:23:1,Contig:23:208.888:1,Contig:101:175.286:3p:1:230:1,Contig:123:168.009:1,Contig:246:116.379:1,Contig:101:175.286:3p:1:251:1,Contig:101:175.286:3p:1:176:1,Contig:108:108.177:5p:1:31:1,Contig:108:108.177:3p:1:11:1,Contig:47:77.8073:1,Contig:108:108.177:5p:1:38:1,Contig:10:694.263:1,Contig:110:89.1221:1,Contig:238:181.998:1,Contig:38:163.448:3p:1:1:1,Contig:111:188.238:1,Contig:132:116.544:1,Contig:101:175.286:1,Contig:101:175.286:3p:1:221:1,Contig:124:139.334:1,Contig:59:199.849:1,Contig:66:77.7086:1,Contig:128:80.0443:1,Contig:108:108.177:5p:1:2:1,Contig:190:136.929:5p:1:2:1,Contig:38:163.448:5p:1:4:1,Contig:101:175.286:3p:1:174:1,Contig:108:108.177:3p:1:2:1,Contig:8:2526.53:3p:1:6:1,Contig:101:175.286:3p:1:175:1,Contig:96:74.5183:1,Contig:8:2526.53:3p:1:7:1,Contig:34:161.073:1,Contig:101:175.286:3p:1:157:1
PBF_P10	Contig:108:108.177:3p:1:3:1,Contig:149:1745.62:1,Contig:10:694.263:3p:1:12:1,Contig:230:1873.22:5p:1:1:1,Contig:108:108.177:3p:1:14:1,Contig:81:124.73:1,Contig:230:1873.22:1,Contig:163:164.802:1,Contig:150:2965.43:1,Contig:8:2526.53:1,Contig:108:108.177:5p:1:4:1,Contig:101:175.286:3p:1:156:1,Contig:108:108.177:5p:1:5:1,Contig:88:143.442:1,Contig:101:175.286:3p:1:185:1,Contig:108:108.177:5p:1:36:1,Contig:108:108.177:5p:1:6:1,Contig:27:137.919:1,Contig:73:164.381:1,Contig:230:1873.22:5p:1:3:1,Contig:243:117.354:1,Contig:101:175.286:3p:1:92:1,Contig:101:175.286:3p:1:216:1,Contig:244:92.9424:1,Contig:216:1887.21:1,Contig:50:85.9903:1,Contig:123:168.009:1,Contig:108:108.177:5p:1:23:1,Contig:101:175.286:3p:1:230:1,Contig:101:175.286:3p:1:176:1,Contig:13:75.2658:1,Contig:73:164.381:5p:1:3:1,Contig:108:108.177:5p:1:31:1,Contig:18:241.367:1,Contig:101:175.286:3p:1:155:1,Contig:196:157.722:1,Contig:108:108.177:5p:1:38:1,Contig:153:172.918:1,Contig:10:694.263:1,Contig:238:181.998:1,Contig:101:175.286:3p:1:207:1,Contig:101:175.286:3p:1:228:1,Contig:101:175.286:3p:1:221:1,Contig:59:199.849:1,Contig:101:175.286:3p:1:174:1,Contig:101:175.286:3p:1:175:1,Contig:212:97.8246:1,Contig:8:2526.53:3p:1:7:1,Contig:101:175.286:3p:1:229:1
PBF_P11	Contig:81:124.73:1,Contig:104:153.015:3p:1:8:1,Contig:163:164.802:1,Contig:104:153.015:3p:1:6:1,Contig:185:103.594:1,Contig:88:143.442:1,Contig:123:168.009:5p:1:12:1,Contig:27:137.919:1,Contig:73:164.381:1,Contig:101:175.286:3p:1:92:1,Contig:101:175.286:3p:1:216:1,Contig:244:92.9424:1,Contig:101:175.286:3p:1:230:1,Contig:73:164.381:5p:1:3:1,Contig:18:241.367:1,Contig:189:258.132:1,Contig:101:175.286:3p:1:155:1,Contig:196:157.722:1,Contig:153:172.918:1,Contig:121:235.708:5p:1:7:1,Contig:101:175.286:3p:1:207:1,Contig:226:213.162:1,Contig:138:175.614:3p:1:3:1,Contig:58:271.712:1,Contig:101:175.286:3p:1:221:1,Contig:101:175.286:3p:1:228:1,Contig:137:181.672:1,Contig:121:235.708:1,Contig:212:97.8246:1,Contig:101:175.286:3p:1:229:1
PBF_P12	Contig:202:161.675:1,Contig:149:1745.62:1,Contig:10:694.263:3p:1:12:1,Contig:230:1873.22:5p:1:1:1,Contig:42:150.211:1,Contig:84:167.625:1,Contig:38:163.448:1,Contig:230:1873.22:1,Contig:101:175.286:3p:1:80:1,Contig:108:108.177:5p:1:4:1,Contig:108:108.177:5p:1:5:1,Contig:119:78.7531:3p:1:9:1,Contig:38:163.448:5p:1:7:1,Contig:108:108.177:5p:1:36:1,Contig:108:108.177:5p:1:6:1,Contig:101:175.286:3p:1:185:1,Contig:230:1873.22:5p:1:3:1,Contig:243:117.354:1,Contig:129:87.2124:1,Contig:216:1887.21:1,Contig:108:108.177:5p:1:23:1,Contig:123:168.009:1,Contig:173:156.022:1,Contig:101:175.286:3p:1:176:1,Contig:13:75.2658:1,Contig:108:108.177:5p:1:31:1,Contig:108:108.177:3p:1:11:1,Contig:47:77.8073:1,Contig:108:108.177:5p:1:38:1,Contig:54:133.339:1,Contig:10:694.263:1,Contig:125:139.08:1,Contig:238:181.998:1,Contig:38:163.448:3p:1:1:1,Contig:132:116.544:1,Contig:101:175.286:1,Contig:128:80.0443:1,Contig:38:163.448:5p:1:4:1,Contig:101:175.286:3p:1:174:1,Contig:108:108.177:3p:1:2:1,Contig:101:175.286:3p:1:175:1
PBF_P13	Contig:149:1745.62:1,Contig:10:694.263:3p:1:12:1,Contig:10:694.263:3p:1:16:1,Contig:10:694.263:3p:1:14:1,Contig:230:1873.22:5p:1:3:1,Contig:108:108.177:3p:1:2:1,Contig:108:108.177:3p:1:11:1,Contig:230:1873.22:1,Contig:142:110.591:1,Contig:47:77.8073:1,Contig:10:694.263:1
PBF_P14	Contig:81:124.73:1,Contig:104:153.015:3p:1:8:1,Contig:163:164.802:1,Contig:104:153.015:3p:1:6:1,Contig:185:103.594:1,Contig:88:143.442:1,Contig:27:137.919:1,Contig:73:164.381:1,Contig:101:175.286:3p:1:92:1,Contig:101:175.286:3p:1:216:1,Contig:244:92.9424:1,Contig:101:175.286:3p:1:230:1,Contig:73:164.381:5p:1:3:1,Contig:18:241.367:1,Contig:189:258.132:1,Contig:101:175.286:3p:1:155:1,Contig:196:157.722:1,Contig:153:172.918:1,Contig:121:235.708:5p:1:7:1,Contig:101:175.286:3p:1:207:1,Contig:226:213.162:1,Contig:138:175.614:3p:1:3:1,Contig:58:271.712:1,Contig:101:175.286:3p:1:221:1,Contig:101:175.286:3p:1:228:1,Contig:137:181.672:1,Contig:121:235.708:1,Contig:212:97.8246:1,Contig:101:175.286:3p:1:229:1
