plasmid	contigs
GP_0	Contig:102:174.029:1,Contig:110:158.748:1,Contig:114:167.06:1,Contig:120:333.199:1,Contig:123:1859.84:1,Contig:125:668.576:1,Contig:126:170.751:1,Contig:129:339.029:1,Contig:133:3231.58:1,Contig:158:1706.16:1,Contig:173:1564.07:1,Contig:175:351.026:1,Contig:200:440.773:1,Contig:201:1068.11:1,Contig:202:172.919:1,Contig:206:174.744:1,Contig:209:229.894:1,Contig:211:157.494:1,Contig:22:1970.94:1,Contig:231:262.134:1,Contig:244:170.602:1,Contig:261:333.871:1,Contig:262:164.167:1,Contig:278:163.908:1,Contig:289:168.014:1,Contig:299:207.201:1,Contig:301:171.984:1,Contig:325:147.318:1,Contig:90:801.81:1,Contig:96:1179.99:1,Contig:118:155.988:3p:1:132:1,Contig:133:3231.58:5p:1:41:1,Contig:299:207.201:5p:1:4:1
GP_2	Contig:108:429.568:1,Contig:10:351.727:1,Contig:122:1435.19:1,Contig:127:429.382:1,Contig:128:460.366:1,Contig:144:395.659:1,Contig:149:438.556:1,Contig:151:1909.64:1,Contig:158:1706.16:1,Contig:172:475.469:1,Contig:173:1564.07:1,Contig:178:929.003:1,Contig:185:6286.38:1,Contig:189:2827.2:1,Contig:192:463.986:1,Contig:196:967.527:1,Contig:197:1539.84:1,Contig:19:497.556:1,Contig:227:3237.23:1,Contig:232:1914.59:1,Contig:235:416.389:1,Contig:236:413.833:1,Contig:246:451.414:1,Contig:249:6331.81:1,Contig:258:618.528:1,Contig:276:598.3:1,Contig:277:503.594:1,Contig:315:465.485:1,Contig:43:483.058:1,Contig:53:496.31:1,Contig:64:3058.71:1,Contig:68:838.443:1,Contig:71:928.322:1,Contig:75:1189.02:1,Contig:7:1991.22:1,Contig:88:480.612:1,Contig:91:575.681:1,Contig:96:1179.99:1,Contig:118:155.988:3p:1:132:1,Contig:151:1909.64:3p:1:7:1,Contig:151:1909.64:3p:1:9:1,Contig:151:1909.64:3p:1:10:1,Contig:151:1909.64:3p:1:23:1,Contig:172:475.469:5p:1:9:1,Contig:172:475.469:5p:1:17:1,Contig:186:649.076:5p:1:10:1,Contig:186:649.076:5p:1:14:1,Contig:227:3237.23:3p:1:10:1,Contig:227:3237.23:3p:1:12:1
GP_1	Contig:109:466.313:1,Contig:111:781.423:1,Contig:123:1859.84:1,Contig:125:668.576:1,Contig:135:488.289:1,Contig:136:424.408:1,Contig:138:650.31:1,Contig:146:2360.48:1,Contig:147:402.791:1,Contig:15:401.942:1,Contig:161:1878.87:1,Contig:163:593.883:1,Contig:164:665.289:1,Contig:166:1208.67:1,Contig:168:472.008:1,Contig:179:482.709:1,Contig:181:1195.71:1,Contig:184:893.834:1,Contig:185:6286.38:1,Contig:187:824.692:1,Contig:189:2827.2:1,Contig:190:527.083:1,Contig:191:465.977:1,Contig:203:434.315:1,Contig:219:600.653:1,Contig:227:3237.23:1,Contig:22:1970.94:1,Contig:232:1914.59:1,Contig:249:6331.81:1,Contig:252:399.94:1,Contig:263:2322.78:1,Contig:270:831.114:1,Contig:279:546.368:1,Contig:27:369.684:1,Contig:280:457.283:1,Contig:285:879.484:1,Contig:290:406.892:1,Contig:298:1136.26:1,Contig:300:991.694:1,Contig:316:430.036:1,Contig:318:525.261:1,Contig:31:461.633:1,Contig:32:1841.32:1,Contig:39:856.3:1,Contig:48:477.656:1,Contig:49:678.698:1,Contig:64:3058.71:1,Contig:67:517.916:1,Contig:82:823.228:1,Contig:83:385.413:1,Contig:118:155.988:3p:1:132:1,Contig:172:475.469:5p:1:9:1,Contig:172:475.469:5p:1:17:1,Contig:210:2244.83:3p:1:14:1,Contig:227:3237.23:3p:1:10:1,Contig:24:2306.46:3p:1:17:1
GP_unb_1	Contig:119:425.048:1
GP_unb_2	Contig:139:234.876:1
GP_4	Contig:154:479.779:1,Contig:205:165.794:1,Contig:216:176.679:1
GP_6	Contig:185:6286.38:1,Contig:189:2827.2:1,Contig:197:1539.84:1,Contig:24:2306.46:1,Contig:306:725.183:1,Contig:57:542.617:1
GP_3	Contig:1:1446.76:Circ:1
GP_unb_3	Contig:281:1088.92:1
GP_5	Contig:2:1744.17:Circ:1
GP_unb_4	Contig:303:876.53:1
GP_unb_5	Contig:304:179.088:1
GP_Isolated_0	Contig:309:526.766:1
GP_7	Contig:3:2763.8:Circ:1
