plasmid	contigs
PBF_P1	Contig:99:480.086:5p:1:4:1,Contig:88:82.003:1,Contig:116:124.661:5p:1:6:1,Contig:104:185.68:1,Contig:117:109.739:3p:1:14:1,Contig:30:146.285:3p:1:5:1,Contig:40:110.41:1,Contig:34:116.16:1,Contig:116:124.661:5p:1:72:1,Contig:101:115.563:5p:1:115:1,Contig:100:71.8551:3p:1:52:1,Contig:86:702.461:1,Contig:99:480.086:5p:1:3:1,Contig:43:123.292:1,Contig:100:71.8551:3p:1:54:1,Contig:58:678.762:1,Contig:101:115.563:5p:1:112:1,Contig:116:124.661:5p:1:66:1,Contig:41:923.286:1,Contig:116:124.661:5p:1:64:1,Contig:100:71.8551:3p:1:51:1,Contig:116:124.661:5p:1:22:1,Contig:100:71.8551:3p:1:48:1,Contig:39:119.975:1,Contig:27:1308.69:1,Contig:116:124.661:5p:1:50:1,Contig:101:115.563:5p:1:111:1,Contig:116:124.661:5p:1:77:1,Contig:171:251.655:1,Contig:116:124.661:5p:1:65:1,Contig:15:102.914:1,Contig:165:260.34:1,Contig:101:115.563:5p:1:26:1,Contig:99:480.086:5p:1:5:1,Contig:73:95.3962:1,Contig:101:115.563:5p:1:61:1,Contig:110:74.3553:3p:1:45:1,Contig:81:2041.92:1,Contig:139:98.685:1,Contig:175:75.8493:1,Contig:144:135.316:1,Contig:116:124.661:1,Contig:101:115.563:5p:1:31:1,Contig:186:138.003:1,Contig:110:74.3553:3p:1:42:1,Contig:143:1299.16:1,Contig:112:106.063:5p:1:23:1,Contig:143:1299.16:5p:1:40:1,Contig:150:481.787:3p:1:11:1,Contig:68:166.321:1,Contig:116:124.661:5p:1:45:1,Contig:97:104.329:1,Contig:149:688.297:1,Contig:150:481.787:1,Contig:30:146.285:3p:1:9:1,Contig:112:106.063:5p:1:18:1,Contig:150:481.787:3p:1:13:1,Contig:59:169.145:1,Contig:90:110.304:1,Contig:101:115.563:5p:1:99:1,Contig:121:637.762:1,Contig:13:184.367:1,Contig:120:637.503:5p:1:19:1,Contig:116:124.661:5p:1:25:1,Contig:116:124.661:5p:1:49:1,Contig:124:85.4966:1,Contig:141:95.7801:1,Contig:75:118.541:1,Contig:101:115.563:5p:1:76:1,Contig:105:123.211:1,Contig:120:637.503:5p:1:17:1,Contig:146:112.526:1,Contig:150:481.787:3p:1:3:1,Contig:116:124.661:5p:1:51:1,Contig:122:62.6543:3p:1:13:1,Contig:101:115.563:5p:1:29:1,Contig:101:115.563:5p:1:87:1,Contig:101:115.563:5p:1:65:1,Contig:91:111.137:1,Contig:101:115.563:5p:1:110:1,Contig:99:480.086:1,Contig:101:115.563:5p:1:98:1,Contig:38:110.47:1,Contig:116:124.661:5p:1:71:1,Contig:133:405.057:1,Contig:120:637.503:5p:1:23:1,Contig:60:225.038:3p:1:3:1,Contig:108:99.9576:1,Contig:120:637.503:5p:1:24:1,Contig:115:219.751:1,Contig:82:1937.8:1,Contig:100:71.8551:3p:1:47:1,Contig:100:71.8551:3p:1:50:1,Contig:116:124.661:5p:1:79:1,Contig:181:483.904:1,Contig:7:321.324:1,Contig:70:144.454:1,Contig:60:225.038:1,Contig:30:146.285:1,Contig:44:110.797:1,Contig:132:94.7067:1,Contig:101:115.563:5p:1:86:1,Contig:101:115.563:5p:1:79:1,Contig:187:98.6239:1,Contig:101:115.563:5p:1:28:1,Contig:153:471.124:1,Contig:114:103.362:1,Contig:55:1035.24:1
PBF_P2	Contig:99:480.086:5p:1:4:1,Contig:116:124.661:5p:1:6:1,Contig:104:185.68:1,Contig:117:109.739:3p:1:14:1,Contig:30:146.285:3p:1:5:1,Contig:40:110.41:1,Contig:34:116.16:1,Contig:116:124.661:5p:1:72:1,Contig:101:115.563:5p:1:115:1,Contig:162:97.9159:1,Contig:101:115.563:5p:1:32:1,Contig:86:702.461:1,Contig:99:480.086:5p:1:3:1,Contig:100:71.8551:3p:1:54:1,Contig:58:678.762:1,Contig:101:115.563:5p:1:112:1,Contig:116:124.661:5p:1:66:1,Contig:41:923.286:1,Contig:116:124.661:5p:1:64:1,Contig:100:71.8551:3p:1:51:1,Contig:30:146.285:3p:1:4:1,Contig:116:124.661:5p:1:22:1,Contig:100:71.8551:3p:1:48:1,Contig:39:119.975:1,Contig:112:106.063:5p:1:12:1,Contig:27:1308.69:1,Contig:101:115.563:5p:1:111:1,Contig:116:124.661:5p:1:50:1,Contig:116:124.661:5p:1:77:1,Contig:171:251.655:1,Contig:116:124.661:5p:1:65:1,Contig:15:102.914:1,Contig:136:264.345:1,Contig:101:115.563:5p:1:26:1,Contig:165:260.34:1,Contig:99:480.086:5p:1:5:1,Contig:112:106.063:5p:1:6:1,Contig:73:95.3962:1,Contig:101:115.563:5p:1:61:1,Contig:110:74.3553:3p:1:45:1,Contig:81:2041.92:1,Contig:139:98.685:1,Contig:169:105.419:1,Contig:150:481.787:3p:1:12:1,Contig:144:135.316:1,Contig:101:115.563:5p:1:31:1,Contig:116:124.661:1,Contig:186:138.003:1,Contig:110:74.3553:3p:1:42:1,Contig:143:1299.16:1,Contig:127:111.805:1,Contig:168:83.4346:1,Contig:101:115.563:5p:1:113:1,Contig:150:481.787:3p:1:11:1,Contig:68:166.321:1,Contig:101:115.563:5p:1:54:1,Contig:116:124.661:5p:1:45:1,Contig:97:104.329:1,Contig:149:688.297:1,Contig:110:74.3553:3p:1:49:1,Contig:101:115.563:5p:1:23:1,Contig:150:481.787:1,Contig:30:146.285:3p:1:9:1,Contig:150:481.787:3p:1:13:1,Contig:42:239.868:1,Contig:59:169.145:1,Contig:90:110.304:1,Contig:101:115.563:5p:1:99:1,Contig:121:637.762:1,Contig:120:637.503:5p:1:19:1,Contig:116:124.661:5p:1:25:1,Contig:116:124.661:5p:1:49:1,Contig:124:85.4966:1,Contig:141:95.7801:1,Contig:75:118.541:1,Contig:101:115.563:5p:1:76:1,Contig:120:637.503:5p:1:17:1,Contig:146:112.526:1,Contig:150:481.787:3p:1:3:1,Contig:116:124.661:5p:1:51:1,Contig:122:62.6543:3p:1:13:1,Contig:101:115.563:5p:1:29:1,Contig:101:115.563:5p:1:87:1,Contig:101:115.563:5p:1:65:1,Contig:17:189.894:1,Contig:91:111.137:1,Contig:150:481.787:3p:1:7:1,Contig:101:115.563:5p:1:110:1,Contig:101:115.563:5p:1:63:1,Contig:99:480.086:1,Contig:160:380.903:1,Contig:101:115.563:5p:1:98:1,Contig:101:115.563:5p:1:95:1,Contig:38:110.47:1,Contig:116:124.661:5p:1:71:1,Contig:133:405.057:1,Contig:120:637.503:5p:1:23:1,Contig:147:98.3191:1,Contig:60:225.038:3p:1:3:1,Contig:108:99.9576:1,Contig:77:181.89:1,Contig:120:637.503:5p:1:24:1,Contig:115:219.751:1,Contig:14:80.3042:1,Contig:82:1937.8:1,Contig:101:115.563:5p:1:30:1,Contig:101:115.563:5p:1:81:1,Contig:100:71.8551:3p:1:47:1,Contig:100:71.8551:3p:1:50:1,Contig:181:483.904:1,Contig:7:321.324:1,Contig:60:225.038:1,Contig:116:124.661:5p:1:79:1,Contig:101:115.563:5p:1:74:1,Contig:70:144.454:1,Contig:30:146.285:1,Contig:44:110.797:1,Contig:132:94.7067:1,Contig:112:106.063:1,Contig:57:257.994:1,Contig:101:115.563:5p:1:86:1,Contig:101:115.563:5p:1:79:1,Contig:187:98.6239:1,Contig:101:115.563:5p:1:28:1,Contig:153:471.124:1,Contig:114:103.362:1,Contig:55:1035.24:1
PBF_P3	Contig:99:480.086:5p:1:4:1,Contig:16:77.6937:1,Contig:116:124.661:5p:1:6:1,Contig:30:146.285:3p:1:5:1,Contig:8:226.536:1,Contig:34:116.16:1,Contig:116:124.661:5p:1:72:1,Contig:162:97.9159:1,Contig:100:71.8551:3p:1:52:1,Contig:101:115.563:5p:1:32:1,Contig:46:109.875:1,Contig:99:480.086:5p:1:3:1,Contig:86:702.461:1,Contig:84:113.398:1,Contig:33:126.784:1,Contig:43:123.292:1,Contig:100:71.8551:3p:1:54:1,Contig:58:678.762:1,Contig:116:124.661:5p:1:66:1,Contig:41:923.286:1,Contig:116:124.661:5p:1:64:1,Contig:100:71.8551:3p:1:51:1,Contig:113:227.517:1,Contig:30:146.285:3p:1:4:1,Contig:116:124.661:5p:1:22:1,Contig:100:71.8551:3p:1:48:1,Contig:39:119.975:1,Contig:128:79.5783:1,Contig:112:106.063:5p:1:12:1,Contig:50:110.994:1,Contig:27:1308.69:1,Contig:116:124.661:5p:1:50:1,Contig:116:124.661:5p:1:77:1,Contig:171:251.655:1,Contig:116:124.661:5p:1:65:1,Contig:15:102.914:1,Contig:165:260.34:1,Contig:101:115.563:5p:1:26:1,Contig:99:480.086:5p:1:5:1,Contig:112:106.063:5p:1:6:1,Contig:101:115.563:5p:1:61:1,Contig:81:2041.92:1,Contig:169:105.419:1,Contig:139:98.685:1,Contig:101:115.563:1,Contig:144:135.316:1,Contig:101:115.563:5p:1:31:1,Contig:186:138.003:1,Contig:143:1299.16:1,Contig:112:106.063:5p:1:23:1,Contig:150:481.787:3p:1:11:1,Contig:116:124.661:5p:1:45:1,Contig:97:104.329:1,Contig:149:688.297:1,Contig:110:74.3553:3p:1:49:1,Contig:101:115.563:5p:1:23:1,Contig:150:481.787:1,Contig:45:86.0748:1,Contig:30:146.285:3p:1:9:1,Contig:112:106.063:5p:1:18:1,Contig:95:76.2171:1,Contig:134:119.456:1,Contig:90:110.304:1,Contig:37:119.837:1,Contig:101:115.563:5p:1:99:1,Contig:112:106.063:5p:1:20:1,Contig:121:637.762:1,Contig:120:637.503:5p:1:19:1,Contig:116:124.661:5p:1:25:1,Contig:158:113.93:1,Contig:120:637.503:5p:1:17:1,Contig:116:124.661:5p:1:51:1,Contig:123:198.465:1,Contig:101:115.563:5p:1:29:1,Contig:122:62.6543:3p:1:13:1,Contig:101:115.563:5p:1:65:1,Contig:91:111.137:1,Contig:129:184.114:1,Contig:138:92.4323:1,Contig:101:115.563:5p:1:63:1,Contig:99:480.086:1,Contig:94:85.2105:1,Contig:101:115.563:5p:1:98:1,Contig:101:115.563:5p:1:95:1,Contig:116:124.661:5p:1:71:1,Contig:120:637.503:5p:1:23:1,Contig:133:405.057:1,Contig:147:98.3191:1,Contig:60:225.038:3p:1:3:1,Contig:108:99.9576:1,Contig:77:181.89:1,Contig:120:637.503:5p:1:24:1,Contig:82:1937.8:1,Contig:101:115.563:5p:1:30:1,Contig:100:71.8551:3p:1:47:1,Contig:100:71.8551:3p:1:50:1,Contig:181:483.904:1,Contig:116:124.661:5p:1:79:1,Contig:70:144.454:1,Contig:60:225.038:1,Contig:7:321.324:1,Contig:30:146.285:1,Contig:44:110.797:1,Contig:112:106.063:1,Contig:187:98.6239:1,Contig:101:115.563:5p:1:28:1,Contig:153:471.124:1,Contig:55:1035.24:1
PBF_P4	Contig:101:115.563:5p:1:23:1,Contig:99:480.086:5p:1:4:1,Contig:128:79.5783:1,Contig:45:86.0748:1,Contig:116:124.661:5p:1:6:1,Contig:27:1308.69:1,Contig:116:124.661:5p:1:50:1,Contig:117:109.739:3p:1:14:1,Contig:116:124.661:5p:1:77:1,Contig:30:146.285:3p:1:5:1,Contig:171:251.655:1,Contig:101:115.563:5p:1:63:1,Contig:116:124.661:5p:1:65:1,Contig:15:102.914:1,Contig:165:260.34:1,Contig:99:480.086:1,Contig:99:480.086:5p:1:5:1,Contig:101:115.563:5p:1:98:1,Contig:90:110.304:1,Contig:116:124.661:5p:1:72:1,Contig:110:74.3553:3p:1:45:1,Contig:101:115.563:5p:1:95:1,Contig:101:115.563:5p:1:99:1,Contig:18:81.0799:1,Contig:55:1035.24:1,Contig:81:2041.92:1,Contig:147:98.3191:1,Contig:162:97.9159:1,Contig:144:135.316:1,Contig:108:99.9576:1,Contig:101:115.563:5p:1:31:1,Contig:116:124.661:5p:1:25:1,Contig:143:1299.16:1,Contig:100:71.8551:3p:1:52:1,Contig:101:115.563:5p:1:32:1,Contig:196:69.7227:1,Contig:99:480.086:5p:1:3:1,Contig:82:1937.8:1,Contig:43:123.292:1,Contig:100:71.8551:3p:1:47:1,Contig:100:71.8551:3p:1:50:1,Contig:100:71.8551:3p:1:54:1,Contig:116:124.661:5p:1:51:1,Contig:116:124.661:5p:1:79:1,Contig:181:483.904:1,Contig:145:116.65:1,Contig:116:124.661:5p:1:66:1,Contig:68:166.321:1,Contig:30:146.285:1,Contig:122:62.6543:3p:1:13:1,Contig:101:115.563:5p:1:29:1,Contig:122:62.6543:1,Contig:116:124.661:5p:1:45:1,Contig:41:923.286:1,Contig:116:124.661:5p:1:64:1,Contig:100:71.8551:3p:1:51:1,Contig:187:98.6239:1,Contig:101:115.563:5p:1:28:1,Contig:149:688.297:1,Contig:153:471.124:1,Contig:116:124.661:5p:1:22:1,Contig:101:115.563:5p:1:65:1,Contig:100:71.8551:3p:1:48:1
PBF_P5	Contig:99:480.086:5p:1:4:1,Contig:116:124.661:5p:1:6:1,Contig:117:109.739:3p:1:14:1,Contig:30:146.285:3p:1:5:1,Contig:190:107.977:1,Contig:116:124.661:5p:1:72:1,Contig:52:69.7593:1,Contig:162:97.9159:1,Contig:101:115.563:5p:1:32:1,Contig:99:480.086:5p:1:3:1,Contig:86:702.461:1,Contig:84:113.398:1,Contig:100:71.8551:3p:1:54:1,Contig:58:678.762:1,Contig:116:124.661:5p:1:66:1,Contig:41:923.286:1,Contig:116:124.661:5p:1:64:1,Contig:100:71.8551:3p:1:51:1,Contig:116:124.661:5p:1:22:1,Contig:100:71.8551:3p:1:48:1,Contig:112:106.063:5p:1:12:1,Contig:50:110.994:1,Contig:27:1308.69:1,Contig:116:124.661:5p:1:50:1,Contig:116:124.661:5p:1:77:1,Contig:120:637.503:1,Contig:171:251.655:1,Contig:116:124.661:5p:1:65:1,Contig:165:260.34:1,Contig:99:480.086:5p:1:5:1,Contig:112:106.063:5p:1:6:1,Contig:110:74.3553:3p:1:45:1,Contig:81:2041.92:1,Contig:169:105.419:1,Contig:139:98.685:1,Contig:144:135.316:1,Contig:101:115.563:5p:1:31:1,Contig:143:1299.16:1,Contig:193:113.374:1,Contig:112:106.063:5p:1:23:1,Contig:150:481.787:3p:1:11:1,Contig:68:166.321:1,Contig:116:124.661:5p:1:45:1,Contig:85:102.472:1,Contig:149:688.297:1,Contig:101:115.563:5p:1:23:1,Contig:150:481.787:1,Contig:112:106.063:5p:1:18:1,Contig:95:76.2171:1,Contig:131:87.2021:1,Contig:101:115.563:5p:1:99:1,Contig:112:106.063:5p:1:20:1,Contig:121:637.762:1,Contig:116:124.661:5p:1:25:1,Contig:196:69.7227:1,Contig:158:113.93:1,Contig:140:75.8809:1,Contig:156:95.5554:1,Contig:116:124.661:5p:1:51:1,Contig:123:198.465:1,Contig:101:115.563:5p:1:29:1,Contig:122:62.6543:3p:1:13:1,Contig:129:184.114:1,Contig:101:115.563:5p:1:63:1,Contig:99:480.086:1,Contig:101:115.563:5p:1:95:1,Contig:133:405.057:1,Contig:147:98.3191:1,Contig:77:181.89:1,Contig:82:1937.8:1,Contig:100:71.8551:3p:1:47:1,Contig:100:71.8551:3p:1:50:1,Contig:181:483.904:1,Contig:116:124.661:5p:1:79:1,Contig:145:116.65:1,Contig:30:146.285:1,Contig:112:106.063:1,Contig:187:98.6239:1,Contig:101:115.563:5p:1:28:1,Contig:153:471.124:1,Contig:55:1035.24:1
PBF_P6	Contig:99:480.086:5p:1:4:1,Contig:112:106.063:5p:1:12:1,Contig:116:124.661:5p:1:6:1,Contig:27:1308.69:1,Contig:116:124.661:5p:1:50:1,Contig:117:109.739:3p:1:14:1,Contig:116:124.661:5p:1:77:1,Contig:112:106.063:5p:1:18:1,Contig:171:251.655:1,Contig:30:146.285:3p:1:5:1,Contig:95:76.2171:1,Contig:131:87.2021:1,Contig:116:124.661:5p:1:65:1,Contig:165:260.34:1,Contig:99:480.086:1,Contig:99:480.086:5p:1:5:1,Contig:112:106.063:5p:1:6:1,Contig:116:124.661:5p:1:72:1,Contig:110:74.3553:3p:1:45:1,Contig:101:115.563:5p:1:95:1,Contig:101:115.563:5p:1:99:1,Contig:81:2041.92:1,Contig:52:69.7593:1,Contig:112:106.063:5p:1:20:1,Contig:100:71.8551:3p:1:48:1,Contig:133:405.057:1,Contig:121:637.762:1,Contig:162:97.9159:1,Contig:144:135.316:1,Contig:101:115.563:5p:1:31:1,Contig:77:181.89:1,Contig:103:264.49:1,Contig:116:124.661:5p:1:25:1,Contig:100:71.8551:3p:1:52:1,Contig:32:107.84:1,Contig:143:1299.16:1,Contig:86:702.461:1,Contig:196:69.7227:1,Contig:99:480.086:5p:1:3:1,Contig:82:1937.8:1,Contig:157:91.8564:1,Contig:112:106.063:5p:1:23:1,Contig:140:75.8809:1,Contig:156:95.5554:1,Contig:100:71.8551:3p:1:50:1,Contig:58:678.762:1,Contig:116:124.661:5p:1:51:1,Contig:181:483.904:1,Contig:116:124.661:5p:1:79:1,Contig:103:264.49:3p:1:6:1,Contig:145:116.65:1,Contig:21:116.699:1,Contig:116:124.661:5p:1:66:1,Contig:30:146.285:1,Contig:101:115.563:5p:1:29:1,Contig:122:62.6543:3p:1:13:1,Contig:68:166.321:1,Contig:112:106.063:1,Contig:116:124.661:5p:1:45:1,Contig:41:923.286:1,Contig:116:124.661:5p:1:64:1,Contig:100:71.8551:3p:1:51:1,Contig:187:98.6239:1,Contig:101:115.563:5p:1:28:1,Contig:149:688.297:1,Contig:153:471.124:1,Contig:116:124.661:5p:1:22:1,Contig:55:1035.24:1
PBF_P7	Contig:99:480.086:5p:1:4:1,Contig:100:71.8551:3p:1:56:1,Contig:116:124.661:5p:1:6:1,Contig:27:1308.69:1,Contig:116:124.661:5p:1:50:1,Contig:117:109.739:3p:1:14:1,Contig:197:106.919:1,Contig:120:637.503:1,Contig:171:251.655:1,Contig:165:260.34:1,Contig:99:480.086:1,Contig:99:480.086:5p:1:5:1,Contig:190:107.977:1,Contig:110:74.3553:3p:1:45:1,Contig:101:115.563:5p:1:95:1,Contig:101:115.563:5p:1:99:1,Contig:55:1035.24:1,Contig:18:81.0799:1,Contig:81:2041.92:1,Contig:162:97.9159:1,Contig:144:135.316:1,Contig:101:115.563:5p:1:31:1,Contig:143:1299.16:1,Contig:32:107.84:1,Contig:99:480.086:5p:1:3:1,Contig:82:1937.8:1,Contig:101:115.563:5p:1:30:1,Contig:140:75.8809:1,Contig:100:71.8551:3p:1:47:1,Contig:100:71.8551:3p:1:50:1,Contig:100:71.8551:3p:1:54:1,Contig:111:99.7945:1,Contig:181:483.904:1,Contig:116:124.661:5p:1:66:1,Contig:68:166.321:1,Contig:101:115.563:5p:1:29:1,Contig:122:62.6543:3p:1:13:1,Contig:122:62.6543:1,Contig:116:124.661:5p:1:45:1,Contig:41:923.286:1,Contig:116:124.661:5p:1:64:1,Contig:100:71.8551:3p:1:51:1,Contig:101:115.563:5p:1:28:1,Contig:149:688.297:1,Contig:153:471.124:1,Contig:116:124.661:5p:1:22:1,Contig:100:71.8551:3p:1:48:1
PBF_P8	Contig:10:192.349:1,Contig:10:192.349:5p:1:3:1
PBF_P9	Contig:1:567.334:Circ:1
PBF_P10	Contig:99:480.086:5p:1:4:1,Contig:101:115.563:5p:1:87:1,Contig:171:251.655:1,Contig:165:260.34:1,Contig:99:480.086:1,Contig:6:81.3492:1,Contig:38:110.47:1,Contig:100:71.8551:3p:1:48:1,Contig:162:97.9159:1,Contig:100:71.8551:3p:1:52:1,Contig:14:80.3042:1,Contig:99:480.086:5p:1:3:1,Contig:82:1937.8:1,Contig:101:115.563:5p:1:76:1,Contig:100:71.8551:3p:1:47:1,Contig:100:71.8551:3p:1:50:1,Contig:100:71.8551:3p:1:54:1,Contig:41:923.286:1,Contig:100:71.8551:3p:1:51:1,Contig:101:115.563:5p:1:79:1,Contig:153:471.124:1,Contig:116:124.661:5p:1:22:1,Contig:55:1035.24:1
