plasmid	contigs
GP_0	Contig:104:185.68:1,Contig:105:123.211:1,Contig:108:99.9576:1,Contig:113:227.517:1,Contig:115:219.751:1,Contig:117:109.739:1,Contig:120:637.503:1,Contig:122:62.6543:1,Contig:123:198.465:1,Contig:133:405.057:1,Contig:136:264.345:1,Contig:137:105.482:1,Contig:138:92.4323:1,Contig:139:98.685:1,Contig:143:1299.16:1,Contig:149:688.297:1,Contig:150:481.787:1,Contig:153:471.124:1,Contig:15:102.914:1,Contig:162:97.9159:1,Contig:165:260.34:1,Contig:167:86.4796:1,Contig:169:105.419:1,Contig:16:77.6937:1,Contig:171:251.655:1,Contig:172:250.861:1,Contig:174:359.376:1,Contig:175:75.8493:1,Contig:17:189.894:1,Contig:181:483.904:1,Contig:183:96.6192:1,Contig:19:89.3308:1,Contig:20:113.642:1,Contig:25:122.433:1,Contig:27:1308.69:1,Contig:28:105.304:1,Contig:30:146.285:1,Contig:34:116.16:1,Contig:37:119.837:1,Contig:3:79.7585:1,Contig:41:923.286:1,Contig:44:110.797:1,Contig:50:110.994:1,Contig:55:1035.24:1,Contig:59:169.145:1,Contig:64:106.985:1,Contig:65:105.706:1,Contig:69:112.915:1,Contig:7:321.324:1,Contig:81:2041.92:1,Contig:8:226.536:1,Contig:97:104.329:1,Contig:99:480.086:1,Contig:101:115.563:5p:1:23:1,Contig:101:115.563:5p:1:28:1,Contig:101:115.563:5p:1:29:1,Contig:101:115.563:5p:1:30:1,Contig:101:115.563:5p:1:31:1,Contig:101:115.563:5p:1:54:1,Contig:101:115.563:5p:1:63:1,Contig:101:115.563:5p:1:65:1,Contig:101:115.563:5p:1:79:1,Contig:101:115.563:5p:1:85:1,Contig:101:115.563:5p:1:87:1,Contig:101:115.563:5p:1:95:1,Contig:101:115.563:5p:1:98:1,Contig:101:115.563:5p:1:110:1,Contig:101:115.563:5p:1:111:1,Contig:101:115.563:5p:1:112:1,Contig:110:74.3553:3p:1:42:1,Contig:116:124.661:5p:1:6:1,Contig:116:124.661:5p:1:22:1,Contig:116:124.661:5p:1:45:1,Contig:116:124.661:5p:1:49:1,Contig:116:124.661:5p:1:50:1,Contig:116:124.661:5p:1:51:1,Contig:116:124.661:5p:1:64:1,Contig:116:124.661:5p:1:65:1,Contig:116:124.661:5p:1:66:1,Contig:116:124.661:5p:1:71:1,Contig:116:124.661:5p:1:77:1,Contig:116:124.661:5p:1:79:1,Contig:117:109.739:3p:1:14:1,Contig:117:109.739:3p:1:20:1,Contig:122:62.6543:3p:1:13:1,Contig:150:481.787:3p:1:11:1,Contig:150:481.787:3p:1:12:1,Contig:30:146.285:3p:1:4:1,Contig:30:146.285:3p:1:5:1,Contig:30:146.285:3p:1:9:1
GP_unb_1	Contig:106:111.881:1
GP_1	Contig:10:192.349:1,Contig:177:1028.69:1,Contig:23:468.996:1,Contig:10:192.349:5p:1:3:1
GP_unb_2	Contig:60:225.038:1
GP_unb_3	Contig:100:71.8551:3p:1:48:1
GP_unb_4	Contig:100:71.8551:3p:1:56:1
GP_unb_5	Contig:101:115.563:5p:1:74:1
GP_unb_6	Contig:101:115.563:5p:1:78:1
GP_unb_7	Contig:101:115.563:5p:1:113:1
GP_unb_8	Contig:101:115.563:5p:1:115:1
GP_unb_9	Contig:110:74.3553:3p:1:49:1
GP_unb_10	Contig:116:124.661:5p:1:25:1
GP_unb_11	Contig:120:637.503:3p:1:9:1
GP_unb_12	Contig:120:637.503:5p:1:19:1
GP_unb_13	Contig:120:637.503:5p:1:20:1
GP_unb_14	Contig:120:637.503:5p:1:24:1
GP_unb_15	Contig:143:1299.16:5p:1:40:1
GP_unb_16	Contig:150:481.787:3p:1:7:1
GP_unb_17	Contig:150:481.787:3p:1:13:1
GP_unb_18	Contig:93:76.5532:5p:1:3:1
GP_unb_19	Contig:99:480.086:5p:1:3:1
GP_unb_20	Contig:99:480.086:5p:1:4:1
